Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2004,1,1,0,30,0,0,0,1,1,1021,100,263,2.5,0.14
2004,1,1,1,30,0,0,0,0.7000000000000001,0.8,1021,98.95,273,2.5,0.14
2004,1,1,2,30,0,0,0,0.2,0.6000000000000001,1022,97.45,280,2.4000000000000004,0.14
2004,1,1,3,30,0,0,0,-0.1,0.30000000000000004,1022,97.15,286,2.3000000000000003,0.14
2004,1,1,4,30,0,0,0,-0.30000000000000004,0.2,1023,96.18,292,2.2,0.14
2004,1,1,5,30,0,0,0,-0.5,0.30000000000000004,1024,94.55,299,2.1,0.14
2004,1,1,6,30,0,0,0,-0.5,0.4,1025,93.79,305,2.1,0.14
2004,1,1,7,30,0,0,0,-0.4,1.8,1026,85.13,311,2.1,0.14
2004,1,1,8,30,206,58,91,1,4.3,1027,79.3,313,2.3000000000000003,0.14
2004,1,1,9,30,810,51,295,2,6.5,1027,72.9,316,2.4000000000000004,0.14
2004,1,1,10,30,423,139,309,1.2000000000000002,8,1027,62.34,320,2.5,0.14
2004,1,1,11,30,257,194,312,0.2,9.1,1026,53.620000000000005,318,2.4000000000000004,0.14
2004,1,1,12,30,448,165,375,0,9.8,1025,50.410000000000004,310,2.2,0.14
2004,1,1,13,30,265,177,291,0.1,10.100000000000001,1025,49.980000000000004,301,1.9000000000000001,0.14
