Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2002,1,1,0,30,0,0,0,-10.8,-6.9,1018,73.74,336,2.1,0.14
2002,1,1,1,30,0,0,0,-11,-7.300000000000001,1018,75.07000000000001,334,2,0.14
2002,1,1,2,30,0,0,0,-11.100000000000001,-7.7,1018,76.72,333,1.9000000000000001,0.14
2002,1,1,3,30,0,0,0,-11.200000000000001,-8.1,1018,78.60000000000001,329,1.9000000000000001,0.14
2002,1,1,4,30,0,0,0,-11.200000000000001,-8.4,1018,80.12,324,2,0.14
2002,1,1,5,30,0,0,0,-11.200000000000001,-8.6,1019,81.43,318,2.1,0.14
2002,1,1,6,30,0,0,0,-11.200000000000001,-8.700000000000001,1019,82.08,312,2.3000000000000003,0.14
2002,1,1,7,30,0,0,0,-11.200000000000001,-7.7,1020,75.96000000000001,307,2.9000000000000004,0.14
2002,1,1,8,30,633,41,145,-11.100000000000001,-5.6000000000000005,1021,65.2,307,3.9000000000000004,0.14
2002,1,1,9,30,799,58,299,-11.5,-3.5,1021,54.09,313,4.3,0.14
2002,1,1,10,30,883,67,423,-11.600000000000001,-1.7000000000000002,1020,46.99,318,4.3,0.14
2002,1,1,11,30,917,72,494,-11.3,-0.4,1020,43.62,319,4.2,0.14
2002,1,1,12,30,924,72,507,-11.200000000000001,0.4,1019,41.61,317,4.2,0.14
2002,1,1,13,30,906,68,459,-11.100000000000001,0.7000000000000001,1019,41.050000000000004,316,4.3,0.14
2002,1,1,14,30,849,61,355,-11,0.6000000000000001,1020,41.64,317,4.1000000000000005,0.14
2002,1,1,15,30,723,48,208,-10.8,-0.4,1020,45.49,318,3.4000000000000004,0.14
2002,1,1,16,30,403,23,50,-9.700000000000001,-1.9000000000000001,1021,55.44,318,2.5,0.14
2002,1,1,17,30,0,0,0,-9,-3,1022,63.52,317,2.3000000000000003,0.14
2002,1,1,18,30,0,0,0,-9.1,-3.2,1022,63.940000000000005,317,2.4000000000000004,0.14
2002,1,1,19,30,0,0,0,-9.200000000000001,-4,1023,67.16,314,2.6,0.14
2002,1,1,20,30,0,0,0,-9.3,-4.5,1023,69.21000000000001,313,2.8000000000000003,0.14
2002,1,1,21,30,0,0,0,-9.4,-5,1023,71.41,314,2.9000000000000004,0.14
2002,1,1,22,30,0,0,0,-9.4,-5.5,1023,74.08,315,2.9000000000000004,0.14
2002,1,1,23,30,0,0,0,-9.3,-6,1024,77.29,316,2.6,0.14
2002,1,2,0,30,0,0,0,-9.3,-6.4,1024,79.96000000000001,315,2.4000000000000004,0.14
2002,1,2,1,30,0,0,0,-9.200000000000001,-6.7,1025,82.08,314,2.4000000000000004,0.14
2002,1,2,2,30,0,0,0,-9.200000000000001,-6.9,1025,83.48,314,2.3000000000000003,0.14
2002,1,2,3,30,0,0,0,-9.200000000000001,-7,1025,84.38,313,2.3000000000000003,0.14
2002,1,2,4,30,0,0,0,-9.1,-7.2,1025,86.23,312,2.2,0.14
2002,1,2,5,30,0,0,0,-9.1,-7.5,1025,88.21000000000001,314,2,0.14
2002,1,2,6,30,0,0,0,-9.1,-7.7,1026,89.94,314,2,0.14
2002,1,2,7,30,0,0,0,-9,-6.800000000000001,1026,84.28,314,2.4000000000000004,0.14
2002,1,2,8,30,628,41,144,-8.700000000000001,-5,1027,75.07000000000001,315,2.9000000000000004,0.14
2002,1,2,9,30,450,91,227,-8.4,-3,1027,66.52,323,3,0.14
2002,1,2,10,30,556,114,338,-8.200000000000001,-1,1026,58.32,327,3,0.14
2002,1,2,11,30,452,160,369,-8.6,0.2,1025,51.54,323,2.8000000000000003,0.14
2002,1,2,12,30,932,66,505,-9,1.2000000000000002,1023,46.65,315,2.6,0.14
2002,1,2,13,30,915,62,458,-9.4,1.9000000000000001,1023,43.06,305,2.4000000000000004,0.14
2002,1,2,14,30,860,56,355,-9.600000000000001,1.8,1022,42.4,298,2,0.14
2002,1,2,15,30,738,45,210,-9.200000000000001,0.5,1022,48.4,289,1.4000000000000001,0.14
2002,1,2,16,30,416,23,51,-6.9,-0.9,1022,63.99,278,1.2000000000000002,0.14
2002,1,2,17,30,0,0,0,-7,-1,1022,63.61,278,1.2000000000000002,0.14
2002,1,2,18,30,0,0,0,-6.800000000000001,-0.9,1022,64.15,281,1.2000000000000002,0.14
2002,1,2,19,30,0,0,0,-6.7,-1.1,1021,65.78,298,1.2000000000000002,0.14
2002,1,2,20,30,0,0,0,-6.800000000000001,-1.4000000000000001,1021,66.6,304,1.2000000000000002,0.14
2002,1,2,21,30,0,0,0,-7,-1.7000000000000002,1020,67,311,1.2000000000000002,0.14
2002,1,2,22,30,0,0,0,-7.6000000000000005,-2.3000000000000003,1020,67.08,319,1.2000000000000002,0.14
2002,1,2,23,30,0,0,0,-8.1,-2.7,1020,66.48,325,1.2000000000000002,0.14
