Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2009,1,1,0,30,0,0,0,-10.3,-3.5,1019,59.17,310,5.9,0.13
2009,1,1,1,30,0,0,0,-10.100000000000001,-3.4000000000000004,1020,59.63,308,5.9,0.13
2009,1,1,2,30,0,0,0,-10.100000000000001,-3.5,1021,60.120000000000005,308,5.9,0.13
2009,1,1,3,30,0,0,0,-10.3,-3.7,1022,60.36,311,5.7,0.13
2009,1,1,4,30,0,0,0,-10.4,-3.8000000000000003,1023,60.33,314,5.5,0.13
2009,1,1,5,30,0,0,0,-10.5,-4,1024,60.74,317,5.1000000000000005,0.13
2009,1,1,6,30,0,0,0,-10.4,-4.3,1025,62.43,319,4.5,0.13
2009,1,1,7,30,0,0,0,-10.100000000000001,-4.1000000000000005,1025,63.120000000000005,321,4.4,0.13
2009,1,1,8,30,654,40,146,-10.200000000000001,-3.2,1026,58.65,324,4.5,0.13
2009,1,1,9,30,835,54,306,-10.3,-2.2,1026,53.7,327,4.3,0.13
2009,1,1,10,30,919,60,430,-10.200000000000001,-1.1,1026,49.92,326,3.9000000000000004,0.13
2009,1,1,11,30,467,157,372,-10.100000000000001,-0.1,1025,46.74,324,3.4000000000000004,0.13
2009,1,1,12,30,950,62,509,-10.100000000000001,0.7000000000000001,1024,44.4,322,2.8000000000000003,0.13
2009,1,1,13,30,931,59,460,-10,1,1024,43.67,316,2.2,0.13
2009,1,1,14,30,386,120,253,-10.100000000000001,0.9,1023,43.72,299,1.4000000000000001,0.13
2009,1,1,15,30,739,44,207,-9.5,-0.2,1023,49.52,266,0.8,0.13
2009,1,1,16,30,432,21,50,-8.1,-1.6,1023,61.32,225,0.7000000000000001,0.13
2009,1,1,17,30,0,0,0,-9.200000000000001,-2.6,1023,60.5,197,0.9,0.13
2009,1,1,18,30,0,0,0,-8.6,-2.9000000000000004,1023,64.98,189,1.1,0.13
2009,1,1,19,30,0,0,0,-8.200000000000001,-3.3000000000000003,1022,68.79,182,1.7000000000000002,0.13
2009,1,1,20,30,0,0,0,-8.1,-3.3000000000000003,1021,69.46000000000001,181,2.2,0.13
2009,1,1,21,30,0,0,0,-7.800000000000001,-3.3000000000000003,1021,71.17,178,2.6,0.13
2009,1,1,22,30,0,0,0,-7.4,-3.1,1020,72.43,174,2.9000000000000004,0.13
