Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2016,1,1,0,30,0,0,0,2,3.6,1019,89.4,340,1.7000000000000002,0.14
2016,1,1,1,30,0,0,0,1.5,3.3000000000000003,1019,88.19,334,1.7000000000000002,0.14
2016,1,1,2,30,0,0,0,1.4000000000000001,3.2,1019,88.16,327,1.8,0.14
2016,1,1,3,30,0,0,0,1.2000000000000002,3.1,1019,87.52,319,2,0.14
2016,1,1,4,30,0,0,0,0.8,3,1019,85.2,312,2.3000000000000003,0.14
2016,1,1,5,30,0,0,0,0.30000000000000004,2.7,1019,84.01,308,2.2,0.14
2016,1,1,6,30,0,0,0,-0.1,2.5,1018,83.26,305,2,0.14
2016,1,1,7,30,0,0,0,-0.2,2.8000000000000003,1018,80.72,302,2.2,0.14
2016,1,1,8,30,0,48,48,-0.4,3.5,1018,75.86,301,2.7,0.14
2016,1,1,9,30,48,118,133,-0.9,4.3,1018,68.77,299,3.4000000000000004,0.14
2016,1,1,10,30,418,140,308,-1.5,5.2,1018,62.06,296,3.9000000000000004,0.14
2016,1,1,11,30,245,196,309,-1.5,5.7,1017,59.76,290,4.1000000000000005,0.14
2016,1,1,12,30,418,172,368,-1.4000000000000001,6,1017,58.94,285,4.2,0.14
2016,1,1,13,30,427,151,335,-1.4000000000000001,6.1000000000000005,1016,58.83,282,4.1000000000000005,0.14
