Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2022,1,1,0,30,0,0,0,10.3,10.8,1009,96.58,175,2.5,0.14
2022,1,1,1,30,0,0,0,10.3,10.4,1009,99.61,184,2.3000000000000003,0.14
2022,1,1,2,30,0,0,0,10.100000000000001,10.100000000000001,1009,100,193,1.9000000000000001,0.14
2022,1,1,3,30,0,0,0,10.100000000000001,10.4,1009,97.98,213,2.2,0.14
2022,1,1,4,30,0,0,0,10.3,10.700000000000001,1009,97.2,234,2.3000000000000003,0.14
2022,1,1,5,30,0,0,0,10.4,10.600000000000001,1009,98.9,239,1.7000000000000002,0.14
2022,1,1,6,30,0,0,0,10.4,10.5,1008,99.36,226,1.2000000000000002,0.14
2022,1,1,7,30,0,1,1,10.5,10.9,1008,97.14,204,1.2000000000000002,0.14
2022,1,1,8,30,0,10,10,10.9,11.600000000000001,1008,95.24,191,1.6,0.14
2022,1,1,9,30,0,10,10,11.200000000000001,12.100000000000001,1008,94.52,172,2,0.14
2022,1,1,10,30,0,24,24,11.700000000000001,12.9,1007,92.38,149,2.2,0.14
2022,1,1,11,30,0,49,49,12.4,13.9,1005,90.75,131,2,0.14
2022,1,1,12,30,6,78,81,13.3,14.600000000000001,1004,91.8,118,1.8,0.14
2022,1,1,13,30,7,78,81,13.8,15.100000000000001,1003,91.86,139,1.7000000000000002,0.14
2022,1,1,14,30,1,37,37,14.600000000000001,15.700000000000001,1003,92.95,169,1.2000000000000002,0.14
2022,1,1,15,30,0,15,15,15.3,15.3,1002,99.76,166,0.8,0.14
2022,1,1,16,30,0,9,9,14.4,14.4,1002,100,161,0.9,0.14
2022,1,1,17,30,0,0,0,14.200000000000001,14.200000000000001,1002,100,176,1.3,0.14
2022,1,1,18,30,0,0,0,14.5,14.5,1001,100,188,1.7000000000000002,0.14
2022,1,1,19,30,0,0,0,15.200000000000001,15.3,1001,99.65,196,2.4000000000000004,0.13
2022,1,1,20,30,0,0,0,15.5,16,1000,96.64,201,3.3000000000000003,0.13
2022,1,1,21,30,0,0,0,15.5,16.3,999,94.87,207,3.4000000000000004,0.13
2022,1,1,22,30,0,0,0,15.600000000000001,16.1,999,96.56,218,3,0.13
2022,1,1,23,30,0,0,0,15.700000000000001,15.700000000000001,1000,99.82000000000001,234,2.3000000000000003,0.13
2022,1,2,0,30,0,0,0,14.9,14.9,1000,100,254,1.4000000000000001,0.13
2022,1,2,1,30,0,0,0,14.3,14.3,1000,100,279,1,0.13
2022,1,2,2,30,0,0,0,13.700000000000001,13.700000000000001,1000,100,318,1.4000000000000001,0.13
2022,1,2,3,30,0,0,0,13,13,999,100,346,2,0.13
2022,1,2,4,30,0,0,0,12.3,12.3,999,99.85000000000001,350,2.2,0.13
2022,1,2,5,30,0,0,0,11.600000000000001,12,1000,97.14,354,1.8,0.13
2022,1,2,6,30,0,0,0,11.3,11.9,1000,96.17,347,1.3,0.13
2022,1,2,7,30,0,1,1,11.3,12,1001,95.44,322,0.9,0.13
2022,1,2,8,30,0,21,21,11.4,12.600000000000001,1002,92.34,293,1.2000000000000002,0.13
2022,1,2,9,30,0,38,38,11.600000000000001,13.5,1003,88.55,270,2.2,0.13
2022,1,2,10,30,2,77,78,12.100000000000001,14.5,1003,85.64,262,2.8000000000000003,0.13
2022,1,2,11,30,5,84,86,12.8,15.4,1004,84.62,261,2.9000000000000004,0.13
2022,1,2,12,30,154,184,257,13.4,15.9,1003,84.9,272,2.5,0.13
2022,1,2,13,30,40,154,171,13.5,16.1,1004,84.51,282,2.3000000000000003,0.13
2022,1,2,14,30,1,41,41,13.200000000000001,15.4,1005,86.98,287,1.9000000000000001,0.13
2022,1,2,15,30,0,28,28,12.8,14,1007,92.57000000000001,302,1.8,0.13
2022,1,2,16,30,0,10,10,11.600000000000001,13,1008,91.25,320,2.9000000000000004,0.13
2022,1,2,17,30,0,0,0,9.9,11.700000000000001,1009,88.44,329,4.3,0.13
2022,1,2,18,30,0,0,0,7.300000000000001,10.3,1011,81.79,329,5.1000000000000005,0.13
2022,1,2,19,30,0,0,0,4.4,9.1,1012,72.51,332,5,0.13
2022,1,2,20,30,0,0,0,3,8.3,1013,69.43,337,4.7,0.13
2022,1,2,21,30,0,0,0,2,7.5,1013,68.15,344,5.1000000000000005,0.13
2022,1,2,22,30,0,0,0,1,6.5,1013,67.83,175,5.2,0.13
2022,1,2,23,30,0,0,0,0.30000000000000004,5.6000000000000005,1014,68.72,4,4.800000000000001,0.13
2022,1,3,0,30,0,0,0,0.30000000000000004,5,1015,71.54,12,4.5,0.13
2022,1,3,1,30,0,0,0,0.1,4.3,1016,74.32000000000001,22,4.4,0.13
2022,1,3,2,30,0,0,0,-0.1,3.3000000000000003,1016,78.31,24,4.4,0.13
2022,1,3,3,30,0,0,0,-0.6000000000000001,2.3000000000000003,1015,81.32000000000001,28,4.7,0.13
2022,1,3,4,30,0,0,0,-1.2000000000000002,1.5,1014,82.37,32,4.9,0.13
2022,1,3,5,30,0,0,0,-1.2000000000000002,1.1,1014,84.78,29,5.4,0.13
2022,1,3,6,30,0,0,0,-1.5,0.7000000000000001,1014,85.37,25,5.800000000000001,0.13
2022,1,3,7,30,0,2,2,-1.7000000000000002,0.30000000000000004,1015,86.41,20,6,0.13
2022,1,3,8,30,0,7,7,-2,0.1,1015,85.63,16,6.300000000000001,0.13
2022,1,3,9,30,0,13,13,-2.4000000000000004,-0.1,1015,84.56,13,6.9,0.13
2022,1,3,10,30,0,37,37,-2.8000000000000003,-0.30000000000000004,1015,83.12,6,7.1000000000000005,0.13
2022,1,3,11,30,0,17,17,-3.3000000000000003,-0.4,1014,80.88,180,7.1000000000000005,0.13
