Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2014,1,1,0,30,0,0,0,-6.7,-2,1025,70.03,317,0.8,0.15
2014,1,1,1,30,0,0,0,-6.9,-1.7000000000000002,1025,67.8,296,0.6000000000000001,0.15
2014,1,1,2,30,0,0,0,-6.800000000000001,-1.6,1025,67.53,267,0.4,0.15
2014,1,1,3,30,0,0,0,-6.6000000000000005,-1.6,1026,68.5,230,0.4,0.15
2014,1,1,4,30,0,0,0,-6.4,-1.7000000000000002,1026,70.53,195,0.6000000000000001,0.15
2014,1,1,5,30,0,0,0,-5.9,-2,1026,74.93,177,0.8,0.15
2014,1,1,6,30,0,0,0,-4.9,-2,1026,80.26,175,1.2000000000000002,0.15
2014,1,1,7,30,0,0,0,-4.4,-1.2000000000000002,1027,78.76,177,2,0.15
2014,1,1,8,30,0,31,31,-3.6,0.6000000000000001,1027,73.59,181,2.9000000000000004,0.15
2014,1,1,9,30,370,102,213,-3.2,2.5,1027,66.16,185,3.3000000000000003,0.15
2014,1,1,10,30,844,66,406,-2.7,4.2,1026,60.83,188,3.4000000000000004,0.15
2014,1,1,11,30,739,87,428,-2.1,5.5,1025,57.92,188,3.2,0.15
2014,1,1,12,30,841,68,463,-1.6,6.300000000000001,1024,57.15,184,3.1,0.15
