Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2008,1,1,0,30,0,0,0,2.7,2.7,1014,100,165,3.5,0.14
2008,1,1,1,30,0,0,0,3.1,3.1,1013,100,163,4,0.14
2008,1,1,2,30,0,0,0,3.1,3.2,1012,99.36,160,4.4,0.14
2008,1,1,3,30,0,0,0,3,3.4000000000000004,1011,97.47,160,4.5,0.14
2008,1,1,4,30,0,0,0,3.2,3.6,1010,97,164,4.1000000000000005,0.14
2008,1,1,5,30,0,0,0,3.5,3.9000000000000004,1010,96.89,173,3.5,0.14
2008,1,1,6,30,0,0,0,3.7,4.1000000000000005,1009,97.01,188,2.9000000000000004,0.14
2008,1,1,7,30,0,0,0,3.8000000000000003,4.4,1009,96.06,204,2.8000000000000003,0.14
2008,1,1,8,30,435,55,127,4,5,1009,93.53,225,3.4000000000000004,0.14
2008,1,1,9,30,333,107,207,4.1000000000000005,6.4,1009,85.32000000000001,249,4.2,0.14
2008,1,1,10,30,788,64,381,3.9000000000000004,7.9,1008,75.81,267,5.1000000000000005,0.14
2008,1,1,11,30,926,67,493,1.6,8.6,1008,61.57,277,5.9,0.14
2008,1,1,12,30,932,67,505,-0.5,8.6,1008,52.63,279,6.2,0.14
2008,1,1,13,30,908,66,456,-1.9000000000000001,8.1,1008,49.46,279,6.2,0.14
2008,1,1,14,30,836,63,351,-2.5,7.300000000000001,1008,49.93,279,6,0.14
2008,1,1,15,30,681,52,201,-2.6,5.800000000000001,1009,54.76,279,5.300000000000001,0.14
2008,1,1,16,30,341,24,47,-2.5,4.1000000000000005,1009,62.22,279,4.9,0.14
2008,1,1,17,30,0,0,0,-2.6,2.9000000000000004,1010,67.02,279,5.1000000000000005,0.14
2008,1,1,18,30,0,0,0,-3.1,2.5,1010,66.77,279,5.300000000000001,0.14
2008,1,1,19,30,0,0,0,-3.7,1.4000000000000001,1011,69.04,276,5.6000000000000005,0.13
2008,1,1,20,30,0,0,0,-4.3,0.6000000000000001,1011,69.82000000000001,275,5.6000000000000005,0.13
2008,1,1,21,30,0,0,0,-4.800000000000001,0,1011,70.18,274,5.5,0.13
2008,1,1,22,30,0,0,0,-5.2,-0.5,1011,70.3,274,5.6000000000000005,0.13
2008,1,1,23,30,0,0,0,-5.7,-1,1011,70.32000000000001,275,5.800000000000001,0.13
2008,1,2,0,30,0,0,0,-6.2,-1.4000000000000001,1011,69.95,278,6,0.13
2008,1,2,1,30,0,0,0,-6.6000000000000005,-1.7000000000000002,1011,69.36,281,6.1000000000000005,0.13
2008,1,2,2,30,0,0,0,-7,-1.8,1011,67.74,283,6,0.13
2008,1,2,3,30,0,0,0,-7.300000000000001,-2,1011,66.9,285,6,0.13
2008,1,2,4,30,0,0,0,-7.6000000000000005,-2.3000000000000003,1012,66.84,287,6,0.13
2008,1,2,5,30,0,0,0,-7.9,-2.6,1012,67.02,288,6,0.13
2008,1,2,6,30,0,0,0,-7.9,-2.8000000000000003,1013,67.92,289,6.1000000000000005,0.13
2008,1,2,7,30,0,0,0,-7.7,-2.7,1013,68.41,291,6.1000000000000005,0.13
2008,1,2,8,30,0,33,33,-7.2,-2.2,1013,68.46000000000001,297,6.2,0.13
2008,1,2,9,30,0,96,96,-6.6000000000000005,-1.4000000000000001,1014,67.73,306,6.300000000000001,0.13
2008,1,2,10,30,113,173,219,-6.4,-0.6000000000000001,1014,65.07000000000001,316,6.6000000000000005,0.13
2008,1,2,11,30,334,184,338,-6.9,0,1015,59.77,322,7,0.13
2008,1,2,12,30,337,188,347,-8,0.4,1015,53.120000000000005,324,7.2,0.13
2008,1,2,13,30,377,161,324,-8.9,0.7000000000000001,1016,48.620000000000005,325,7.4,0.13
2008,1,2,14,30,270,135,229,-9.200000000000001,0.8,1017,47.12,325,7.300000000000001,0.13
2008,1,2,15,30,719,47,207,-9.200000000000001,0.1,1018,49.47,326,6.9,0.13
2008,1,2,16,30,399,22,50,-9,-1,1020,54.5,325,6.5,0.13
2008,1,2,17,30,0,0,0,-8.700000000000001,-1.8,1021,59.07,326,6.4,0.13
2008,1,2,18,30,0,0,0,-9,-2.1,1022,59.4,326,6.5,0.13
2008,1,2,19,30,0,0,0,-9.700000000000001,-3.2,1024,60.63,329,6.800000000000001,0.14
2008,1,2,20,30,0,0,0,-10.5,-3.9000000000000004,1026,59.95,330,6.6000000000000005,0.14
2008,1,2,21,30,0,0,0,-11.200000000000001,-4.6000000000000005,1027,60.14,330,6.300000000000001,0.14
2008,1,2,22,30,0,0,0,-11.5,-5.1000000000000005,1028,60.870000000000005,329,6,0.14
2008,1,2,23,30,0,0,0,-11.600000000000001,-5.4,1029,61.71,327,5.6000000000000005,0.14
2008,1,3,0,30,0,0,0,-11.600000000000001,-5.5,1030,62.4,325,5.2,0.14
2008,1,3,1,30,0,0,0,-11.4,-5.5,1030,63.370000000000005,324,4.9,0.14
2008,1,3,2,30,0,0,0,-11.100000000000001,-5.4,1031,64.44,323,4.6000000000000005,0.14
2008,1,3,3,30,0,0,0,-10.8,-5.300000000000001,1031,65.38,322,4.6000000000000005,0.14
2008,1,3,4,30,0,0,0,-10.5,-5.2,1032,66.15,321,4.6000000000000005,0.14
2008,1,3,5,30,0,0,0,-10.3,-5.1000000000000005,1033,66.76,320,4.5,0.14
2008,1,3,6,30,0,0,0,-10.100000000000001,-5.1000000000000005,1033,67.99,319,4.5,0.14
2008,1,3,7,30,0,0,0,-9.8,-4.7,1034,67.45,320,4.800000000000001,0.14
2008,1,3,8,30,606,44,143,-9.600000000000001,-3.9000000000000004,1035,64.59,324,5.4,0.14
2008,1,3,9,30,783,64,300,-9.5,-3,1036,61.03,327,5.6000000000000005,0.14
2008,1,3,10,30,869,74,425,-9.5,-2.3000000000000003,1036,57.93,329,5.6000000000000005,0.14
2008,1,3,11,30,78,198,234,-9.5,-1.7000000000000002,1036,55.2,328,5.4,0.14
2008,1,3,12,30,4,161,163,-9.700000000000001,-1.2000000000000002,1035,52.65,327,5.2,0.14
2008,1,3,13,30,17,162,170,-9.700000000000001,-0.7000000000000001,1035,50.4,325,4.9,0.14
2008,1,3,14,30,829,65,355,-9.8,-0.7000000000000001,1035,50.17,323,4.5,0.14
2008,1,3,15,30,704,51,209,-9.700000000000001,-1.3,1035,52.83,321,3.6,0.14
2008,1,3,16,30,380,25,51,-8.9,-2.3000000000000003,1035,60.63,321,2.7,0.14
2008,1,3,17,30,0,0,0,-7.9,-3,1036,69.08,322,2.1,0.14
2008,1,3,18,30,0,0,0,-7.6000000000000005,-3.3000000000000003,1036,72.43,321,1.9000000000000001,0.14
2008,1,3,19,30,0,0,0,-7.5,-3.7,1037,74.97,313,1.8,0.14
2008,1,3,20,30,0,0,0,-7.7,-3.9000000000000004,1037,74.81,303,1.8,0.14
2008,1,3,21,30,0,0,0,-7.9,-4.3,1037,75.76,292,1.7000000000000002,0.14
2008,1,3,22,30,0,0,0,-8.1,-4.7,1037,77.37,285,1.7000000000000002,0.14
2008,1,3,23,30,0,0,0,-8.3,-5,1037,77.76,283,1.6,0.14
2008,1,4,0,30,0,0,0,-8.6,-5.4,1036,78.38,280,1.5,0.14
