Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2010,1,1,0,30,0,0,0,-0.4,0.1,1013,96.41,239,0.7000000000000001,0.14
2010,1,1,1,30,0,0,0,-0.5,-0.1,1013,97.14,254,0.7000000000000001,0.14
2010,1,1,2,30,0,0,0,-0.7000000000000001,-0.30000000000000004,1013,97.45,272,0.8,0.14
2010,1,1,3,30,0,0,0,-0.7000000000000001,-0.30000000000000004,1013,96.99000000000001,288,1,0.14
2010,1,1,4,30,0,0,0,-0.6000000000000001,-0.1,1013,96.52,299,1.3,0.14
2010,1,1,5,30,0,0,0,-0.4,0,1013,97.3,304,1.6,0.14
2010,1,1,6,30,0,0,0,-0.30000000000000004,0,1013,97.92,305,1.9000000000000001,0.14
2010,1,1,7,30,0,0,0,-0.4,0.2,1013,95.58,303,2.3000000000000003,0.14
2010,1,1,8,30,0,26,26,0,0.9,1012,93.41,303,2.7,0.14
2010,1,1,9,30,0,84,84,0.5,1.9000000000000001,1012,90.61,303,2.8000000000000003,0.14
2010,1,1,10,30,548,115,336,1.2000000000000002,3.1,1012,87.24,303,2.8000000000000003,0.14
2010,1,1,11,30,14,168,175,1.6,4,1011,84.60000000000001,304,3,0.14
2010,1,1,12,30,6,162,165,1.7000000000000002,4.4,1010,82.64,307,3,0.14
