Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2000,1,1,0,30,0,0,0,0.5,0.5,1020,100,224,1.4000000000000001,0.15
2000,1,1,1,30,0,0,0,0.6000000000000001,0.6000000000000001,1021,100,232,1.4000000000000001,0.15
2000,1,1,2,30,0,0,0,0.5,0.5,1021,100,237,1.2000000000000002,0.15
2000,1,1,3,30,0,0,0,0.30000000000000004,0.30000000000000004,1021,100,240,1,0.15
2000,1,1,4,30,0,0,0,0.2,0.2,1021,100,235,0.9,0.15
2000,1,1,5,30,0,0,0,0,0,1021,99.99000000000001,221,0.7000000000000001,0.15
2000,1,1,6,30,0,0,0,-0.30000000000000004,0,1022,97.5,209,0.8,0.15
2000,1,1,7,30,0,0,0,-0.5,0.4,1022,93.71000000000001,204,1.1,0.15
2000,1,1,8,30,502,48,130,-0.2,1.3,1022,89.86,204,1.6,0.15
2000,1,1,9,30,87,122,148,0.5,2.6,1023,85.97,208,2.1,0.15
2000,1,1,10,30,772,83,394,1.5,4.3,1022,82.08,209,2.4000000000000004,0.15
2000,1,1,11,30,141,203,268,2.5,6.1000000000000005,1021,77.96000000000001,204,2.4000000000000004,0.15
2000,1,1,12,30,262,199,322,3.6,7.800000000000001,1021,74.93,200,2.5,0.15
2000,1,1,13,30,247,180,286,4.6000000000000005,8.9,1020,74.62,196,2.3000000000000003,0.15
2000,1,1,14,30,678,85,319,5.6000000000000005,8.700000000000001,1020,80.94,192,1.6,0.15
2000,1,1,15,30,17,80,84,6,6.800000000000001,1020,94.56,193,1.3,0.15
2000,1,1,16,30,0,18,18,4.9,5,1020,99.31,198,1.5,0.15
2000,1,1,17,30,0,0,0,4.6000000000000005,4.6000000000000005,1021,100,202,1.7000000000000002,0.15
2000,1,1,18,30,0,0,0,4.6000000000000005,4.6000000000000005,1021,100,204,1.8,0.15
2000,1,1,19,30,0,0,0,4.2,4.2,1021,100,207,2,0.15
2000,1,1,20,30,0,0,0,4.1000000000000005,4.1000000000000005,1021,100,208,2.2,0.15
2000,1,1,21,30,0,0,0,4.1000000000000005,4.1000000000000005,1021,100,211,2.2,0.15
2000,1,1,22,30,0,0,0,4,4,1021,100,212,2.2,0.15
2000,1,1,23,30,0,0,0,4,4,1020,100,213,2.1,0.15
2000,1,2,0,30,0,0,0,4.1000000000000005,4.1000000000000005,1020,100,211,2,0.15
2000,1,2,1,30,0,0,0,4.3,4.3,1020,100,207,1.9000000000000001,0.15
2000,1,2,2,30,0,0,0,4.4,4.4,1020,100,203,2,0.15
2000,1,2,3,30,0,0,0,4.4,4.4,1020,100,202,2.2,0.15
2000,1,2,4,30,0,0,0,4.4,4.4,1020,100,200,2.2,0.15
2000,1,2,5,30,0,0,0,4.3,4.3,1020,100,197,2.2,0.15
2000,1,2,6,30,0,0,0,4.3,4.3,1020,100,196,2.3000000000000003,0.15
2000,1,2,7,30,0,0,0,4.4,4.7,1020,97.73,198,2.6,0.15
2000,1,2,8,30,541,42,130,4.7,5.5,1020,94.78,201,2.8000000000000003,0.15
2000,1,2,9,30,723,60,278,5.4,6.5,1020,92.7,202,3,0.15
2000,1,2,10,30,748,85,386,6.4,8.3,1020,88.04,205,3.3000000000000003,0.15
2000,1,2,11,30,801,87,456,8,10.8,1019,83.01,209,3.8000000000000003,0.15
2000,1,2,12,30,823,82,469,9.8,13.3,1018,79.58,208,4.2,0.15
2000,1,2,13,30,803,77,424,11.100000000000001,14.8,1016,78.45,203,4.2,0.15
2000,1,2,14,30,745,67,326,11.8,14.9,1016,81.59,196,3.9000000000000004,0.15
2000,1,2,15,30,607,52,187,12.100000000000001,13.700000000000001,1015,89.78,191,3.5,0.15
2000,1,2,16,30,265,25,42,11.700000000000001,12,1015,97.77,190,3.1,0.15
2000,1,2,17,30,0,0,0,11.3,11.3,1015,100,191,3.1,0.15
2000,1,2,18,30,0,0,0,11.3,11.3,1015,100,192,3.2,0.15
2000,1,2,19,30,0,0,0,10.9,10.9,1016,100,197,3,0.15
2000,1,2,20,30,0,0,0,10.8,10.8,1015,100,197,3.1,0.15
2000,1,2,21,30,0,0,0,10.700000000000001,10.700000000000001,1015,100,198,3.1,0.15
2000,1,2,22,30,0,0,0,10.600000000000001,10.600000000000001,1015,100,200,3.2,0.15
2000,1,2,23,30,0,0,0,10.3,10.3,1015,100,204,3,0.15
2000,1,3,0,30,0,0,0,9.9,9.9,1015,100,208,2.8000000000000003,0.15
2000,1,3,1,30,0,0,0,9.5,9.5,1015,100,210,2.6,0.15
2000,1,3,2,30,0,0,0,9.200000000000001,9.200000000000001,1015,100,211,2.5,0.15
2000,1,3,3,30,0,0,0,8.9,8.9,1015,100,213,2.3000000000000003,0.15
2000,1,3,4,30,0,0,0,8.700000000000001,8.700000000000001,1015,100,215,2.2,0.15
2000,1,3,5,30,0,0,0,8.5,8.5,1015,100,217,2,0.15
2000,1,3,6,30,0,0,0,8.4,8.4,1015,100,217,1.9000000000000001,0.15
2000,1,3,7,30,0,0,0,8.8,9.1,1016,98.17,219,2.1,0.15
2000,1,3,8,30,0,55,55,9.600000000000001,10.700000000000001,1017,92.82000000000001,221,2.5,0.15
2000,1,3,9,30,277,113,196,10.5,12.100000000000001,1017,90.03,221,2.8000000000000003,0.15
2000,1,3,10,30,236,167,263,11.200000000000001,13.4,1017,86.82000000000001,221,3,0.15
2000,1,3,11,30,366,178,348,11.700000000000001,14.4,1016,83.94,219,3,0.15
2000,1,3,12,30,340,188,349,12.200000000000001,15.3,1016,82,215,2.8000000000000003,0.15
2000,1,3,13,30,280,178,299,12.700000000000001,15.9,1016,81.49,209,2.6,0.15
2000,1,3,14,30,313,131,240,13.3,15.8,1015,85.19,200,2.1,0.15
2000,1,3,15,30,292,78,143,13.700000000000001,14.4,1015,95.81,191,1.7000000000000002,0.15
2000,1,3,16,30,0,24,24,12.9,12.9,1016,100,186,1.8,0.15
2000,1,3,17,30,0,0,0,12.4,12.4,1016,100,183,2.2,0.15
2000,1,3,18,30,0,0,0,12.4,12.4,1016,100,182,2.4000000000000004,0.15
2000,1,3,19,30,0,0,0,12.700000000000001,12.700000000000001,1015,100,182,3.1,0.14
2000,1,3,20,30,0,0,0,13,13,1014,100,183,3.4000000000000004,0.14
2000,1,3,21,30,0,0,0,13.200000000000001,13.200000000000001,1013,100,183,3.7,0.14
2000,1,3,22,30,0,0,0,13.3,13.3,1012,100,181,4.1000000000000005,0.14
2000,1,3,23,30,0,0,0,13.3,13.3,1011,100,180,4.2,0.14
