Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2005,1,1,0,30,0,0,0,5.5,5.5,1023,100,264,2,0.15
2005,1,1,1,30,0,0,0,5.4,5.4,1023,100,270,1.9000000000000001,0.15
2005,1,1,2,30,0,0,0,5.4,5.4,1023,100,271,1.9000000000000001,0.15
2005,1,1,3,30,0,0,0,5.300000000000001,5.300000000000001,1023,100,269,2,0.15
2005,1,1,4,30,0,0,0,5.2,5.2,1024,100,265,2.1,0.15
2005,1,1,5,30,0,0,0,5.1000000000000005,5.1000000000000005,1024,100,261,2.1,0.15
2005,1,1,6,30,0,0,0,5.300000000000001,5.300000000000001,1025,100,259,2.1,0.15
2005,1,1,7,30,0,0,0,6.1000000000000005,6.2,1025,99.22,262,2.5,0.15
2005,1,1,8,30,5,57,58,6.7,8.1,1026,91.19,270,3,0.15
2005,1,1,9,30,712,64,279,8.1,10.5,1026,85.21000000000001,275,3.1,0.15
2005,1,1,10,30,786,77,393,9.700000000000001,13.5,1026,77.7,280,3,0.15
2005,1,1,11,30,831,80,463,11,16.1,1026,71.68,289,3.2,0.15
2005,1,1,12,30,843,79,475,11,17.400000000000002,1025,66.27,298,3.4000000000000004,0.15
2005,1,1,13,30,817,76,429,10.9,17.6,1025,64.86,302,3,0.15
2005,1,1,14,30,758,67,330,11.100000000000001,16.8,1025,69.26,307,2.2,0.15
2005,1,1,15,30,625,52,191,12.200000000000001,14.4,1026,86.43,317,1.6,0.15
2005,1,1,16,30,300,23,44,9.700000000000001,11.700000000000001,1027,87.36,331,1.6,0.15
2005,1,1,17,30,0,0,0,8,10.100000000000001,1027,87.03,349,1.7000000000000002,0.15
2005,1,1,18,30,0,0,0,7.300000000000001,9.600000000000001,1028,85.39,359,1.8,0.15
2005,1,1,19,30,0,0,0,6.300000000000001,7.9,1029,89.57000000000001,24,2.1,0.15
2005,1,1,20,30,0,0,0,5.2,6.9,1029,88.71000000000001,37,2.2,0.15
2005,1,1,21,30,0,0,0,4.2,5.9,1029,88.55,47,2.3000000000000003,0.15
2005,1,1,22,30,0,0,0,3.5,5.1000000000000005,1030,89.22,55,2.4000000000000004,0.15
2005,1,1,23,30,0,0,0,3,4.4,1030,90.65,62,2.6,0.15
2005,1,2,0,30,0,0,0,2.7,3.8000000000000003,1031,92.52,67,2.9000000000000004,0.15
2005,1,2,1,30,0,0,0,2.5,3.3000000000000003,1031,94.58,71,3,0.15
2005,1,2,2,30,0,0,0,2.4000000000000004,2.8000000000000003,1032,96.93,73,2.8000000000000003,0.15
2005,1,2,3,30,0,0,0,2.2,2.3000000000000003,1032,99.22,75,2.4000000000000004,0.15
2005,1,2,4,30,0,0,0,1.9000000000000001,1.9000000000000001,1032,100,77,2,0.15
2005,1,2,5,30,0,0,0,1.8,1.8,1033,100,79,2,0.15
2005,1,2,6,30,0,0,0,1.7000000000000002,1.8,1033,99.12,82,2.5,0.15
2005,1,2,7,30,0,0,0,1.5,2.4000000000000004,1033,93.69,87,2.9000000000000004,0.15
2005,1,2,8,30,0,46,46,1.8,3.5,1033,88.37,95,3,0.15
2005,1,2,9,30,0,14,14,2.4000000000000004,5,1034,83.16,106,2.9000000000000004,0.15
2005,1,2,10,30,0,104,104,3.1,6.6000000000000005,1033,78.26,120,3,0.15
2005,1,2,11,30,0,62,62,3.8000000000000003,8,1032,74.93,134,3,0.15
2005,1,2,12,30,0,95,95,4.5,9,1031,73.61,147,2.9000000000000004,0.15
2005,1,2,13,30,6,152,155,5.2,9.5,1031,74.68,156,2.8000000000000003,0.15
2005,1,2,14,30,0,20,20,5.800000000000001,9.5,1030,77.5,160,2.5,0.15
2005,1,2,15,30,67,86,101,6.300000000000001,8.6,1030,85.39,161,1.7000000000000002,0.15
