Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2011,1,1,0,30,0,0,0,1.1,1.1,1018,100,213,1.7000000000000002,0.16
2011,1,1,1,30,0,0,0,0.8,0.9,1018,99.61,216,1.9000000000000001,0.16
2011,1,1,2,30,0,0,0,0.4,0.6000000000000001,1018,98.33,214,1.9000000000000001,0.16
2011,1,1,3,30,0,0,0,0.1,0.5,1017,97.33,206,1.8,0.16
2011,1,1,4,30,0,0,0,0,0.5,1017,96.57000000000001,197,1.7000000000000002,0.16
2011,1,1,5,30,0,0,0,0.1,0.5,1017,96.93,189,1.9000000000000001,0.16
2011,1,1,6,30,0,0,0,0.2,0.6000000000000001,1017,96.82000000000001,182,2.3000000000000003,0.16
2011,1,1,7,30,0,0,0,0.30000000000000004,1.1,1017,94.26,185,2.6,0.16
2011,1,1,8,30,495,46,127,1,2.2,1018,91.66,197,2.7,0.16
2011,1,1,9,30,279,112,196,2.2,3.7,1018,90.07000000000001,195,2.8000000000000003,0.16
2011,1,1,10,30,82,170,203,3.6,5.7,1017,86.41,184,3.3000000000000003,0.16
2011,1,1,11,30,18,172,181,5.300000000000001,7.6000000000000005,1015,85.24,183,3.7,0.16
2011,1,1,12,30,0,145,145,6.5,8.3,1014,88.65,186,3.3000000000000003,0.16
2011,1,1,13,30,0,140,140,6.9,8,1014,92.85000000000001,186,2.5,0.16
2011,1,1,14,30,0,114,114,6.9,7.5,1015,95.68,191,2.3000000000000003,0.16
2011,1,1,15,30,0,54,54,6.800000000000001,6.800000000000001,1015,100,197,2.4000000000000004,0.16
2011,1,1,16,30,0,13,13,6,6,1015,100,196,2.7,0.16
2011,1,1,17,30,0,0,0,6,6,1015,100,193,3.3000000000000003,0.16
2011,1,1,18,30,0,0,0,6.2,6.2,1015,100,192,3.6,0.16
2011,1,1,19,30,0,0,0,5.9,5.9,1014,100,187,3.3000000000000003,0.16
2011,1,1,20,30,0,0,0,5.800000000000001,5.800000000000001,1014,100,188,3.2,0.16
2011,1,1,21,30,0,0,0,5.6000000000000005,5.6000000000000005,1013,100,193,2.8000000000000003,0.16
2011,1,1,22,30,0,0,0,5.4,5.4,1013,100,198,2.5,0.16
2011,1,1,23,30,0,0,0,5.4,5.4,1013,100,202,2.4000000000000004,0.16
2011,1,2,0,30,0,0,0,5.4,5.4,1012,100,212,2.3000000000000003,0.16
2011,1,2,1,30,0,0,0,5.300000000000001,5.300000000000001,1012,100,231,2.1,0.16
2011,1,2,2,30,0,0,0,5.300000000000001,5.300000000000001,1013,100,257,2.1,0.16
2011,1,2,3,30,0,0,0,5.300000000000001,5.300000000000001,1013,100,284,2.5,0.16
2011,1,2,4,30,0,0,0,5,5,1014,100,303,2.8000000000000003,0.16
2011,1,2,5,30,0,0,0,4.6000000000000005,5,1014,97.11,317,2.8000000000000003,0.16
2011,1,2,6,30,0,0,0,4,5.1000000000000005,1014,92.31,327,2.6,0.16
2011,1,2,7,30,0,0,0,3.5,5.2,1015,89.02,332,2.2,0.16
2011,1,2,8,30,0,10,10,3.7,5.9,1015,85.49,335,2.4000000000000004,0.16
2011,1,2,9,30,0,11,11,4,6.1000000000000005,1015,86.21000000000001,331,2.9000000000000004,0.16
2011,1,2,10,30,0,136,136,3.9000000000000004,5.7,1015,87.95,335,3.4000000000000004,0.16
2011,1,2,11,30,0,30,30,3.2,5.6000000000000005,1013,84.84,344,3.7,0.16
2011,1,2,12,30,0,125,125,2.7,5.9,1013,79.9,339,3.2,0.16
2011,1,2,13,30,0,42,42,2.5,6.300000000000001,1013,76.60000000000001,334,2.4000000000000004,0.16
2011,1,2,14,30,0,43,43,2.6,6.5,1012,75.98,336,1.9000000000000001,0.16
2011,1,2,15,30,0,6,6,3.4000000000000004,5.5,1013,86.04,329,1.5,0.16
2011,1,2,16,30,0,7,7,2.2,4.1000000000000005,1013,87.14,317,1.9000000000000001,0.16
2011,1,2,17,30,0,0,0,0.2,3.2,1014,80.89,312,3.1,0.16
2011,1,2,18,30,0,0,0,-1.3,2.9000000000000004,1015,73.73,312,3.9000000000000004,0.16
2011,1,2,19,30,0,0,0,-2.8000000000000003,0.5,1016,78.51,312,4.1000000000000005,0.16
2011,1,2,20,30,0,0,0,-3.9000000000000004,-0.6000000000000001,1017,78.52,312,4,0.16
2011,1,2,21,30,0,0,0,-4.5,-1.2000000000000002,1017,78.03,313,4,0.16
2011,1,2,22,30,0,0,0,-5,-1.7000000000000002,1018,78.13,315,4.2,0.16
2011,1,2,23,30,0,0,0,-5.6000000000000005,-2.1,1018,76.83,317,4.3,0.16
2011,1,3,0,30,0,0,0,-6.2,-2.6,1018,76.53,318,4.2,0.16
2011,1,3,1,30,0,0,0,-6.7,-3,1019,75.56,317,4.1000000000000005,0.16
2011,1,3,2,30,0,0,0,-7.1000000000000005,-3.2,1020,74.38,316,4.1000000000000005,0.16
2011,1,3,3,30,0,0,0,-7.4,-3.4000000000000004,1020,73.77,317,4.1000000000000005,0.16
2011,1,3,4,30,0,0,0,-7.6000000000000005,-3.6,1021,73.83,317,4,0.16
2011,1,3,5,30,0,0,0,-7.800000000000001,-3.9000000000000004,1022,74.34,318,3.5,0.16
2011,1,3,6,30,0,0,0,-7.9,-4.1000000000000005,1022,75.14,318,2.9000000000000004,0.16
2011,1,3,7,30,0,0,0,-7.800000000000001,-3.4000000000000004,1023,71.72,317,3.1,0.16
2011,1,3,8,30,647,36,142,-8.4,-2,1023,61.42,317,3.9000000000000004,0.16
2011,1,3,9,30,819,50,298,-9.3,-0.7000000000000001,1023,52.21,317,4.1000000000000005,0.16
2011,1,3,10,30,895,58,420,-9.3,0.4,1023,48.300000000000004,313,3.9000000000000004,0.16
2011,1,3,11,30,929,62,491,-9,1.5,1022,45.660000000000004,306,3.8000000000000003,0.16
2011,1,3,12,30,942,63,508,-8.6,2.4000000000000004,1021,44.06,300,3.7,0.16
