Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
1998,1,1,0,30,0,0,0,-10.700000000000001,-6.9,1028,74.22,298,4.3,0.15
1998,1,1,1,30,0,0,0,-11.200000000000001,-7.4,1029,74.06,297,4.1000000000000005,0.15
1998,1,1,2,30,0,0,0,-11.700000000000001,-7.7,1029,72.75,297,4,0.15
1998,1,1,3,30,0,0,0,-12.200000000000001,-8.1,1030,72.21000000000001,300,3.8000000000000003,0.15
1998,1,1,4,30,0,0,0,-12.9,-8.3,1030,69.31,301,3.6,0.15
1998,1,1,5,30,0,0,0,-13.3,-8.4,1031,67.72,297,3.3000000000000003,0.15
1998,1,1,6,30,0,0,0,-13.4,-8.4,1032,66.99,290,3,0.15
1998,1,1,7,30,0,0,0,-13.5,-7.6000000000000005,1032,62.480000000000004,283,2.9000000000000004,0.15
1998,1,1,8,30,645,37,142,-13.200000000000001,-5.9,1033,56.230000000000004,275,2.9000000000000004,0.15
1998,1,1,9,30,817,52,298,-12,-4.2,1033,54.58,262,3,0.15
1998,1,1,10,30,884,60,416,-11.200000000000001,-2.8000000000000003,1033,52.42,247,3.3000000000000003,0.15
1998,1,1,11,30,910,65,484,-10.200000000000001,-1.5,1032,51.44,235,3.8000000000000003,0.15
1998,1,1,12,30,915,66,495,-9.200000000000001,-0.5,1031,51.92,226,4.3,0.15
1998,1,1,13,30,894,63,448,-8.200000000000001,0.2,1029,53.36,221,4.7,0.15
1998,1,1,14,30,829,57,344,-7.300000000000001,0.30000000000000004,1028,56.5,216,4.7,0.15
1998,1,1,15,30,691,46,199,-6.6000000000000005,-0.4,1027,62.980000000000004,210,4.3,0.15
1998,1,1,16,30,366,22,47,-6.2,-1.5,1027,70.25,203,4,0.15
1998,1,1,17,30,0,0,0,-6.300000000000001,-2.2,1027,73.42,198,4.1000000000000005,0.15
1998,1,1,18,30,0,0,0,-6.1000000000000005,-2.4000000000000004,1027,75.5,196,4.3,0.15
1998,1,1,19,30,0,0,0,-6,-2.4000000000000004,1026,76.4,198,5,0.15
1998,1,1,20,30,0,0,0,-5.7,-2.3000000000000003,1026,77.38,200,5.300000000000001,0.15
1998,1,1,21,30,0,0,0,-5.4,-2.3000000000000003,1025,78.99,204,5.300000000000001,0.15
1998,1,1,22,30,0,0,0,-5.2,-2.2,1024,79.96000000000001,208,5,0.15
1998,1,1,23,30,0,0,0,-4.9,-2.1,1024,81.19,213,4.7,0.15
1998,1,2,0,30,0,0,0,-4.7,-2.1,1024,82.15,219,4.4,0.15
1998,1,2,1,30,0,0,0,-4.6000000000000005,-2.1,1024,83.04,223,4,0.15
1998,1,2,2,30,0,0,0,-4.4,-2.2,1024,84.7,227,3.6,0.15
1998,1,2,3,30,0,0,0,-4.3,-2.4000000000000004,1023,86.64,229,3.1,0.15
1998,1,2,4,30,0,0,0,-4.3,-2.6,1024,88.34,231,2.7,0.15
1998,1,2,5,30,0,0,0,-4.3,-2.8000000000000003,1024,89.31,234,2.5,0.15
1998,1,2,6,30,0,0,0,-4.3,-2.7,1025,88.5,235,2.6,0.15
1998,1,2,7,30,0,0,0,-4.2,-1.6,1026,82.54,237,3.1,0.15
1998,1,2,8,30,551,43,133,-3,0.5,1026,77.22,236,3.4000000000000004,0.15
1998,1,2,9,30,739,60,283,-1.7000000000000002,2.6,1027,73.03,234,3.2,0.15
1998,1,2,10,30,824,69,402,-0.5,4.800000000000001,1027,68.53,234,3.1,0.15
1998,1,2,11,30,863,73,471,0.30000000000000004,6.5,1026,64.57000000000001,236,3.1,0.15
1998,1,2,12,30,870,74,483,1.1,7.6000000000000005,1026,63.43,234,2.9000000000000004,0.15
1998,1,2,13,30,850,70,437,2,8.1,1025,65.24,225,2.4000000000000004,0.15
1998,1,2,14,30,794,62,338,3.2,7.300000000000001,1025,75.03,212,1.8,0.15
1998,1,2,15,30,670,48,198,3.6,5,1025,90.43,203,1.7000000000000002,0.15
1998,1,2,16,30,372,22,48,1.8,3.1,1025,91.2,203,2.1,0.15
1998,1,2,17,30,0,0,0,1.4000000000000001,2.3000000000000003,1025,93.77,207,2.5,0.15
1998,1,2,18,30,0,0,0,1.3,2.1,1025,94.58,211,2.6,0.15
1998,1,2,19,30,0,0,0,1.1,1.3,1026,98.53,221,2.7,0.15
1998,1,2,20,30,0,0,0,0.8,0.8,1026,99.66,224,2.6,0.15
1998,1,2,21,30,0,0,0,0.4,0.4,1026,99.93,226,2.6,0.15
1998,1,2,22,30,0,0,0,0.1,0.1,1025,99.87,227,2.5,0.15
1998,1,2,23,30,0,0,0,-0.1,-0.1,1025,99.91,227,2.4000000000000004,0.15
1998,1,3,0,30,0,0,0,-0.2,-0.1,1025,99.2,227,2.4000000000000004,0.15
1998,1,3,1,30,0,0,0,-0.30000000000000004,-0.1,1025,98.63,226,2.4000000000000004,0.15
1998,1,3,2,30,0,0,0,-0.4,-0.1,1024,97.79,226,2.4000000000000004,0.15
1998,1,3,3,30,0,0,0,-0.5,-0.2,1024,97.69,226,2.5,0.15
1998,1,3,4,30,0,0,0,-0.7000000000000001,-0.2,1024,96.58,225,2.5,0.15
