Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,1,1,0,30,0,0,0,11.700000000000001,12.4,1007,95.49,206,4.800000000000001,0.14
2019,1,1,1,30,0,0,0,12.600000000000001,13.100000000000001,1006,96.64,212,4.9,0.14
2019,1,1,2,30,0,0,0,13.200000000000001,13.600000000000001,1006,97.57000000000001,222,4.800000000000001,0.14
2019,1,1,3,30,0,0,0,13.600000000000001,14,1006,97.67,231,4.7,0.14
2019,1,1,4,30,0,0,0,14,14.4,1006,97.4,239,4.7,0.14
2019,1,1,5,30,0,0,0,14.200000000000001,14.700000000000001,1007,96.83,254,5,0.14
2019,1,1,6,30,0,0,0,13.700000000000001,14.200000000000001,1009,96.63,270,5.5,0.14
2019,1,1,7,30,0,3,3,12.100000000000001,13.3,1010,92.25,279,5.5,0.14
2019,1,1,8,30,0,38,38,10.700000000000001,12.700000000000001,1012,87.55,285,5.4,0.14
2019,1,1,9,30,1,73,73,9.8,12.4,1013,84.14,291,5.4,0.14
2019,1,1,10,30,0,84,84,9,12,1014,81.76,298,5.4,0.14
2019,1,1,11,30,1,130,130,8,11.5,1014,78.96000000000001,304,5.300000000000001,0.14
2019,1,1,12,30,35,173,189,7.4,11.600000000000001,1014,75.37,308,5.2,0.14
2019,1,1,13,30,82,173,208,7.2,11.9,1015,73.08,313,5,0.14
2019,1,1,14,30,66,133,156,7,11.600000000000001,1016,73.46000000000001,317,4.4,0.14
2019,1,1,15,30,51,83,94,6.9,10.200000000000001,1017,79.76,321,3.6,0.14
2019,1,1,16,30,30,24,26,6.4,8.5,1018,86.57000000000001,324,3,0.14
2019,1,1,17,30,0,0,0,5.5,7.4,1020,87.85000000000001,326,2.8000000000000003,0.14
2019,1,1,18,30,0,0,0,5.1000000000000005,7.1000000000000005,1021,86.87,327,2.7,0.14
2019,1,1,19,30,0,0,0,4.5,5.6000000000000005,1021,92.38,327,1.9000000000000001,0.13
2019,1,1,20,30,0,0,0,3.8000000000000003,4.800000000000001,1022,93,327,1.7000000000000002,0.13
2019,1,1,21,30,0,0,0,3.4000000000000004,4.5,1022,92.27,329,1.5,0.13
2019,1,1,22,30,0,0,0,3,4.1000000000000005,1021,92.77,334,1.5,0.13
2019,1,1,23,30,0,0,0,2.7,3.8000000000000003,1021,92.78,338,1.4000000000000001,0.13
2019,1,2,0,30,0,0,0,2.5,3.5,1022,93.10000000000001,345,1.3,0.13
2019,1,2,1,30,0,0,0,2.3000000000000003,3.3000000000000003,1022,93.05,352,1.2000000000000002,0.13
2019,1,2,2,30,0,0,0,2.1,3.1,1022,93.26,178,1.2000000000000002,0.13
2019,1,2,3,30,0,0,0,2,2.9000000000000004,1022,93.58,3,1.2000000000000002,0.13
2019,1,2,4,30,0,0,0,1.8,2.8000000000000003,1023,93.21000000000001,9,1.2000000000000002,0.13
2019,1,2,5,30,0,0,0,1.7000000000000002,2.9000000000000004,1023,91.93,17,1.2000000000000002,0.13
2019,1,2,6,30,0,0,0,1.7000000000000002,3.1,1024,90.48,33,1.1,0.13
2019,1,2,7,30,0,3,3,1.7000000000000002,3.6,1025,87.63,54,1,0.13
2019,1,2,8,30,0,20,20,2.6,4.800000000000001,1025,85.83,79,1.1,0.13
2019,1,2,9,30,0,52,52,3.6,5.800000000000001,1025,85.78,100,1.4000000000000001,0.13
2019,1,2,10,30,0,72,72,3.7,6.5,1025,82.46000000000001,118,1.6,0.13
2019,1,2,11,30,0,101,101,4.1000000000000005,7.1000000000000005,1024,81.02,138,1.8,0.13
2019,1,2,12,30,0,91,91,3.9000000000000004,7.5,1023,77.79,149,1.9000000000000001,0.13
2019,1,2,13,30,0,85,85,3.6,7.5,1022,76.36,147,2,0.13
2019,1,2,14,30,0,54,54,3.7,7.2,1022,78.18,145,2,0.13
2019,1,2,15,30,0,19,19,4.1000000000000005,6.300000000000001,1021,85.9,144,1.7000000000000002,0.13
2019,1,2,16,30,0,7,7,4,5.4,1021,90.91,141,1.6,0.13
2019,1,2,17,30,0,0,0,3.6,5.1000000000000005,1021,90.33,141,1.8,0.13
2019,1,2,18,30,0,0,0,3.6,5,1021,90.87,142,2,0.13
2019,1,2,19,30,0,0,0,3.7,4.9,1019,91.64,147,2.4000000000000004,0.13
2019,1,2,20,30,0,0,0,3.8000000000000003,4.7,1018,93.59,149,2.3000000000000003,0.13
2019,1,2,21,30,0,0,0,3.9000000000000004,4.5,1017,95.59,152,2,0.13
2019,1,2,22,30,0,0,0,3.9000000000000004,4.3,1016,97.49000000000001,161,1.8,0.13
2019,1,2,23,30,0,0,0,4,4.4,1015,97.55,178,1.7000000000000002,0.13
2019,1,3,0,30,0,0,0,4.3,4.6000000000000005,1015,97.78,195,1.8,0.13
2019,1,3,1,30,0,0,0,4.4,4.7,1014,97.93,208,2.1,0.13
2019,1,3,2,30,0,0,0,4.5,4.9,1013,97.01,221,2.5,0.13
2019,1,3,3,30,0,0,0,4.5,5,1013,96.36,238,2.8000000000000003,0.13
2019,1,3,4,30,0,0,0,4.5,5,1013,96.45,255,2.7,0.13
2019,1,3,5,30,0,0,0,4.4,4.9,1013,96.85000000000001,270,2.3000000000000003,0.13
2019,1,3,6,30,0,0,0,4.3,4.9,1013,95.85000000000001,285,2.3000000000000003,0.13
2019,1,3,7,30,0,2,2,4.2,5.2,1014,92.96000000000001,296,2.4000000000000004,0.13
2019,1,3,8,30,1,39,39,4.4,6,1014,89.58,304,2.6,0.13
2019,1,3,9,30,0,72,72,4.800000000000001,6.800000000000001,1015,87.13,315,3.2,0.13
2019,1,3,10,30,0,118,118,4.5,7,1015,84.31,327,3.8000000000000003,0.13
2019,1,3,11,30,2,139,140,2.9000000000000004,6.800000000000001,1015,75.99,331,4,0.13
2019,1,3,12,30,8,163,167,1.8,6.7,1015,70.75,327,3.6,0.13
2019,1,3,13,30,37,171,187,1.5,6.800000000000001,1015,68.83,318,2.9000000000000004,0.13
2019,1,3,14,30,30,132,143,1.7000000000000002,6.7,1015,70.69,309,2.2,0.13
