114.4,356.5,475.5,770.9,1468.0,476.0,72.9,249.7,401.6,279.2,472.3,747.2
114.4,356.5,475.5,770.9,1468.0,476.0,72.9,249.7,401.6,279.2,472.3,747.2
114.4,356.5,475.5,770.9,1468.0,476.0,72.9,249.7,401.6,279.2,472.3,747.2
114.4,356.5,475.5,770.9,1468.0,476.0,72.9,249.7,401.6,279.2,472.3,747.2
68.6,0.0,368.6,601.4,0.0,368.6,39.6,182.0,310.8,202.8,361.8,589.5
68.6,0.0,368.6,601.4,0.0,368.6,39.6,182.0,310.8,202.8,361.8,589.5
68.6,0.0,368.6,601.4,0.0,368.6,39.6,182.0,310.8,202.8,361.8,589.5
68.6,0.0,368.6,601.4,0.0,368.6,39.6,182.0,310.8,202.8,361.8,589.5
94.4,0.0,444.9,694.4,0.0,444.7,69.3,225.7,373.8,243.9,434.7,688.5
94.4,0.0,444.9,694.4,0.0,444.7,69.3,225.7,373.8,243.9,434.7,688.5
94.4,0.0,444.9,694.4,0.0,444.7,69.3,225.7,373.8,243.9,434.7,688.5
95.8,0.0,446.9,696.7,0.0,446.7,70.7,227.4,375.7,245.6,436.6,690.8
521.4,58.6,935.0,1223.5,135.0,934.5,494.2,676.6,851.8,696.4,921.4,1219.6
521.4,58.6,935.0,1223.5,135.0,934.5,494.2,676.6,851.8,696.4,921.4,1219.6
521.4,58.6,935.0,1223.5,135.0,934.5,494.2,676.6,851.8,696.4,921.4,1219.6
521.4,58.6,935.0,1223.5,135.0,934.5,494.2,676.6,851.8,696.4,921.4,1219.6
532.7,56.3,962.2,1256.4,132.2,961.8,53.6,693.4,874.4,712.5,947.9,121.3
532.7,56.3,962.2,1256.4,132.2,961.8,53.6,693.4,874.4,712.5,947.9,121.3
532.7,56.3,962.2,1256.4,132.2,961.8,53.6,693.4,874.4,712.5,947.9,121.3
532.7,56.3,962.2,1256.4,132.2,961.8,53.6,693.4,874.4,712.5,947.9,121.3
616.3,55.2,1131.6,1467.4,130.7,1131.1,52.7,805.7,1015.4,824.4,1116.9,120.8
616.3,55.2,1131.6,1467.4,130.7,1131.1,52.7,805.7,1015.4,824.4,1116.9,120.8
616.3,55.2,1131.6,1467.4,130.7,1131.1,52.7,805.7,1015.4,824.4,1116.9,120.8
616.3,55.2,1131.6,1467.4,130.7,1131.1,52.7,805.7,1015.4,824.4,1116.9,120.8
628.9,65.3,1136.2,1479.0,143.7,1136.0,60.6,814.8,1020.0,1128.8,1125.0,409.8
686.9,65.3,1136.2,1479.0,275.7,1136.0,60.6,814.8,1020.0,836.8,1125.0,125.8
686.9,65.3,1136.2,1479.0,275.7,1500.0,60.6,814.8,1020.0,836.8,1125.0,125.8
628.9,65.3,1136.2,1479.0,143.7,1500.0,60.6,814.8,1020.0,836.8,1125.0,125.8
676.9,1024.8,1200.0,1567.8,2523.3,1200.3,639.2,866.8,1074.2,893.9,1194.1,1549.3
676.9,1024.8,1200.0,1567.8,2523.3,1200.3,639.2,866.8,1074.2,893.9,1410.1,1549.3
676.9,1444.8,1200.0,1567.8,2523.3,1200.3,679.2,910.8,1074.2,893.9,1410.1,1549.3
676.9,1444.8,1200.0,1567.8,2523.3,1200.3,639.2,910.8,1074.2,893.9,1194.1,1549.3
679.8,1027.0,1201.0,1570.4,2526.2,1201.4,640.9,868.9,1075.3,896.6,1195.9,1550.4
679.8,1027.0,1201.0,1570.4,2526.2,1201.4,640.9,868.9,1075.3,896.6,1195.9,1550.4
679.8,1027.0,1201.0,1570.4,2526.2,1201.4,640.9,868.9,1409.3,896.6,1195.9,1550.4
679.8,1027.0,1201.0,1570.4,2526.2,1201.4,640.9,868.9,1409.3,896.6,1195.9,1550.4
651.2,990.3,1159.3,1966.6,2461.8,1159.7,611.3,835.7,1037.3,864.2,1155.0,1503.1
651.2,990.3,1159.3,1966.6,2461.8,1159.7,611.3,835.7,1037.3,864.2,1155.0,1503.1
651.2,990.3,1281.3,1524.6,2461.8,1159.7,611.3,835.7,1037.3,864.2,1155.0,1503.1
651.2,990.3,1281.3,1524.6,2461.8,1159.7,611.3,835.7,1037.3,864.2,1155.0,1503.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
