251.2,569.0,653.4,935.0,1574.6,731.5,252.4,397.5,559.9,440.9,681.2,930.6,1571.1,282.2,543.6,347.3,601.9,724.4,648.4,910.8,1635.7
251.2,569.0,653.4,935.0,1574.6,731.5,252.4,397.5,559.9,440.9,681.2,930.6,1571.1,282.2,543.6,347.3,601.9,724.4,648.4,910.8,1635.7
251.2,569.0,653.4,935.0,1574.6,731.5,252.4,397.5,559.9,440.9,681.2,930.6,1571.1,282.2,543.6,347.3,601.9,724.4,648.4,910.8,1635.7
251.2,569.0,653.4,935.0,1574.6,731.5,252.4,397.5,559.9,440.9,681.2,930.6,1571.1,282.2,543.6,347.3,601.9,724.4,648.4,910.8,1635.7
216.6,0.0,583.3,834.4,0.0,655.2,213.9,343.2,497.9,380.9,601.9,828.0,0.0,241.1,477.6,303.5,535.2,642.2,578.8,819.7,0.0
216.6,0.0,583.3,834.4,0.0,655.2,213.9,343.2,497.9,380.9,601.9,828.0,0.0,241.1,477.6,303.5,535.2,642.2,578.8,819.7,0.0
216.6,0.0,583.3,834.4,0.0,655.2,213.9,343.2,497.9,380.9,601.9,828.0,0.0,241.1,477.6,303.5,535.2,642.2,578.8,819.7,0.0
216.6,0.0,583.3,834.4,0.0,655.2,213.9,343.2,497.9,380.9,601.9,828.0,0.0,241.1,477.6,303.5,535.2,642.2,578.8,819.7,0.0
251.7,0.0,659.6,925.1,0.0,730.3,246.0,386.5,559.4,421.8,672.4,917.0,0.0,277.6,535.3,348.6,603.3,712.4,655.3,916.7,0.0
251.7,0.0,659.6,925.1,0.0,730.3,246.0,386.5,559.4,421.8,672.4,917.0,0.0,277.6,535.3,348.6,603.3,712.4,655.3,916.7,0.0
251.7,0.0,659.6,925.1,0.0,730.3,246.0,386.5,559.4,421.8,672.4,917.0,0.0,277.6,535.3,348.6,603.3,712.4,655.3,916.7,0.0
251.7,0.0,659.6,925.1,0.0,730.3,246.0,386.5,559.4,421.8,672.4,917.0,0.0,277.6,535.3,348.6,603.3,712.4,655.3,916.7,0.0
249.0,0.0,656.1,918.6,0.0,726.1,242.1,381.3,555.7,415.6,666.6,909.9,0.0,273.8,530.1,345.5,599.5,706.3,651.9,912.8,0.0
249.0,0.0,656.1,918.6,0.0,726.1,242.1,381.3,555.7,415.6,666.6,909.9,0.0,273.8,530.1,345.5,599.5,706.3,651.9,912.8,0.0
249.0,0.0,656.1,918.6,0.0,726.1,242.1,381.3,555.7,415.6,666.6,909.9,0.0,273.8,530.1,345.5,599.5,706.3,651.9,912.8,0.0
249.0,0.0,656.1,918.6,0.0,726.1,242.1,381.3,555.7,415.6,666.6,909.9,0.0,273.8,530.1,345.5,599.5,706.3,651.9,912.8,0.0
243.6,0.0,635.7,885.6,0.0,700.8,0.0,370.1,537.7,401.6,644.4,0.0,0.0,267.5,513.2,336.7,580.6,0.0,631.9,881.4,0.0
243.6,0.0,635.7,885.6,0.0,700.8,0.0,370.1,537.7,401.6,644.4,0.0,0.0,267.5,513.2,336.7,580.6,0.0,631.9,881.4,0.0
243.6,0.0,635.7,885.6,0.0,700.8,0.0,370.1,537.7,401.6,644.4,0.0,0.0,267.5,513.2,336.7,580.6,0.0,631.9,881.4,0.0
243.6,0.0,635.7,885.6,0.0,700.8,0.0,370.1,537.7,401.6,644.4,0.0,0.0,267.5,513.2,336.7,580.6,0.0,631.9,881.4,0.0
