710.2,426.2
600.7,322.5
696.6,501.5
732.9,336.8
490.9,384.3
307.0,391.0
365.1,417.6
274.2,328.5
263.6,489.4
353.7,279.8
231.1,492.1
323.4,451.6
390.5,335.8
252.8,490.8
258.5,418.0
318.9,338.3
228.1,465.9
354.3,458.3
247.6,315.5
287.5,480.2
313.7,458.7
386.3,375.2
273.9,536.7
366.2,1575.8
209.3,2226.2
368.1,2054.5
315.9,2307.9
233.7,1771.6
367.2,1563.8
312.7,2003.6
298.8,2013.5
418.9,2018.1
353.4,2084.6
236.1,1669.8
359.2,1272.3
336.6,1583.5
0.0,694.6
0.0,774.8
603.0,869.8
817.3,742.7
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
508.1,340.7
1632.0,1526.7
1785.3,1418.9
1468.9,1421.9
1053.6,1429.5
1163.6,1408.7
1128.9,1423.9
1070.4,1290.1
1304.9,1757.3
1206.2,1766.0
1183.1,1768.0
1189.8,1791.0
1353.0,2048.2
1350.6,1991.9
1768.0,2523.2
1950.4,2684.7
2009.2,2534.6
1498.4,2132.6
1490.5,2238.8
1552.4,2241.8
1492.1,2080.8
1539.3,2462.1
1504.3,2231.0
1554.7,2164.0
1711.5,2264.9
1577.2,2133.4
1502.1,2027.3
1211.0,1567.9
1214.3,1600.9
1179.7,1525.4
1198.0,1569.5
1209.3,1588.7
1293.5,1507.6
1458.9,1617.7
1437.7,1573.6
1272.9,1551.9
1559.7,1601.9
1281.2,1523.4
1171.3,1593.7
1190.2,1599.8
1162.6,1567.9
1149.3,1601.1
1168.4,1607.5
1211.9,1639.0
1229.9,1625.6
1192.3,1597.5
1157.6,1591.8
1184.9,1615.9
1185.8,1651.4
1135.0,1597.8
1219.1,1677.0
1155.9,1609.0
1141.3,1589.9
1300.6,1711.1
1208.9,1733.6
1206.4,2131.1
1215.7,2144.6
1162.0,2109.6
1256.1,1698.0
1188.1,1634.4
1167.1,1628.8
1241.0,1679.1
1177.1,1651.5
1305.5,1648.9
1294.5,1645.2
1201.5,1588.5
1225.4,1580.5
1287.5,1608.3
1536.1,1613.7
1550.0,1594.1
1526.5,1612.0
1188.7,1557.2
1242.1,1577.7
1320.1,1648.9
1249.4,1546.2
1262.7,1619.0
1221.1,1594.6
1222.2,1520.5
1250.9,1636.1
1170.2,1540.3
1188.0,1544.4
1208.4,1619.3
1166.9,1531.2
1289.0,1626.6
1237.3,1610.9
1174.2,1532.6
1196.6,1573.9
0.0,121.4
0.0,133.1
0.0,122.8
0.0,93.0
1115.1,1576.1
1112.3,1607.1
1185.7,1613.5
1130.6,1582.0
1103.3,1596.8
1080.1,1536.8
1085.3,1556.5
1127.1,1608.5
1078.7,1535.5
1080.0,1595.2
1079.9,1577.7
1094.9,1563.2
1172.5,1631.7
1095.5,997.6
1057.0,1079.5
1165.6,667.3
1159.5,560.5
1169.0,404.5
1180.3,710.8
1167.3,670.4
1181.1,687.0
1206.9,595.1
1511.6,215.8
1559.9,233.3
1546.8,198.8
1434.3,156.7
1372.3,212.2
289.4,0.0
318.2,0.0
315.8,0.0
1472.2,0.0
1018.1,519.6
1315.5,902.3
707.4,1244.3
440.2,898.6
764.7,857.8
456.8,865.3
469.0,650.7
114.3,626.9
0.0,0.0
7.0,2.9
70.3,29.3
45.7,1014.2
0.0,1219.2
0.0,1507.6
0.0,1429.4
0.0,0.0
665.3,0.0
1344.4,0.0
1515.5,244.9
1512.9,283.0
594.5,927.4
511.1,1208.5
306.4,75.4
307.5,492.1
309.9,480.8
311.1,492.1
1151.2,1659.5
306.4,490.2
306.4,492.1
350.9,513.4
376.7,525.6
576.5,716.2
114.6,643.4
122.3,653.7
133.2,672.0
121.5,2006.8
126.1,1572.8
121.5,1251.5
119.9,916.1
189.2,204.3
183.0,183.1
119.1,156.0
144.7,193.4
111.7,149.3
1412.6,159.8
1413.5,173.4
1208.6,355.5
1226.9,677.4
447.1,683.6
180.3,189.3
198.4,207.0
111.3,148.8
125.2,167.3
140.9,188.4
99.2,577.0
127.6,637.6
130.2,623.6
101.5,595.0
132.6,663.9
182.3,721.8
174.4,534.3
105.9,152.8
139.9,198.3
0.0,0.0
0.0,0.0
46.3,0.0
183.2,0.0
170.1,0.0
177.4,0.0
292.7,0.0
499.4,113.9
356.0,147.6
65.8,115.9
0.0,46.2
0.0,0.0
0.0,31.2
0.0,27.7
0.0,0.0
10.9,60.4
63.0,60.8
33.5,494.1
38.0,596.0
9.0,557.3
22.5,573.5
38.8,593.3
49.7,598.8
81.0,640.7
77.9,634.6
65.0,604.4
492.3,734.7
458.3,673.9
422.3,663.3
457.8,599.2
418.5,137.3
444.5,165.7
462.7,190.1
421.0,135.9
462.0,190.7
468.7,181.8
501.1,170.3
514.0,228.1
360.7,143.5
110.5,147.7
156.6,209.3
102.5,137.1
129.3,172.9
138.5,185.1
103.6,138.5
372.3,216.6
395.6,29.3
302.7,7.3
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
45.7,19.0
70.3,29.3
7.0,304.6
13.6,520.4
2078.5,1216.7
107.7,83.4
97.1,828.6
