710.2,426.2,1275.8,1288.0,1647.9,1203.0,193.0
600.7,322.5,840.2,840.7,982.9,674.2,250.7
696.6,501.5,1015.8,1013.7,1721.4,989.4,205.8
732.9,336.8,726.8,731.3,1435.5,791.4,172.7
490.9,384.3,685.0,691.5,1051.7,571.5,222.4
307.0,391.0,919.2,928.0,1652.4,897.9,145.3
365.1,417.6,600.5,606.2,1407.3,764.7,159.1
274.2,328.5,657.8,664.1,1139.1,619.0,210.2
263.6,489.4,868.7,877.0,1568.7,852.4,159.0
353.7,279.8,657.1,663.4,1543.0,838.4,162.5
231.1,492.1,671.7,678.1,1062.4,577.3,200.5
323.4,451.6,899.0,895.2,1684.7,972.3,178.6
390.5,335.8,649.2,645.5,1569.1,898.1,250.9
252.8,490.8,920.9,929.7,1159.7,630.2,155.6
258.5,418.0,643.4,649.5,1767.8,960.6,180.8
318.9,338.3,747.2,754.3,5305.8,2883.1,183.9
228.1,465.9,760.4,767.6,6270.4,3407.3,196.4
354.3,458.3,812.0,819.7,5235.2,2844.8,154.5
247.6,315.5,638.8,644.9,6094.8,3311.9,230.2
287.5,480.2,951.7,960.7,5019.3,2727.5,131.6
313.7,458.7,565.1,566.8,5285.8,2889.3,242.0
386.3,375.2,1030.7,1027.5,6817.6,3764.3,235.6
273.9,536.7,849.3,852.4,6742.5,3686.6,161.0
366.2,1575.8,607.4,613.2,6696.2,3638.7,230.8
209.3,2226.2,954.2,963.3,7004.2,3806.1,196.6
368.1,2054.5,812.7,820.4,5622.2,3055.1,341.1
315.9,2307.9,657.8,664.1,4283.7,2327.8,469.0
233.7,1771.6,905.9,914.5,5331.8,2897.3,464.4
367.2,1563.8,891.0,899.5,5349.8,2907.1,288.9
312.7,2003.6,613.5,619.4,5164.9,2806.6,225.9
298.8,2013.5,979.4,980.6,4912.2,2706.2,234.5
418.9,2018.1,945.1,941.7,4508.0,2506.4,197.2
353.4,2084.6,680.3,684.9,4346.2,2370.2,252.2
236.1,1669.8,1020.9,1030.6,4308.0,2340.9,741.2
359.2,1272.3,3064.1,3093.2,4853.5,2241.9,876.0
336.6,1583.5,3621.1,3655.6,5359.0,2596.5,731.4
0.0,968.5,2365.3,2393.3,4531.6,1975.6,250.4
0.0,925.7,2881.8,2914.8,4362.0,2108.7,105.3
584.7,851.5,2304.4,2332.0,4826.6,2527.0,141.3
799.0,724.4,2446.5,2475.5,4463.7,2154.2,348.2
0.0,0.0,1476.1,1494.9,2344.7,674.6,0.0
0.0,0.0,1489.4,1509.8,2392.4,680.2,0.0
0.0,0.0,1318.4,1343.4,2056.4,518.9,0.0
0.0,0.0,1464.5,1491.1,2165.3,567.6,0.0
1413.0,1177.0,3570.2,3191.7,4489.4,2400.3,512.5
1406.2,1238.8,2949.9,2411.4,4443.6,2375.4,658.9
1629.3,1524.0,3553.1,3522.8,4492.2,2401.8,661.4
1782.6,1416.2,3319.6,3719.9,4498.8,2405.4,635.6
1466.0,1419.0,2888.4,3601.1,4531.6,2419.3,585.7
1050.6,1426.6,2734.5,3144.6,4497.1,2414.8,534.7
1160.7,1405.8,2540.0,2552.7,4603.0,2515.0,546.6
1126.0,1421.0,2441.3,2459.9,4522.5,2440.0,523.3
1067.5,1287.2,2393.5,2417.2,4505.3,2405.1,482.1
1302.0,1754.4,2288.3,2311.0,4505.3,2419.3,514.7
1203.3,1763.1,2423.4,2447.4,5066.9,3024.9,511.1
1180.2,1765.1,2361.5,2384.9,5504.1,3258.9,780.5
1187.5,1788.6,2498.6,2523.1,5291.1,3150.9,928.8
1350.6,2045.8,3579.4,3614.2,5785.3,3415.9,1005.4
1348.2,1989.5,3228.5,3260.0,6720.9,3925.5,973.7
1765.6,2520.9,4321.4,4354.6,7475.8,4350.9,1246.5
1948.8,2683.1,4608.6,4641.2,8434.4,4374.0,1319.8
2007.6,2533.0,4204.1,4243.4,7803.0,3988.8,1240.4
1496.8,2131.0,3161.3,3191.9,5999.2,3008.8,904.2
1488.9,2237.2,2884.2,2886.5,5816.8,2914.7,896.7
1551.8,2241.2,3506.7,2968.6,5941.9,2989.3,954.8
1491.6,2080.2,3448.7,2916.5,5979.8,3009.9,930.8
1538.8,2461.6,3523.5,2991.9,5956.7,3001.7,953.7
1503.8,2230.5,3716.5,3193.2,6340.7,3206.9,990.8
1554.7,2164.0,3817.4,3323.3,6580.3,3342.2,1040.8
1711.5,2264.9,4124.7,4282.8,6912.2,3577.5,1122.5
1577.2,2133.4,3775.5,3928.3,6509.5,3352.7,1040.0
1502.1,2027.3,3646.2,3806.5,6135.6,3110.9,993.2
1211.0,1567.9,3655.8,3797.7,6262.4,3174.6,1072.4
1214.3,1600.9,4025.0,4175.1,6314.3,2929.6,1143.9
1179.7,1525.4,4199.9,4364.5,6098.4,2777.0,872.6
1198.0,1569.5,4106.8,4268.0,6427.6,2957.9,802.3
1209.3,1588.7,3899.7,4054.6,6301.0,2891.2,974.3
1293.5,1507.6,4469.6,4649.3,6240.7,2856.4,794.1
1458.9,1617.7,3965.2,4123.4,6474.5,3011.0,767.7
1437.7,1573.6,3714.6,3850.8,5485.8,2987.8,766.7
1272.9,1551.9,3529.5,3673.4,5462.3,2988.1,741.0
1559.7,1601.9,3693.6,3846.5,5445.9,2959.3,741.5
1281.2,1523.4,3532.3,3678.1,5280.0,2869.1,715.4
1171.3,1593.7,2990.4,3648.9,5370.6,2918.4,736.2
1190.2,1599.8,3155.3,3861.9,5433.0,2952.3,743.4
1162.6,1567.9,2942.8,3644.8,5484.3,2980.1,723.1
1149.3,1601.1,3029.2,3734.6,5427.6,2949.3,734.6
1168.4,1607.5,3110.1,3813.7,5563.5,3023.2,739.7
1211.9,1639.0,2990.8,3070.2,5446.5,2999.4,758.8
1229.9,1625.6,3184.8,3203.3,5490.4,3037.5,763.3
1192.3,1597.5,3030.3,3057.3,5591.8,3047.1,752.7
1157.6,1591.8,3019.2,3047.9,5401.1,2934.9,727.8
1184.9,1615.9,3131.5,3161.4,5544.7,3013.0,741.0
1185.8,1651.4,2972.0,3000.3,5420.2,2945.3,755.8
1135.0,1597.8,3093.2,3122.7,5416.2,2943.1,724.0
1219.1,1677.0,3141.5,3171.5,5798.2,3150.7,776.5
1155.9,1609.0,3056.3,3085.4,5410.5,2940.0,745.3
1141.3,1589.9,3111.2,3140.9,5518.9,2999.0,737.9
1300.6,1711.1,3210.7,3230.1,5702.4,3149.8,826.4
1208.9,1733.6,3216.3,3236.4,5539.1,3058.2,763.6
1206.4,2131.1,3113.7,3143.3,5540.0,3077.6,750.4
1215.7,2144.6,3101.8,3131.3,5374.1,3238.4,766.8
1162.0,2109.6,3091.1,3120.5,5321.9,3212.4,729.3
1256.1,1698.0,3121.7,3151.4,5409.3,3254.0,793.9
1188.1,1634.4,3228.3,3259.1,5316.2,2888.8,763.3
1167.1,1628.8,3112.4,3142.0,5422.1,2946.4,754.2
1241.0,1679.1,3241.8,3272.7,5460.8,2967.3,789.4
1177.1,1651.5,3173.0,3203.2,5374.9,2920.7,751.2
1305.5,1648.9,3161.2,3178.3,5367.8,2976.5,804.9
1294.5,1645.2,3332.3,3355.4,5421.5,2985.8,810.7
1201.5,1588.5,3130.4,3160.2,5388.2,2927.9,801.3
1225.4,1580.5,3131.0,3160.8,5232.5,2843.3,1016.6
1287.5,1608.3,3204.6,3235.1,5426.4,2948.6,1038.6
1536.1,1613.7,3140.0,3169.9,5323.8,2893.0,1028.7
1550.0,1594.1,3275.5,3306.7,5242.1,2848.6,775.3
1526.5,1612.0,3199.5,3229.9,5411.7,2940.7,781.7
1188.7,1557.2,3152.3,3182.3,5364.2,2798.1,756.2
1242.1,1577.7,3230.0,3260.1,6362.9,2907.2,791.0
1320.1,1648.9,3290.2,3456.9,6423.9,2990.2,802.8
1249.4,1546.2,3290.6,3891.7,6207.0,2862.7,755.5
