0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4,34.4,34.4,34.4,34.4,34.4,34.4
34.4,34.4,34.4,34.4,34.4,34.4,34.4
34.4,34.4,34.4,34.4,34.4,34.4,34.4
34.4,34.4,34.4,34.4,34.4,34.4,34.4
1230.1,1315.6,3962.7,3988.7,5160.2,2858.0,971.5
1410.5,1302.9,3934.3,3961.9,5150.7,2844.3,963.6
1115.3,1225.3,3867.0,3903.9,4952.5,2691.1,978.5
1170.0,1294.8,4044.9,4083.4,5057.9,2748.5,785.4
1499.0,1263.0,3656.1,3277.7,4575.4,2486.2,598.4
1492.1,1324.8,3035.9,2497.4,4529.6,2461.4,744.8
1715.3,1610.0,3639.0,3608.7,4578.1,2487.7,747.4
1868.6,1502.2,3405.5,3805.9,4584.8,2491.4,721.5
879.7,878.9,902.6,914.1,929.1,895.0,680.1
874.7,883.2,912.7,921.9,952.4,905.5,629.0
877.2,882.7,908.2,908.5,954.5,907.6,640.9
877.5,885.1,911.3,911.8,964.8,911.3,617.6
868.8,875.4,908.4,909.1,971.5,908.8,576.4
873.2,884.6,898.0,898.6,953.6,901.3,609.1
869.6,882.1,897.0,897.5,956.3,910.5,605.4
859.8,859.8,859.8,859.8,859.8,859.8,859.8
1264.8,1866.0,2575.9,2600.5,5368.4,3228.2,1006.2
1427.9,2123.1,3656.7,3691.5,5862.6,3493.3,1082.7
1425.5,2066.8,3305.8,3337.3,6798.2,4002.8,1051.0
1843.0,2598.2,4398.7,4431.9,7553.1,4428.2,1323.9
774.4,774.4,774.4,774.4,774.4,774.4,774.4
774.4,774.4,774.4,774.4,774.4,774.4,774.4
774.4,774.4,774.4,774.4,774.4,774.4,774.4
774.4,774.4,774.4,774.4,774.4,774.4,774.4
731.5,731.5,731.5,731.5,731.5,731.5,731.5
731.5,731.5,731.5,731.5,731.5,731.5,731.5
731.5,731.5,731.5,731.5,731.5,731.5,731.5
731.5,731.5,731.5,731.5,731.5,731.5,731.5
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
714.3,714.3,714.3,714.3,714.3,714.3,714.3
