131.7,432.8,551.2,758.6,1511.9,590.4,177.0,248.1,468.3,284.6,545.5,800.4,1452.3,175.5
131.7,432.8,551.2,758.6,1511.9,590.4,177.0,248.1,468.3,284.6,545.5,800.4,1452.3,175.5
131.7,432.8,551.2,758.6,1511.9,590.4,177.0,248.1,468.3,284.6,545.5,800.4,1452.3,175.5
131.7,432.8,551.2,758.6,1511.9,590.4,177.0,248.1,468.3,284.6,545.5,800.4,1452.3,175.5
91.6,0.0,422.8,593.0,0.0,453.9,125.2,183.0,353.9,214.0,421.8,618.6,0.0,126.5
91.6,0.0,422.8,593.0,0.0,453.9,125.2,183.0,353.9,214.0,421.8,618.6,0.0,126.5
91.6,0.0,422.8,593.0,0.0,453.9,125.2,183.0,353.9,214.0,421.8,618.6,0.0,126.5
91.6,0.0,422.8,593.0,0.0,453.9,125.2,183.0,353.9,214.0,421.8,618.6,0.0,126.5
125.0,0.0,495.5,690.6,0.0,526.2,156.3,229.3,410.0,261.6,497.5,709.8,0.0,164.1
125.0,0.0,495.5,690.6,0.0,526.2,156.3,229.3,410.0,261.6,497.5,709.8,0.0,164.1
125.0,0.0,495.5,690.6,0.0,526.2,156.3,229.3,410.0,261.6,497.5,709.8,0.0,164.1
126.3,0.0,497.4,692.7,0.0,528.1,157.6,230.8,411.8,263.1,499.3,711.9,0.0,165.5
502.9,73.9,939.6,1172.0,118.7,975.4,538.5,625.9,837.0,664.4,943.3,1191.4,85.3,549.1
502.9,73.9,939.6,1172.0,118.7,975.4,538.5,625.9,837.0,664.4,943.3,1191.4,85.3,549.1
502.9,73.9,939.6,1172.0,118.7,975.4,538.5,625.9,837.0,664.4,943.3,1191.4,85.3,549.1
502.9,73.9,939.6,1172.0,118.7,975.4,538.5,625.9,837.0,664.4,943.3,1191.4,85.3,549.1
516.0,71.5,966.1,1206.3,115.7,1001.6,97.9,643.5,857.9,682.2,970.4,91.5,84.3,563.6
516.0,71.5,966.1,1206.3,115.7,1001.6,97.9,643.5,857.9,682.2,970.4,91.5,84.3,563.6
516.0,71.5,966.1,1206.3,115.7,1001.6,97.9,643.5,857.9,682.2,970.4,91.5,84.3,563.6
516.0,71.5,966.1,1206.3,115.7,1001.6,97.9,643.5,857.9,682.2,970.4,91.5,84.3,563.6
600.4,70.3,1135.0,1418.2,114.2,1170.4,97.0,756.1,998.2,794.9,1139.7,90.2,83.7,656.5
600.4,70.3,1135.0,1418.2,114.2,1170.4,97.0,756.1,998.2,794.9,1139.7,90.2,83.7,656.5
600.4,70.3,1135.0,1418.2,114.2,1170.4,97.0,756.1,998.2,794.9,1139.7,90.2,83.7,656.5
600.4,70.3,1135.0,1418.2,114.2,1170.4,97.0,756.1,998.2,794.9,1139.7,90.2,83.7,656.5
605.1,81.0,1143.4,1423.0,127.5,1179.9,105.0,761.8,1010.1,799.9,1145.0,102.5,88.3,661.4
605.1,81.0,1147.4,2171.0,127.5,1179.9,105.0,761.8,1010.1,799.9,1145.0,102.5,88.3,661.4
605.1,81.0,1143.4,1423.0,127.5,1179.9,105.0,761.8,1010.1,799.9,1145.0,102.5,88.3,661.4
605.1,81.0,1143.4,1423.0,127.5,1179.9,105.0,761.8,1010.1,799.9,1145.0,102.5,88.3,661.4
640.8,1041.2,1213.2,1501.3,2507.6,1251.5,683.6,808.4,1075.7,845.4,1718.0,1537.3,2454.8,700.1
640.8,1041.2,1213.2,1501.3,2507.6,1251.5,683.6,808.4,1075.7,845.4,1210.0,1537.3,2454.8,700.1
640.8,1041.2,1213.2,1501.3,2507.6,1251.5,683.6,808.4,1075.7,845.4,1210.0,1537.3,2794.8,700.1
640.8,1041.2,1213.2,1501.3,2507.6,1251.5,683.6,888.4,1075.7,845.4,1210.0,1537.3,2794.8,700.1
641.9,1043.6,1215.0,1502.3,2510.5,1253.6,685.4,809.7,1078.4,846.6,1211.1,1540.0,2455.8,701.2
641.9,1043.6,1215.0,1502.3,2510.5,1253.6,685.4,809.7,1078.4,846.6,1211.1,1716.0,2455.8,701.2
641.9,1043.6,1215.0,1502.3,2510.5,1253.6,685.4,809.7,1078.4,1082.6,1211.1,1716.0,2455.8,719.2
641.9,1043.6,1215.0,1502.3,2510.5,2441.6,719.4,809.7,1078.4,846.6,1211.1,1540.0,2455.8,719.2
