65.92,45.68,932.93,1112.26,104.26
65.92,45.68,932.93,1112.26,104.26
65.92,45.68,932.93,1112.26,104.26
65.92,45.68,932.93,1112.26,104.26
452.27,699.28,895.44,1067.25,1744.64
452.27,699.28,895.44,1067.25,1744.64
452.27,699.28,895.44,1067.25,1744.64
452.27,699.28,895.44,1067.25,1744.64
487.04,764.65,973.32,1166.02,1913.00
487.04,764.65,973.32,1166.02,1913.00
487.04,764.65,973.32,1166.02,1913.00
487.04,764.65,973.32,1166.02,1913.00
483.96,762.49,970.50,1163.06,1909.56
483.96,762.49,970.50,1163.06,1909.56
483.96,762.49,970.50,1163.06,1909.56
483.96,762.49,970.50,1163.06,1909.56
496.57,785.00,997.40,1196.97,1966.82
496.57,785.00,997.40,1196.97,1966.82
496.57,785.00,997.40,1196.97,1966.82
496.57,785.00,997.40,1196.97,1966.82
580.74,926.03,1166.57,1408.57,2319.87
580.74,926.03,1166.57,1408.57,2319.87
580.74,926.03,1166.57,1408.57,2319.87
580.74,926.03,1166.57,1408.57,2319.87
587.67,930.89,1172.92,1713.23,2327.60
587.67,930.89,1172.92,1713.23,2327.60
629.67,930.89,1172.92,1415.23,2327.60
629.67,930.89,1172.92,1415.23,2327.60
626.77,985.64,1239.42,1496.38,2457.60
626.77,985.64,1239.42,1496.38,2457.60
626.77,985.64,1239.42,1496.38,2457.60
626.77,985.64,1239.42,1496.38,2689.60
628.31,1182.72,1240.83,1497.86,2691.32
628.31,986.72,1240.83,1497.86,2459.32
628.31,986.72,1658.83,1497.86,2459.32
628.31,986.72,1658.83,1497.86,2459.32
618.53,968.93,1219.60,1471.02,2413.85
618.53,968.93,1219.60,1471.02,2413.85
618.53,968.93,1219.60,1471.02,2413.85
618.53,968.93,1219.60,1471.02,2413.85
575.54,895.05,2225.11,1360.00,2227.68
575.54,895.05,2225.11,1360.00,2227.68
575.54,895.05,2225.11,1360.00,2227.68
575.54,895.05,2225.11,1360.00,2227.68
520.45,801.75,2113.28,1219.91,1993.47
520.45,801.75,2113.28,1219.91,1993.47
520.45,801.75,2113.28,1219.91,1993.47
520.45,801.75,2113.28,1219.91,1993.47
1524.31,804.46,2116.80,1223.61,1997.76
1524.31,804.46,1022.80,1223.61,1997.76
1524.31,1138.41,1022.80,4417.61,1997.76
1524.31,804.46,1022.80,4417.61,1997.76
1481.32,730.58,934.32,4306.59,1811.59
1481.32,730.58,934.32,4306.59,1811.59
1481.32,730.58,934.32,4306.59,1811.59
1481.32,730.58,934.32,4306.59,1811.59
1467.68,2609.08,909.56,4276.05,1761.83
1467.68,2609.08,909.56,4276.05,1761.83
467.68,2609.08,909.56,4276.05,4901.83
467.68,2609.08,909.56,1082.05,4901.83
457.13,2590.75,887.61,1054.48,4855.50
457.13,2590.75,887.61,1054.48,4855.50
457.13,2590.75,887.61,1054.48,4855.50
457.13,691.75,887.61,1054.48,4855.50
470.76,712.24,1961.71,1085.01,4905.27
470.76,712.24,1961.71,1085.01,4905.27
470.76,712.24,1961.71,1085.01,4905.27
470.76,712.24,912.38,1085.01,4905.27
521.71,788.97,1005.08,1199.33,5091.67
521.71,788.97,1005.08,1199.33,5091.67
521.71,788.97,1005.08,1199.33,5091.67
521.71,788.97,1005.08,1199.33,2549.67
637.00,893.07,1131.03,1354.21,2801.08
637.00,893.07,1131.03,1354.21,2801.08
637.00,893.07,1131.03,1354.21,2801.08
637.00,893.07,1131.03,1354.21,2203.08
664.25,925.85,1171.34,1402.18,2276.67
619.45,925.85,1171.34,1402.18,2276.67
619.45,925.85,1171.34,1402.18,2276.67
619.45,925.85,1171.34,1402.18,2276.67
624.07,929.09,1175.58,1406.62,2281.83
624.07,929.09,1175.58,1406.62,2281.83
624.07,929.09,1175.58,1406.62,2281.83
624.07,929.09,1175.58,1406.62,2281.83
570.53,836.88,1065.15,1268.02,2049.33
570.53,836.88,1065.15,1268.02,2049.33
570.53,836.88,1065.15,1268.02,2049.33
570.53,836.88,1065.15,1268.02,2049.33
526.81,778.88,994.41,1182.44,1914.17
526.81,778.88,994.41,1182.44,1914.17
526.81,778.88,994.41,1182.44,1914.17
526.81,778.88,994.41,1182.44,1914.17
493.39,741.78,948.45,1128.55,1833.70
493.39,741.78,948.45,1128.55,1833.70
493.39,741.78,948.45,1128.55,1833.70
493.39,741.78,948.45,1128.55,1833.70
476.44,729.89,932.93,1112.26,1814.80
476.44,729.89,932.93,1112.26,1814.80
476.44,729.89,932.93,1112.26,1814.80
476.44,729.89,932.93,1112.26,1814.80
452.27,699.28,895.44,1067.25,1744.64
