126.36,114.17,886.67,1127.11,118.66,169.57,142.90,630.49,150.44,646.35,87.41,157.10,95.45,500.84,803.29
126.36,114.17,886.67,1127.11,118.66,169.57,142.90,630.49,150.44,646.35,87.41,157.10,95.45,500.84,803.29
126.36,114.17,886.67,1127.11,118.66,169.57,142.90,630.49,150.44,646.35,87.41,157.10,95.45,500.84,803.29
126.36,114.17,886.67,1127.11,118.66,169.57,142.90,630.49,150.44,646.35,87.41,157.10,95.45,500.84,803.29
504.14,757.24,847.17,1080.36,1757.74,943.89,522.66,602.21,799.62,611.55,871.99,1130.68,1740.23,478.23,768.73
504.14,757.24,847.17,1080.36,1757.74,943.89,522.66,602.21,799.62,611.55,871.99,1130.68,1740.23,478.23,768.73
504.14,757.24,847.17,1080.36,1757.74,943.89,522.66,602.21,799.62,611.55,871.99,1130.68,1740.23,478.23,768.73
504.14,757.24,847.17,1080.36,1757.74,943.89,522.66,602.21,799.62,611.55,871.99,1130.68,1740.23,478.23,768.73
532.32,814.51,923.50,1177.80,1925.10,1014.65,552.35,651.60,861.61,655.93,950.66,1223.52,1911.97,519.53,831.08
532.32,814.51,923.50,1177.80,1925.10,1014.65,552.35,651.60,861.61,655.93,950.66,1223.52,1911.97,519.53,831.08
532.32,814.51,923.50,1177.80,1925.10,1014.65,552.35,651.60,861.61,655.93,950.66,1223.52,1911.97,519.53,831.08
532.32,814.51,923.50,1177.80,1925.10,1014.65,552.35,651.60,861.61,655.93,950.66,1223.52,1911.97,519.53,831.08
526.60,809.11,920.06,1174.30,1921.27,1008.98,547.24,648.70,858.09,651.03,948.15,1218.18,1909.89,517.37,827.70
526.60,809.11,920.06,1174.30,1921.27,1008.98,547.24,648.70,858.09,651.03,948.15,1218.18,1909.89,517.37,827.70
526.60,809.11,920.06,1174.30,1921.27,1008.98,547.24,648.70,858.09,651.03,948.15,1218.18,1909.89,517.37,827.70
526.60,809.11,920.06,1174.30,1921.27,1008.98,547.24,648.70,858.09,651.03,948.15,1218.18,1909.89,517.37,827.70
537.90,830.01,946.65,1207.94,1978.33,1034.46,558.84,666.13,879.93,667.45,975.21,1250.91,1967.83,531.86,849.61
537.90,830.01,946.65,1207.94,1978.33,1034.46,558.84,666.13,879.93,667.45,975.21,1250.91,1967.83,531.86,849.61
537.90,830.01,946.65,1207.94,1978.33,1034.46,558.84,666.13,879.93,667.45,975.21,1250.91,1967.83,531.86,849.61
537.90,830.01,946.65,1207.94,1978.33,1034.46,558.84,666.13,879.93,667.45,975.21,1250.91,1967.83,531.86,849.61
621.40,970.22,1115.66,1419.41,2331.28,1202.91,642.50,778.65,1020.61,779.48,1144.46,1461.91,2321.21,624.75,990.32
621.40,970.22,1115.66,1419.41,2331.28,1202.91,642.50,778.65,1020.61,779.48,1144.46,1461.91,2321.21,624.75,990.32
621.40,970.22,1115.66,1419.41,2331.28,1202.91,642.50,778.65,1020.61,779.48,1144.46,1461.91,2321.21,624.75,990.32
621.40,970.22,1115.66,1419.41,2331.28,1202.91,642.50,778.65,1020.61,779.48,1144.46,1461.91,2321.21,624.75,990.32
634.27,982.37,1123.41,1427.28,2339.91,1215.67,654.00,785.17,1028.53,790.50,1150.10,1473.92,2325.90,629.62,997.92
634.27,982.37,1123.41,1427.28,2339.91,1595.67,654.00,785.17,1028.53,790.50,1150.10,1473.92,2325.90,629.62,997.92
634.27,982.37,1123.41,1427.28,2339.91,1595.67,654.00,785.17,1028.53,790.50,1150.10,1473.92,2833.90,629.62,997.92
682.27,982.37,1123.41,1427.28,2339.91,1215.67,670.00,785.17,1028.53,790.50,1150.10,1473.92,2325.90,629.62,997.92
730.60,1048.46,1452.08,1510.29,2471.30,1292.14,716.20,833.05,1088.02,845.40,1215.50,1563.37,2451.16,668.34,1056.92
682.60,1048.46,1452.08,1510.29,2471.30,1292.14,700.20,833.05,1088.02,907.40,1215.50,1563.37,2451.16,668.34,1056.92
682.60,1048.46,1192.08,1510.29,2471.30,1292.14,700.20,833.05,1088.02,907.40,1215.50,1563.37,2451.16,668.34,1056.92
682.60,1266.46,1192.08,1510.29,2471.30,1292.14,700.20,833.05,1088.02,845.40,1215.50,1655.37,2451.16,668.34,1090.92
685.45,1269.16,1193.80,1512.04,2473.22,1294.97,702.75,834.50,1089.78,847.85,1216.76,1658.04,2452.20,669.42,1092.60
685.45,1051.16,1193.80,1512.04,2473.22,1294.97,702.75,834.50,1261.78,847.85,1216.76,1566.04,2452.20,669.42,1058.60
685.45,1051.16,1193.80,1512.04,2515.22,1294.97,702.75,834.50,1089.78,847.85,1216.76,1566.04,2452.20,669.42,1058.60
685.45,1051.16,1193.80,1512.04,2515.22,1294.97,702.75,834.50,1089.78,847.85,1216.76,1566.04,2452.20,669.42,1058.60
676.99,1034.99,1172.87,1485.47,2427.95,1275.16,693.98,850.84,1072.67,835.20,1195.36,1540.39,2406.06,658.04,1041.42
676.99,1034.99,1172.87,1551.47,2427.95,1275.16,693.98,850.84,1072.67,835.20,1195.36,1540.39,2406.06,762.04,1041.42
676.99,1034.99,1172.87,1551.47,2427.95,1275.16,693.98,820.84,1072.67,835.20,1213.36,1540.39,2406.06,762.04,1041.42
676.99,1034.99,1172.87,1485.47,2427.95,1275.16,693.98,820.84,1072.67,835.20,1213.36,1540.39,2406.06,658.04,1041.42
635.98,963.54,3172.85,1374.84,2242.08,1188.81,652.52,762.61,999.80,778.48,1106.65,1431.15,2218.87,1545.84,968.45
635.98,963.54,3172.85,1374.84,2242.08,1188.81,652.52,762.61,999.80,778.48,1106.65,1431.15,2218.87,1545.84,968.45
635.98,963.54,3172.85,1374.84,2242.08,3418.81,652.52,762.61,999.80,778.48,1106.65,1431.15,2218.87,1545.84,968.45
635.98,963.54,3172.85,1374.84,2242.08,3418.81,652.52,762.61,999.80,778.48,1106.65,1431.15,2218.87,1545.84,968.45
582.21,871.87,3061.33,1235.03,2289.86,3308.40,598.45,1514.56,907.19,705.43,994.65,3999.28,1983.98,1484.63,875.76
582.21,3489.40,3061.33,1235.03,2289.86,3308.40,598.45,1514.56,907.19,705.43,3110.65,3999.28,1983.98,1484.63,875.76
582.21,3489.40,3061.33,1235.03,2008.07,3308.40,598.45,1514.56,1121.38,705.43,3110.65,1292.25,1983.98,1484.63,875.76
582.21,871.87,3061.33,1235.03,2008.07,3308.40,598.45,1514.56,1121.38,705.43,3110.65,1292.25,2328.23,1484.63,875.76
1528.36,878.62,3065.63,1239.40,2012.86,3315.48,604.84,1518.18,1125.77,1504.55,3113.79,3206.92,2330.83,1487.34,879.98
1528.36,878.62,3065.63,1239.40,2012.86,1085.48,604.84,1518.18,911.59,1504.55,3113.79,3206.92,1986.58,1487.34,879.98
1528.36,878.62,3065.63,4504.40,2012.86,1085.48,604.84,1518.18,911.59,1504.55,3113.79,3206.92,1986.58,1487.34,2483.98
