87.46,63.65,909.11,1138.64,106.16,89.04
87.46,63.65,909.11,1138.64,106.16,89.04
87.46,63.65,909.11,1138.64,106.16,89.04
87.46,63.65,909.11,1138.64,106.16,89.04
470.38,714.18,867.59,1093.46,1745.98,874.36
470.38,714.18,867.59,1093.46,1745.98,874.36
470.38,714.18,867.59,1093.46,1745.98,874.36
470.38,714.18,867.59,1093.46,1745.98,874.36
502.51,777.20,942.36,1192.09,1913.91,953.58
502.51,777.20,942.36,1192.09,1913.91,953.58
502.51,777.20,942.36,1192.09,1913.91,953.58
502.51,777.20,942.36,1192.09,1913.91,953.58
498.38,774.09,938.30,1189.08,1910.30,951.30
498.38,774.09,938.30,1189.08,1910.30,951.30
498.38,774.09,938.30,1189.08,1910.30,951.30
498.38,774.09,938.30,1189.08,1910.30,951.30
510.46,796.13,964.58,1222.97,1967.48,978.47
510.46,796.13,964.58,1222.97,1967.48,978.47
510.46,796.13,964.58,1222.97,1967.48,978.47
510.46,796.13,964.58,1222.97,1967.48,978.47
594.37,936.92,1133.43,1434.55,2320.48,1147.77
594.37,936.92,1133.43,1434.55,2320.48,1147.77
594.37,936.92,1133.43,1434.55,2320.48,1147.77
594.37,936.92,1133.43,1434.55,2320.48,1147.77
603.67,943.90,1142.58,1441.33,2328.60,1152.91
603.67,943.90,1674.58,1441.33,2636.60,1152.91
603.67,943.90,1142.58,1441.33,2636.60,1152.91
603.67,943.90,1142.58,1441.33,2328.60,1152.91
646.46,1001.96,1213.43,1522.66,2459.19,1217.53
646.46,1001.96,1213.43,1522.66,2459.19,1217.53
646.46,1001.96,1213.43,2254.66,2459.19,1217.53
646.46,1001.96,1213.43,1522.66,2459.19,1217.53
708.53,1003.51,1215.47,1524.17,2461.00,1218.67
648.53,1003.51,1215.47,1524.17,2461.00,1476.67
648.53,1003.51,1215.47,1524.17,2461.00,1476.67
648.53,1003.51,1215.47,1524.17,2461.00,1218.67
639.27,986.19,1194.85,1497.36,2415.62,1197.17
639.27,986.19,1194.85,1497.36,2415.62,1197.17
639.27,1026.19,1194.85,1497.36,2415.62,1197.17
639.27,986.19,1194.85,1497.36,2415.62,1197.17
597.08,1023.49,2234.30,1386.37,2229.57,1108.28
597.08,1023.49,2234.30,1386.37,2229.57,1108.28
597.08,913.01,2234.30,1386.37,2229.57,3428.28
597.08,913.01,2234.30,1386.37,2229.57,3428.28
542.52,820.19,2123.08,1246.32,1995.44,3626.77
542.52,820.19,2123.08,1246.32,1995.44,3626.77
542.52,820.19,2123.08,1246.32,1995.44,3316.17
542.52,820.19,2123.08,1246.32,1995.44,3316.17
1444.69,824.07,2128.16,1250.08,1999.95,3319.03
1444.69,824.07,2128.16,1250.08,1999.95,3319.03
1595.43,824.07,1001.16,4870.08,1999.95,3319.03
1444.69,824.07,1001.16,4870.08,1999.95,999.03
1402.49,750.90,913.61,4759.09,1813.91,910.14
1402.49,750.90,913.61,4759.09,1813.91,910.14
1402.49,750.90,913.61,4759.09,1813.91,910.14
1402.49,750.90,913.61,4759.09,1813.91,910.14
1388.07,2598.70,887.91,4728.52,1764.02,885.78
1388.07,2598.70,1318.19,4728.52,1764.02,885.78
1388.07,2598.70,887.91,4728.52,5114.02,885.78
491.07,2598.70,887.91,4728.52,5114.02,885.78
480.78,2580.60,866.28,4700.96,5067.73,863.70
480.78,2580.60,866.28,1080.96,5067.73,863.70
480.78,2580.60,866.28,1080.96,5067.73,863.70
480.78,2580.60,866.28,1080.96,5067.73,863.70
495.20,2601.80,891.98,1111.53,5117.63,888.06
495.20,732.80,891.98,1111.53,5117.63,888.06
495.20,732.80,5483.98,1111.53,5117.63,888.06
495.20,732.80,891.98,1111.53,1767.63,888.06
549.05,812.12,988.09,1225.99,1954.50,979.28
549.05,812.12,988.09,2567.32,1954.50,979.28
549.05,812.12,988.09,2567.32,1954.50,979.28
549.05,812.12,988.09,2567.32,1954.50,979.28
948.28,920.47,1119.64,1381.11,2206.67,1102.81
948.28,920.47,1119.64,1381.11,2206.67,1102.81
948.28,920.47,1119.64,1381.11,2206.67,1102.81
624.28,920.47,1119.64,1381.11,2206.67,1102.81
656.02,957.25,1165.23,1429.30,2280.99,1140.83
656.02,957.25,1165.23,1429.30,2280.99,1140.83
656.02,957.25,1165.23,1429.30,2845.79,1140.83
656.02,957.25,1165.23,1429.30,2845.79,1140.83
662.23,961.91,1171.32,1433.82,2851.21,1144.26
662.23,961.91,1171.32,1433.82,2851.21,1144.26
662.23,961.91,1171.32,1433.82,2851.21,1144.26
662.23,961.91,1171.32,1433.82,2286.41,1144.26
609.74,870.64,1062.14,1295.28,2054.08,1033.29
609.74,870.64,1062.14,1295.28,2054.08,1033.29
609.74,870.64,1062.14,1295.28,2054.08,1033.29
609.74,870.64,1062.14,1295.28,2054.08,1033.29
560.74,807.93,985.19,1209.43,1918.07,965.25
560.74,807.93,985.19,1209.43,1918.07,965.25
560.74,807.93,985.19,1209.43,1918.07,965.25
560.74,807.93,985.19,1209.43,1918.07,965.25
520.73,764.93,931.47,1155.21,1836.53,922.66
520.73,764.93,931.47,1155.21,1836.53,922.66
520.73,764.93,931.47,1155.21,1836.53,922.66
520.73,764.93,931.47,1155.21,1836.53,922.66
497.98,747.86,909.11,1138.64,1816.69,910.09
497.98,747.86,909.11,1138.64,1816.69,910.09
497.98,747.86,909.11,1138.64,1816.69,910.09
497.98,747.86,909.11,1138.64,1816.69,910.09
470.38,714.18,867.59,1093.46,1745.98,874.36
470.38,714.18,867.59,1093.46,1745.98,874.36
470.38,714.18,867.59,1093.46,1745.98,874.36
470.38,714.18,867.59,1093.46,1745.98,874.36
502.51,777.20,942.36,1192.09,1913.91,953.58
502.51,777.20,942.36,1192.09,1913.91,953.58
502.51,777.20,942.36,1192.09,1913.91,953.58
502.51,777.20,942.36,1192.09,1913.91,953.58
498.38,774.09,938.30,1189.08,1910.30,951.30
498.38,774.09,938.30,1189.08,1910.30,951.30
498.38,774.09,938.30,1189.08,1910.30,951.30
498.38,774.09,938.30,1189.08,1910.30,951.30
510.46,796.13,964.58,1222.97,1967.48,978.47
510.46,796.13,964.58,1222.97,1967.48,978.47
510.46,796.13,964.58,1222.97,1967.48,978.47
510.46,796.13,964.58,1222.97,1967.48,978.47
594.37,936.92,1133.43,1434.55,2320.48,1147.77
594.37,936.92,1133.43,1434.55,2320.48,1147.77
594.37,936.92,1133.43,1434.55,2320.48,1147.77
594.37,936.92,1133.43,1434.55,2320.48,1147.77
603.67,1095.90,1142.58,1441.33,2434.60,1152.91
603.67,943.90,1142.58,1441.33,2434.60,1152.91
603.67,943.90,1142.58,1897.33,2328.60,1152.91
603.67,943.90,1142.58,1441.33,2328.60,1152.91
662.46,1001.96,1213.43,1522.66,2459.19,1217.53
662.46,1001.96,1213.43,1522.66,2459.19,1454.53
646.46,1001.96,1213.43,1522.66,2459.19,1454.53
646.46,1001.96,1533.43,1522.66,2459.19,1454.53
648.53,1003.51,1215.47,1524.17,2461.00,1455.67
648.53,1003.51,1215.47,1524.17,2461.00,1455.67
648.53,1385.51,1215.47,1524.17,2461.00,1455.67
648.53,1385.51,1215.47,1524.17,2461.00,1455.67
639.27,986.19,1556.85,1497.36,2415.62,1434.17
639.27,986.19,1556.85,1497.36,2415.62,1197.17
639.27,986.19,1556.85,1497.36,2415.62,1415.17
639.27,986.19,1556.85,1497.36,2415.62,1415.17
597.08,913.01,2596.30,1386.37,2229.57,1108.28
597.08,913.01,2596.30,1386.37,2229.57,1108.28
597.08,913.01,2596.30,1386.37,2229.57,3428.28
597.08,913.01,2596.30,1386.37,2229.57,3428.28
542.52,820.19,2485.08,1246.32,1995.44,3316.17
542.52,820.19,2485.08,5999.76,1995.44,3316.17
542.52,820.19,2123.08,5999.76,1995.44,3316.17
542.52,820.19,2123.08,1246.32,1995.44,3316.17
1444.69,824.07,2128.16,1250.08,1999.95,3319.03
