55.7,160.2,132.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,132.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,132.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,132.2,110.6,120.3,91.8,139.2,91.7
46.5,141.0,113.5,97.7,107.3,81.7,121.4,78.5
46.5,141.0,113.5,97.7,107.3,81.7,121.4,78.5
46.5,141.0,113.5,97.7,107.3,81.7,121.4,78.5
46.5,141.0,113.5,97.7,107.3,81.7,121.4,78.5
39.4,126.2,99.1,87.7,97.4,73.9,107.7,68.3
39.4,126.2,99.1,87.7,97.4,73.9,107.7,68.3
39.4,126.2,99.1,87.7,97.4,73.9,107.7,68.3
39.4,126.2,99.1,87.7,97.4,73.9,107.7,68.3
36.6,120.3,93.3,83.7,93.4,70.8,102.2,64.2
36.6,120.3,93.3,83.7,93.4,70.8,102.2,64.2
36.6,120.3,93.3,83.7,93.4,70.8,102.2,64.2
36.6,120.3,93.3,83.7,93.4,70.8,102.2,64.2
35.2,117.4,90.5,81.7,91.4,69.3,99.5,62.2
35.2,117.4,90.5,81.7,91.4,69.3,99.5,62.2
35.2,117.4,90.5,81.7,91.4,69.3,99.5,62.2
35.2,117.4,90.5,81.7,91.4,69.3,99.5,62.2
34.5,115.9,89.0,80.7,90.4,68.5,98.1,61.2
34.5,115.9,89.0,80.7,90.4,68.5,98.1,61.2
34.5,115.9,89.0,80.7,90.4,68.5,98.1,61.2
34.5,115.9,89.0,80.7,90.4,68.5,98.1,61.2
168.8,129.2,102.0,89.7,99.4,75.5,110.4,70.3
168.8,129.2,102.0,89.7,99.4,75.5,110.4,70.3
40.8,129.2,102.0,89.7,99.4,75.5,110.4,70.3
40.8,129.2,102.0,89.7,99.4,75.5,150.4,70.3
50.7,149.9,122.1,103.7,113.3,86.4,129.6,84.6
50.7,149.9,182.1,103.7,113.3,86.4,129.6,84.6
50.7,149.9,182.1,103.7,113.3,86.4,129.6,84.6
50.7,149.9,122.1,103.7,113.3,86.4,129.6,260.6
52.2,316.8,125.0,105.7,115.3,87.9,132.3,86.6
52.2,316.8,125.0,157.7,311.3,87.9,132.3,86.6
52.2,152.8,125.0,105.7,115.3,87.9,132.3,86.6
52.2,152.8,125.0,105.7,115.3,171.9,132.3,86.6
53.6,155.8,127.8,107.7,117.3,89.5,135.1,88.7
53.6,155.8,127.8,107.7,117.3,89.5,135.1,88.7
53.6,155.8,127.8,107.7,117.3,89.5,135.1,88.7
53.6,155.8,127.8,107.7,117.3,89.5,135.1,88.7
55.7,160.2,2332.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,2332.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,2332.2,110.6,120.3,2291.8,139.2,91.7
55.7,160.2,2332.2,110.6,120.3,2291.8,139.2,91.7
57.1,163.1,2335.0,112.6,122.3,2293.3,141.9,2293.8
57.1,163.1,2335.0,112.6,122.3,2293.3,141.9,2293.8
57.1,163.1,2335.0,178.9,122.3,2293.3,141.9,2293.8
57.1,163.1,135.0,178.9,122.3,2293.3,141.9,2293.8
3060.7,170.5,142.2,183.9,127.3,2297.2,148.8,2298.8
3060.7,170.5,142.2,117.6,127.3,97.2,148.8,2298.8
3060.7,170.5,142.2,2317.6,127.3,97.2,148.8,2331.2
3060.7,170.5,142.2,2317.6,127.3,97.2,148.8,2331.2
3062.8,174.9,146.5,2320.6,130.3,99.5,2352.9,2334.3
3062.8,174.9,146.5,2320.6,130.3,99.5,2352.9,2301.9
3062.8,174.9,265.8,2320.6,130.3,99.5,2352.9,101.9
3062.8,314.7,265.8,2320.6,130.3,99.5,2352.9,101.9
3060.7,2370.5,261.5,2317.6,127.3,97.2,2348.8,98.8
3060.7,2370.5,142.2,2317.6,127.3,97.2,2348.8,98.8
3060.7,2370.5,142.2,2317.6,2327.3,97.2,2348.8,98.8
3060.7,2370.5,142.2,2317.6,2327.3,97.2,148.8,98.8
3061.4,2372.0,143.7,2318.6,2328.3,98.0,150.1,99.9
61.4,2372.0,143.7,118.6,2328.3,98.0,150.1,99.9
61.4,2372.0,143.7,118.6,2328.3,98.0,150.1,99.9
61.4,172.0,143.7,118.6,2328.3,98.0,150.1,99.9
63.5,176.4,148.0,121.6,2331.3,100.3,154.3,102.9
63.5,176.4,148.0,121.6,2331.3,100.3,154.3,102.9
63.5,176.4,148.0,121.6,2331.3,100.3,154.3,102.9
63.5,176.4,148.0,121.6,2331.3,100.3,154.3,102.9
71.3,192.7,163.8,132.6,142.3,108.8,169.3,114.1
71.3,192.7,163.8,132.6,142.3,108.8,169.3,114.1
71.3,192.7,163.8,132.6,142.3,108.8,169.3,114.1
71.3,192.7,163.8,132.6,142.3,108.8,169.3,114.1
84.0,219.2,189.7,150.6,160.3,122.8,194.0,132.4
84.0,219.2,189.7,150.6,160.3,122.8,194.0,132.4
84.0,219.2,189.7,150.6,160.3,256.1,194.0,132.4
84.0,219.2,189.7,150.6,160.3,256.1,194.0,132.4
96.1,244.3,1796.8,167.5,177.2,269.3,217.3,149.8
96.1,244.3,1796.8,167.5,2569.2,269.3,217.3,149.8
96.1,708.3,1796.8,167.5,177.2,269.3,217.3,149.8
96.1,708.3,214.1,866.5,177.2,269.3,217.3,514.6
100.3,717.2,222.7,872.5,183.2,140.7,225.5,520.7
100.3,253.2,222.7,872.5,183.2,140.7,225.5,520.7
100.3,253.2,222.7,872.5,183.2,140.7,294.3,520.7
100.3,253.2,222.7,173.5,183.2,140.7,294.3,520.7
103.1,259.1,228.5,177.5,187.2,143.8,299.8,159.9
459.8,259.1,228.5,177.5,187.2,143.8,299.8,159.9
459.8,259.1,228.5,177.5,187.2,143.8,299.8,159.9
459.8,259.1,228.5,177.5,187.2,143.8,231.0,159.9
445.6,229.6,199.7,157.6,167.2,128.2,203.6,139.6
445.6,229.6,199.7,157.6,167.2,128.2,203.6,139.6
445.6,229.6,199.7,157.6,167.2,128.2,203.6,139.6
89.0,229.6,199.7,157.6,167.2,128.2,203.6,139.6
71.3,192.7,163.8,132.6,142.3,108.8,169.3,114.1
71.3,192.7,163.8,132.6,142.3,108.8,169.3,114.1
71.3,192.7,163.8,132.6,142.3,108.8,169.3,114.1
71.3,192.7,163.8,132.6,142.3,108.8,169.3,114.1
55.7,160.2,132.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,132.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,132.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,132.2,110.6,120.3,91.8,139.2,91.7
46.5,141.0,113.5,97.7,107.3,81.7,121.4,78.5
46.5,141.0,113.5,97.7,107.3,81.7,121.4,78.5
46.5,141.0,113.5,97.7,107.3,81.7,121.4,78.5
46.5,141.0,113.5,97.7,107.3,81.7,121.4,78.5
39.4,126.2,99.1,87.7,97.4,73.9,107.7,68.3
39.4,126.2,99.1,87.7,97.4,73.9,107.7,68.3
39.4,126.2,99.1,87.7,97.4,73.9,107.7,68.3
39.4,126.2,99.1,87.7,97.4,73.9,107.7,68.3
36.6,120.3,93.3,83.7,93.4,70.8,102.2,64.2
36.6,120.3,93.3,83.7,93.4,70.8,102.2,64.2
36.6,120.3,93.3,83.7,93.4,70.8,102.2,64.2
36.6,120.3,93.3,83.7,93.4,70.8,102.2,64.2
35.2,117.4,90.5,81.7,91.4,69.3,99.5,62.2
35.2,117.4,90.5,81.7,91.4,69.3,99.5,62.2
35.2,117.4,90.5,81.7,91.4,69.3,99.5,62.2
35.2,117.4,90.5,81.7,91.4,69.3,99.5,62.2
34.5,115.9,89.0,80.7,90.4,68.5,98.1,61.2
34.5,115.9,89.0,80.7,90.4,68.5,98.1,61.2
34.5,115.9,89.0,80.7,90.4,68.5,98.1,61.2
34.5,115.9,89.0,80.7,90.4,68.5,98.1,61.2
40.8,129.2,102.0,89.7,99.4,75.5,110.4,382.3
40.8,129.2,102.0,89.7,99.4,75.5,110.4,70.3
40.8,129.2,102.0,197.7,99.4,75.5,110.4,70.3
40.8,129.2,102.0,89.7,283.4,75.5,110.4,70.3
50.7,149.9,122.1,103.7,297.3,150.4,129.6,84.6
50.7,493.9,122.1,103.7,113.3,150.4,129.6,84.6
50.7,149.9,122.1,103.7,113.3,86.4,129.6,84.6
50.7,149.9,122.1,103.7,113.3,86.4,129.6,84.6
108.2,152.8,125.0,105.7,115.3,87.9,132.3,86.6
108.2,152.8,307.0,105.7,115.3,87.9,132.3,86.6
52.2,152.8,307.0,105.7,115.3,87.9,132.3,86.6
52.2,152.8,125.0,105.7,115.3,87.9,132.3,86.6
53.6,155.8,127.8,107.7,117.3,89.5,199.1,88.7
53.6,155.8,127.8,107.7,117.3,89.5,135.1,88.7
53.6,155.8,127.8,107.7,117.3,89.5,135.1,88.7
53.6,155.8,127.8,107.7,117.3,89.5,135.1,88.7
55.7,160.2,2332.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,2332.2,110.6,120.3,91.8,139.2,91.7
55.7,160.2,2332.2,110.6,120.3,2291.8,139.2,91.7
55.7,160.2,2332.2,110.6,120.3,2291.8,139.2,91.7
57.1,163.1,2335.0,112.6,122.3,2293.3,141.9,2293.8
57.1,163.1,2335.0,112.6,122.3,2293.3,141.9,2293.8
57.1,163.1,2335.0,112.6,122.3,2293.3,141.9,2293.8
57.1,163.1,2335.0,112.6,122.3,2293.3,141.9,2293.8
