109.0,100.0,928.1,1180.7,121.2,98.7,111.4,605.5,135.1,657.3,66.2,102.0,151.7,514.3,775.1,58.0,128.9,77.3,931.6,1150.5
109.0,100.0,928.1,1180.7,121.2,98.7,111.4,605.5,135.1,657.3,66.2,102.0,151.7,514.3,775.1,58.0,128.9,77.3,931.6,1150.5
109.0,100.0,928.1,1180.7,121.2,98.7,111.4,605.5,135.1,657.3,66.2,102.0,151.7,514.3,775.1,58.0,128.9,77.3,931.6,1150.5
109.0,100.0,928.1,1180.7,121.2,98.7,111.4,605.5,135.1,657.3,66.2,102.0,151.7,514.3,775.1,58.0,128.9,77.3,931.6,1150.5
489.4,743.6,888.4,1131.7,1764.3,878.5,490.1,578.5,781.2,630.1,848.9,1081.1,1788.2,488.9,742.3,545.2,846.5,858.8,896.5,1096.4
489.4,743.6,888.4,1131.7,1764.3,878.5,490.1,578.5,781.2,630.1,848.9,1081.1,1788.2,488.9,742.3,545.2,846.5,858.8,896.5,1096.4
489.4,743.6,888.4,1131.7,1764.3,878.5,490.1,578.5,781.2,630.1,848.9,1081.1,1788.2,488.9,742.3,545.2,846.5,858.8,896.5,1096.4
489.4,743.6,888.4,1131.7,1764.3,878.5,490.1,578.5,781.2,630.1,848.9,1081.1,1788.2,488.9,742.3,545.2,846.5,858.8,896.5,1096.4
519.6,801.3,964.6,1227.4,1934.8,953.6,518.9,628.9,840.8,680.4,926.1,1178.2,1953.6,527.9,806.0,592.0,917.4,935.1,976.2,1188.2
519.6,801.3,964.6,1227.4,1934.8,953.6,518.9,628.9,840.8,680.4,926.1,1178.2,1953.6,527.9,806.0,592.0,917.4,935.1,976.2,1188.2
519.6,801.3,964.6,1227.4,1934.8,953.6,518.9,628.9,840.8,680.4,926.1,1178.2,1953.6,527.9,806.0,592.0,917.4,935.1,976.2,1188.2
519.6,801.3,964.6,1227.4,1934.8,953.6,518.9,628.9,840.8,680.4,926.1,1178.2,1953.6,527.9,806.0,592.0,917.4,935.1,976.2,1188.2
514.6,796.0,961.1,1223.2,1932.2,949.6,513.5,626.4,836.3,677.9,923.0,1174.6,1949.0,524.9,803.2,589.4,914.6,931.7,974.1,1182.5
514.6,796.0,961.1,1223.2,1932.2,949.6,513.5,626.4,836.3,677.9,923.0,1174.6,1949.0,524.9,803.2,589.4,914.6,931.7,974.1,1182.5
514.6,796.0,961.1,1223.2,1932.2,949.6,513.5,626.4,836.3,677.9,923.0,1174.6,1949.0,524.9,803.2,589.4,914.6,931.7,974.1,1182.5
514.6,796.0,961.1,1223.2,1932.2,949.6,513.5,626.4,836.3,677.9,923.0,1174.6,1949.0,524.9,803.2,589.4,914.6,931.7,974.1,1182.5
526.3,817.0,987.7,1256.5,1989.9,976.0,524.9,644.0,857.7,695.5,949.7,1208.2,2005.7,538.9,825.3,605.9,939.2,958.2,1001.4,1215.0
526.3,817.0,987.7,1256.5,1989.9,976.0,524.9,644.0,857.7,695.5,949.7,1208.2,2005.7,538.9,825.3,605.9,939.2,958.2,1001.4,1215.0
526.3,817.0,987.7,1256.5,1989.9,976.0,524.9,644.0,857.7,695.5,949.7,1208.2,2005.7,538.9,825.3,605.9,939.2,958.2,1001.4,1215.0
