710.2,426.2,1275.8,1288.0,1647.9,1203.0,193.0,352.7,686.0,224.9,428.6,737.4,1729.6,814.9,655.1,342.0
600.7,322.5,840.2,840.7,982.9,674.2,250.7,378.1,687.4,238.0,487.1,463.7,1223.9,572.7,781.8,358.0
696.6,501.5,1015.8,1013.7,1721.4,989.4,205.8,472.7,929.3,258.8,647.9,808.2,1427.8,373.7,807.5,444.6
732.9,336.8,726.8,731.3,1435.5,791.4,172.7,324.1,587.4,195.3,474.9,650.3,1433.2,419.3,833.7,311.4
490.9,384.3,685.0,691.5,1051.7,571.5,222.4,494.3,633.2,286.4,479.4,470.6,1525.0,310.9,650.4,479.2
307.0,391.0,919.2,928.0,1652.4,897.9,145.3,345.4,836.1,163.7,591.5,739.4,1199.8,298.8,968.9,334.8
365.1,417.6,600.5,606.2,1407.3,764.7,159.1,401.1,632.5,288.0,423.2,629.7,1787.3,401.0,553.9,388.8
274.2,328.5,657.8,664.1,1139.1,619.0,210.2,408.1,646.5,247.1,657.3,509.7,1021.8,261.9,974.1,395.7
263.6,489.4,868.7,877.0,1568.7,852.4,159.0,435.8,797.6,182.8,459.2,702.0,1797.0,286.9,836.0,422.5
353.7,279.8,657.1,663.4,1543.0,838.4,162.5,342.9,570.7,287.2,533.3,690.4,1542.2,378.9,618.4,332.4
231.1,492.1,671.7,678.1,1062.4,577.3,200.5,510.8,886.4,244.6,542.7,475.4,1140.7,286.6,971.5,495.2
323.4,451.6,899.0,895.2,1684.7,972.3,178.6,321.3,666.2,213.2,608.8,793.8,1818.0,320.0,862.6,297.2
390.5,335.8,649.2,645.5,1569.1,898.1,250.9,537.0,756.7,284.8,479.4,734.1,1547.0,383.0,697.9,509.2
252.8,490.8,920.9,929.7,1159.7,630.2,155.6,440.8,731.8,268.2,679.2,518.9,1235.5,258.6,922.3,427.3
258.5,418.0,643.4,649.5,1767.8,960.6,180.8,326.0,781.5,184.6,388.3,791.0,1701.4,401.7,907.2,316.1
318.9,338.3,747.2,754.3,5305.8,2883.1,183.9,512.2,614.9,281.0,682.9,2374.2,1673.5,280.6,624.6,496.6
228.1,465.9,760.4,767.6,6270.4,3407.3,196.4,436.2,916.0,263.3,586.1,2805.8,1152.3,325.9,950.6,422.9
354.3,458.3,812.0,819.7,5235.2,2844.8,154.5,353.1,523.6,201.6,433.5,2342.6,1753.5,331.7,890.6,342.3
247.6,315.5,638.8,644.9,6094.8,3311.9,230.2,486.3,920.9,307.2,681.1,2727.3,1642.9,354.2,681.8,471.4
287.5,480.2,951.7,960.7,5019.3,2727.5,131.6,478.3,790.3,922.1,580.0,2246.0,1257.8,278.7,1039.3,463.7
313.7,458.7,565.1,566.8,5285.8,2889.3,242.0,338.1,598.7,1094.4,478.3,2377.2,1925.0,423.2,3130.0,323.5
386.3,375.2,1030.7,1027.5,6817.6,3764.3,235.6,531.9,967.7,925.9,677.3,3092.6,5781.7,265.6,3723.6,500.6
273.9,536.7,849.3,852.4,6742.5,3686.6,161.0,481.3,801.0,1065.4,647.7,3033.1,6811.1,428.1,3092.1,460.8
366.2,1575.8,607.4,613.2,6696.2,3638.7,230.8,359.5,633.2,872.3,437.9,2996.4,5678.1,358.2,3583.4,348.5
209.3,2226.2,954.2,963.3,7004.2,3806.1,196.6,548.0,871.9,915.1,666.4,3134.2,6610.4,264.9,2951.1,826.9
368.1,2054.5,812.7,820.4,5622.2,3055.1,341.1,1644.7,857.6,1172.5,624.3,2515.8,5443.9,416.2,3095.8,2000.4
315.9,2307.9,657.8,664.1,4283.7,2327.8,469.0,1943.7,590.5,1167.1,478.0,2235.3,6461.3,354.5,3966.4,2288.8
233.7,1771.6,905.9,914.5,5331.8,2897.3,464.4,1622.8,898.6,1163.8,728.6,2823.0,8347.4,286.9,3948.2,1801.5
367.2,1563.8,891.0,899.5,5349.8,2907.1,288.9,1889.3,841.9,1217.3,2186.9,2829.4,8309.9,395.2,3937.0,1831.6
312.7,2003.6,613.5,619.4,5164.9,2806.6,225.9,1555.9,644.6,977.1,2584.4,2557.0,7842.0,729.8,4118.1,1508.4
298.8,2013.5,979.4,980.6,4912.2,2706.2,234.5,1651.2,1013.0,754.4,2176.8,2224.0,7613.5,753.5,3328.4,1591.5
418.9,2018.1,945.1,941.7,4508.0,2506.4,197.2,2120.5,2996.0,941.9,2541.4,2057.1,6123.6,900.8,2553.8,2041.4
353.4,2084.6,680.3,684.9,4346.2,2370.2,252.2,2086.0,3492.3,932.1,2073.2,1950.8,4650.0,649.0,3140.1,2020.2
236.1,1669.8,1020.9,1030.6,4308.0,2340.9,741.2,2075.7,2909.9,897.7,2170.2,1927.7,5782.8,292.1,3145.4,2012.3
359.2,1272.3,3064.1,3093.2,4853.5,2241.9,876.0,2171.1,3387.7,846.1,2780.6,1846.2,5802.4,445.3,3036.7,2104.9
336.6,1583.5,3621.1,3655.6,5359.0,2596.5,731.4,1742.7,2789.9,771.7,2767.8,1950.9,5601.8,1336.5,2862.1,1689.6
242.6,1573.8,3008.2,3037.0,5232.9,2608.0,836.4,1312.8,2911.6,738.5,2744.9,1887.9,5264.8,1564.4,2595.4,1272.3
377.7,1518.9,3504.7,3538.2,5007.3,2719.8,686.1,1637.7,3734.7,733.7,2871.8,1980.9,4800.5,1303.7,2534.3,1587.2
1163.9,1430.7,2883.6,2911.2,5405.8,3106.2,720.5,1643.3,3717.5,702.0,2302.2,2410.7,4687.7,1520.2,2517.8,1592.7
1378.2,1303.6,3025.7,3054.7,5042.9,2733.4,927.4,1585.9,3706.9,742.7,1750.6,2248.2,4657.4,1249.3,2410.7,1537.1
0.0,0.0,1602.5,1621.8,2495.1,779.0,0.0,0.0,1583.8,0.0,307.4,398.0,2002.4,0.0,584.2,0.0
0.0,0.0,1613.0,1634.0,2538.0,784.2,0.0,0.0,1026.1,0.0,315.9,398.3,2232.7,0.0,647.7,0.0
0.0,0.0,1455.8,1481.9,2225.1,622.4,0.0,0.0,402.6,0.0,223.8,285.7,1984.0,0.0,706.6,0.0
0.0,0.0,1622.5,1650.5,2358.9,680.0,0.0,0.0,836.4,0.0,140.6,327.4,2198.9,0.0,1134.6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180.3,1133.4,2602.7,3315.5,4245.9,2133.7,300.1,1300.4,2030.1,788.5,1733.0,1690.0,4991.4,967.6,2593.8,1249.1
765.0,1140.9,2448.9,2859.0,4211.4,2129.2,249.1,1195.2,2026.2,621.8,1380.1,1684.5,5112.3,927.8,2318.9,1143.5
875.1,1120.2,2254.4,2267.1,4317.4,2229.4,260.9,1228.8,1960.1,430.9,1487.8,1761.9,4608.2,873.2,2318.3,1165.4
840.4,1135.4,2155.7,2174.3,4236.9,2154.4,237.7,1213.0,2064.4,423.7,1867.5,1703.9,4544.4,750.6,2327.5,1157.9
785.6,1005.4,2111.7,2135.4,4223.5,2123.3,200.2,1159.0,1987.5,427.8,1708.6,1682.1,4589.2,716.1,2319.5,1112.2
1020.1,1472.5,2006.5,2029.2,4223.5,2137.4,232.9,1191.7,2103.1,418.9,1724.1,1682.1,4643.1,709.0,2343.6,1143.9
921.5,1481.3,2141.6,2165.6,4785.0,2743.0,229.2,1042.1,2636.9,428.4,1724.4,1933.4,5679.3,663.1,2313.4,998.8
898.4,1483.3,2079.7,2103.1,5222.3,2977.1,498.7,1027.9,2435.2,420.9,1665.1,2129.0,5611.8,722.1,2345.7,985.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,458.7,471.9,1715.1,470.4,0.0,0.0,579.3,0.0,0.0,55.9,2159.0,0.0,495.6,0.0
1661.7,2396.0,4321.5,4354.2,8147.3,4087.0,1032.7,2009.9,4335.1,1105.4,2756.7,3045.9,9398.0,1690.3,4666.5,1924.6
1720.5,2246.0,3917.0,3956.3,7515.9,3701.7,953.3,1841.8,4017.9,941.3,2562.0,2734.6,9358.9,1553.4,4235.0,1763.6
1209.7,1843.9,2874.3,2904.9,5712.1,2721.8,617.1,1479.8,2979.1,814.8,1780.6,1923.4,7066.7,1036.1,2869.8,1195.5
1201.8,1950.2,2597.2,2599.4,5529.8,2627.6,609.6,1464.3,2961.7,632.1,2327.0,1846.9,6565.8,1052.3,3539.4,1183.1
1249.1,1938.5,3203.9,2665.8,5639.2,2686.5,652.0,1696.6,3074.1,952.3,2374.2,1924.3,7979.5,981.6,2982.0,1408.9
1188.8,1777.5,3146.0,2613.7,5677.0,2707.1,628.0,1786.8,2967.0,905.2,2322.9,2361.9,6628.8,935.3,2626.1,1498.8
1236.0,2158.8,3220.7,2689.2,5654.0,2699.0,650.9,1754.4,3065.8,944.2,2367.1,2348.3,6262.8,978.5,2634.1,1466.6
1201.1,1927.7,3413.7,2890.4,6038.0,2904.1,688.1,1719.4,3220.3,970.3,2726.0,2520.1,6462.5,1056.8,2872.8,1432.7
1242.2,1851.5,3504.9,3010.8,6267.8,3029.7,728.3,2151.2,3339.5,1005.4,2992.2,2615.8,6800.0,1123.0,2915.6,1851.7
1399.0,1952.4,3812.2,3970.3,6599.7,3265.0,810.0,1947.9,3573.6,1113.2,3072.1,2805.5,7071.9,1247.9,3137.7,1659.3
1264.7,1820.9,3463.0,3615.8,6197.0,3040.2,727.5,1637.0,3581.8,991.9,2676.5,2623.5,6450.7,1573.1,2932.4,1748.5
1189.6,1714.8,3333.7,3494.0,5823.1,2798.4,680.7,1534.6,3711.3,968.8,3090.4,2426.6,6462.4,1499.7,2915.1,1655.6
898.5,1255.4,3343.3,3485.2,5949.9,2862.1,759.9,1560.4,3576.9,977.8,2631.1,2480.0,6302.5,1502.7,2959.0,1685.7
901.8,1288.4,3712.5,3862.6,6001.8,2617.1,831.4,1545.4,3397.9,974.9,2459.3,2516.5,5556.0,1517.9,3014.8,1666.6
867.2,1212.9,3887.4,4052.0,5785.9,2464.5,560.1,1499.7,3989.6,975.0,2368.0,2411.5,5359.1,1632.8,2893.4,1622.2
885.5,1257.0,3794.3,3955.5,6115.1,2645.4,489.8,1572.9,3410.4,956.6,2442.6,2550.6,5335.7,1760.3,3029.6,1695.7
896.8,1276.2,3587.2,3742.1,5988.5,2578.7,661.8,1548.2,3180.8,989.4,2403.8,2495.6,5566.4,1713.4,2957.2,1666.8
981.0,1195.1,4157.1,4336.8,5928.2,2543.9,481.6,1515.6,3016.8,950.2,2320.4,2470.2,5179.5,1562.4,2920.3,1636.0
1146.4,1305.2,3652.7,3810.9,6162.0,2698.5,455.2,1583.0,2739.3,970.7,2471.7,2589.5,5501.0,1922.2,3022.2,1703.4
1125.2,1261.1,3402.1,3538.3,5173.3,2675.3,454.2,1563.2,2634.1,1018.7,2415.9,2573.6,5468.2,1648.9,2959.6,1674.6
960.4,1239.4,3217.0,3360.9,5149.8,2675.6,428.5,1553.1,2508.5,954.6,2377.9,2576.3,5178.0,1470.5,3013.9,1665.1
1247.2,1289.4,3381.1,3534.0,5133.4,2646.8,429.0,1347.9,2712.7,1009.6,2462.2,2553.3,5695.3,1489.2,3025.2,1674.3
968.7,1210.9,3219.8,3365.6,4967.5,2556.6,402.9,1319.9,2552.6,990.2,1862.1,2480.7,5348.6,1481.7,3009.0,1669.9
858.8,1281.2,2677.9,3336.4,5058.1,2605.9,423.7,1305.8,2581.9,632.1,1868.7,2519.6,5447.5,1436.9,3019.3,1651.6
877.7,1287.3,2842.8,3549.4,5120.5,2639.8,430.9,1329.2,2697.3,674.8,1876.9,2156.6,5703.9,1482.6,3069.5,1680.4
850.1,1255.4,2630.3,3332.3,5171.8,2667.6,410.6,1341.1,2521.5,598.4,1833.7,2141.6,5344.9,1468.2,3079.9,1690.4
836.8,1288.6,2716.7,3422.1,5115.1,2636.8,422.1,1308.8,2650.1,607.0,1854.9,2116.2,5679.2,1448.2,2994.4,1657.6
855.9,1295.0,2797.6,3501.2,5251.0,2710.7,427.2,1384.7,2623.6,649.5,1858.2,2177.0,5584.9,1502.0,3056.5,1732.8
899.4,1326.5,2678.3,2757.7,5134.0,2686.9,446.3,1355.9,2611.7,602.3,1904.6,2152.6,5362.7,1471.8,3032.6,1693.2
917.4,1313.1,2872.3,2890.8,5177.9,2725.0,450.8,1375.2,2693.2,679.2,1899.5,2182.3,5652.9,1073.1,3047.8,1345.3
879.8,1285.0,2717.8,2744.8,5279.3,2734.6,440.2,1427.0,2592.1,645.8,1926.6,2195.7,5494.0,1052.6,3017.5,1371.8
845.1,1279.3,2706.7,2735.4,5088.6,2622.4,415.3,1318.6,2664.1,623.9,1889.4,2104.4,5658.3,973.9,2849.9,1268.8
872.4,1303.4,2819.0,2848.9,5232.2,2700.5,428.5,1378.4,2685.8,667.3,1933.8,2168.6,5752.2,1058.1,2980.5,1326.8
873.3,1338.9,2659.5,2687.8,5107.7,2632.8,443.3,1366.0,2664.0,619.6,1967.1,2112.9,5591.1,1013.7,2909.5,1314.8
822.5,1285.3,2780.7,2810.2,5103.7,2630.6,411.5,1308.4,2657.4,636.5,1856.7,2111.1,5572.3,970.2,2808.9,1258.9
906.6,1364.5,2829.0,2859.0,5485.7,2838.2,464.0,1474.1,2742.0,671.1,1954.6,2282.1,5724.8,1101.6,3049.4,1419.5
843.4,1296.5,2743.8,2772.9,5098.0,2627.5,432.8,1352.5,2726.9,612.9,1893.5,2108.6,5600.8,990.8,2858.7,1301.7
828.8,1277.4,2798.7,2828.4,5206.4,2686.5,425.4,1422.1,2637.4,627.8,1861.0,2157.1,5594.6,1033.9,2848.9,1320.3
988.1,1398.6,2898.2,2917.6,5389.9,2837.3,513.9,1700.1,2761.8,679.4,2070.7,2275.1,5724.7,1111.1,2998.8,1394.5
896.4,1421.1,2903.8,2923.9,5226.6,2745.7,451.1,1595.2,2701.1,661.6,1925.4,2200.0,5517.7,1027.2,2895.6,1291.7
