147.4,69.2
147.4,69.2
147.4,69.2
147.4,69.2
524.3,721.6
524.3,721.6
524.3,721.6
524.3,721.6
551.8,786.1
551.8,786.1
551.8,786.1
551.8,786.1
545.8,783.6
545.8,783.6
545.8,783.6
545.8,783.6
557.0,805.9
557.0,805.9
557.0,805.9
557.0,805.9
640.4,946.8
640.4,946.8
640.4,946.8
640.4,946.8
653.9,952.5
653.9,952.5
653.9,952.5
733.9,952.5
703.1,1192.5
703.1,1008.5
703.1,1008.5
703.1,1008.5
706.1,1009.8
706.1,1009.8
706.1,1009.8
706.1,1009.8
697.8,992.2
697.8,992.2
697.8,992.2
697.8,992.2
657.0,918.6
657.0,1147.1
657.0,918.6
657.0,918.6
752.0,825.5
603.3,825.5
603.3,825.5
603.3,825.5
1442.8,828.6
1442.8,828.6
1442.8,828.6
1442.8,828.6
1402.0,755.0
1402.0,755.0
1402.0,755.0
570.0,755.0
554.2,3421.2
554.2,3421.2
554.2,3421.2
554.2,3421.2
544.4,3403.0
544.4,3403.0
544.4,3403.0
544.4,3403.0
560.2,3423.8
560.2,736.8
560.2,736.8
560.2,736.8
619.1,814.5
619.1,814.5
619.1,814.5
619.1,814.5
702.6,920.2
702.6,920.2
702.6,920.2
702.6,920.2
742.2,954.6
742.2,954.6
742.2,954.6
742.2,954.6
751.2,958.4
751.2,1362.4
751.2,1362.4
751.2,1362.4
700.5,1270.5
700.5,1270.5
858.5,1270.5
858.5,866.5
800.3,806.7
800.3,806.7
800.3,806.7
800.3,806.7
590.8,767.3
590.8,767.3
590.8,767.3
590.8,767.3
557.9,753.4
557.9,753.4
557.9,753.4
557.9,753.4
524.3,721.6
524.3,721.6
524.3,721.6
524.3,721.6
551.8,786.1
551.8,786.1
551.8,786.1
551.8,786.1
545.8,783.6
545.8,783.6
545.8,783.6
545.8,783.6
557.0,805.9
557.0,805.9
557.0,805.9
557.0,805.9
640.4,946.8
640.4,946.8
640.4,946.8
640.4,946.8
653.9,952.5
1795.7,952.5
1795.7,952.5
2059.7,952.5
1845.0,1008.5
1845.0,1008.5
1845.0,1008.5
1845.0,1008.5
1847.9,1009.8
1847.9,1009.8
1847.9,1009.8
1847.9,1009.8
697.8,1112.2
697.8,992.2
697.8,992.2
697.8,992.2
657.0,918.6
657.0,918.6
657.0,918.6
657.0,918.6
603.3,825.5
603.3,825.5
603.3,825.5
603.3,825.5
1442.8,828.6
1442.8,828.6
1442.8,942.9
1442.8,942.9
1402.0,755.0
1402.0,755.0
1402.0,755.0
570.0,755.0
554.2,3421.2
554.2,3421.2
554.2,3421.2
554.2,3421.2
2105.7,3403.0
2105.7,3403.0
544.4,3403.0
544.4,3403.0
560.2,3423.8
560.2,736.8
560.2,736.8
560.2,736.8
619.1,814.5
619.1,814.5
619.1,814.5
619.1,814.5
702.6,920.2
702.6,920.2
702.6,920.2
1228.6,920.2
1268.2,954.6
742.2,1202.6
742.2,1202.6
742.2,1202.6
751.2,1206.4
751.2,1206.4
751.2,1206.4
751.2,958.4
700.5,866.5
700.5,866.5
700.5,866.5
700.5,866.5
642.3,806.7
642.3,806.7
642.3,806.7
642.3,806.7
590.8,767.3
590.8,767.3
590.8,767.3
590.8,767.3
557.9,753.4
557.9,753.4
557.9,753.4
557.9,753.4
524.3,721.6
524.3,721.6
524.3,721.6
524.3,721.6
551.8,786.1
551.8,786.1
551.8,786.1
551.8,786.1
545.8,783.6
545.8,783.6
545.8,783.6
545.8,783.6
557.0,805.9
557.0,805.9
557.0,805.9
557.0,805.9
640.4,946.8
640.4,946.8
640.4,946.8
640.4,946.8
653.9,952.5
653.9,952.5
653.9,952.5
653.9,952.5
703.1,1008.5
703.1,1008.5
703.1,1008.5
775.1,1008.5
778.1,1009.8
706.1,1009.8
706.1,1009.8
706.1,1009.8
697.8,1136.2
697.8,992.2
697.8,992.2
697.8,992.2
657.0,918.6
657.0,918.6
657.0,918.6
657.0,918.6
603.3,825.5
603.3,825.5
603.3,825.5
603.3,825.5
1442.8,828.6
1442.8,828.6
1442.8,828.6
1442.8,828.6
1402.0,1947.6
1402.0,755.0
1402.0,755.0
570.0,755.0
603.8,3421.2
603.8,3421.2
603.8,3421.2
554.2,3421.2
544.4,3403.0
544.4,3403.0
544.4,3403.0
544.4,3403.0
560.2,3423.8
560.2,3423.8
560.2,3423.8
560.2,736.8
619.1,814.5
619.1,814.5
619.1,814.5
1195.9,814.5
1279.4,920.2
1279.4,920.2
1279.4,920.2
1279.4,920.2
742.2,954.6
742.2,954.6
742.2,954.6
742.2,954.6
751.2,958.4
751.2,958.4
751.2,958.4
751.2,958.4
700.5,866.5
700.5,866.5
700.5,866.5
700.5,866.5
642.3,806.7
642.3,806.7
642.3,806.7
642.3,806.7
590.8,767.3
590.8,767.3
590.8,767.3
590.8,767.3
557.9,753.4
557.9,753.4
557.9,753.4
557.9,753.4
524.3,721.6
524.3,721.6
524.3,721.6
524.3,721.6
551.8,786.1
551.8,786.1
551.8,786.1
551.8,786.1
545.8,783.6
545.8,783.6
545.8,783.6
545.8,783.6
557.0,805.9
557.0,805.9
557.0,805.9
557.0,805.9
640.4,946.8
640.4,946.8
640.4,946.8
640.4,946.8
653.9,952.5
653.9,976.5
653.9,952.5
653.9,952.5
703.1,1008.5
703.1,1008.5
703.1,1008.5
703.1,1008.5
770.1,1009.8
770.1,1009.8
706.1,1009.8
706.1,1009.8
697.8,992.2
697.8,992.2
697.8,992.2
697.8,992.2
657.0,918.6
657.0,918.6
657.0,918.6
657.0,918.6
603.3,825.5
603.3,825.5
603.3,825.5
603.3,825.5
1442.8,828.6
1442.8,828.6
1442.8,828.6
1442.8,828.6
1402.0,1179.5
1402.0,1179.5
1402.0,1179.5
1402.0,1179.5
1386.2,3845.7
1386.2,3845.7
554.2,3845.7
554.2,3845.7
544.4,3827.4
544.4,3403.0
544.4,3403.0
544.4,3403.0
560.2,3423.8
560.2,3423.8
560.2,736.8
560.2,736.8
619.1,1244.1
619.1,1244.1
619.1,1244.1
619.1,1244.1
702.6,1349.8
702.6,920.2
702.6,920.2
702.6,920.2
742.2,954.6
742.2,954.6
742.2,954.6
742.2,954.6
751.2,958.4
751.2,958.4
751.2,958.4
751.2,958.4
700.5,866.5
942.5,866.5
942.5,866.5
942.5,866.5
884.3,806.7
642.3,806.7
642.3,806.7
642.3,806.7
590.8,767.3
590.8,767.3
590.8,767.3
590.8,767.3
557.9,753.4
557.9,753.4
557.9,753.4
557.9,753.4
524.3,721.6
524.3,721.6
524.3,721.6
524.3,721.6
551.8,786.1
551.8,786.1
551.8,786.1
551.8,786.1
545.8,783.6
545.8,783.6
545.8,783.6
545.8,783.6
557.0,805.9
557.0,805.9
557.0,805.9
557.0,805.9
640.4,946.8
640.4,946.8
640.4,946.8
640.4,946.8
653.9,952.5
653.9,952.5
653.9,1176.5
653.9,952.5
739.1,1008.5
703.1,1008.5
703.1,1008.5
703.1,1008.5
706.1,1009.8
706.1,1009.8
706.1,1009.8
706.1,1009.8
697.8,992.2
697.8,992.2
697.8,992.2
697.8,992.2
657.0,918.6
657.0,918.6
657.0,918.6
657.0,918.6
603.3,825.5
603.3,825.5
603.3,825.5
603.3,825.5
1442.8,828.6
1769.5,828.6
1769.5,828.6
1769.5,828.6
1402.0,755.0
1402.0,983.6
1402.0,755.0
1402.0,755.0
1386.2,3421.2
1386.2,3421.2
1386.2,3421.2
1386.2,3421.2
1376.4,3403.0
544.4,3403.0
544.4,3403.0
544.4,3403.0
560.2,3423.8
560.2,3423.8
560.2,736.8
560.2,736.8
619.1,814.5
619.1,814.5
619.1,814.5
619.1,814.5
702.6,920.2
702.6,920.2
702.6,920.2
702.6,920.2
742.2,954.6
742.2,954.6
742.2,954.6
742.2,2642.1
751.2,2645.9
751.2,2645.9
751.2,2011.2
751.2,2011.2
700.5,1919.4
700.5,1919.4
700.5,1919.4
700.5,1919.4
642.3,806.7
642.3,806.7
642.3,806.7
642.3,806.7
590.8,767.3
590.8,767.3
590.8,767.3
590.8,767.3
557.9,753.4
557.9,753.4
557.9,753.4
557.9,753.4
524.3,721.6
524.3,721.6
524.3,721.6
524.3,721.6
551.8,786.1
551.8,786.1
551.8,786.1
551.8,786.1
545.8,783.6
545.8,783.6
545.8,783.6
545.8,783.6
557.0,805.9
557.0,805.9
557.0,805.9
557.0,805.9
640.4,946.8
640.4,946.8
640.4,946.8
640.4,946.8
653.9,952.5
653.9,952.5
653.9,1004.5
653.9,952.5
703.1,1008.5
703.1,1008.5
703.1,1008.5
703.1,1008.5
706.1,1009.8
706.1,1009.8
826.1,1009.8
826.1,1009.8
697.8,992.2
697.8,992.2
697.8,992.2
697.8,992.2
657.0,918.6
657.0,918.6
657.0,918.6
657.0,918.6
603.3,825.5
603.3,825.5
603.3,825.5
603.3,825.5
1442.8,828.6
1442.8,828.6
1442.8,828.6
1442.8,828.6
1402.0,755.0
1402.0,755.0
1402.0,755.0
1402.0,755.0
1386.2,3421.2
554.2,3421.2
554.2,3421.2
554.2,3421.2
544.4,3403.0
544.4,3517.3
544.4,3517.3
544.4,3403.0
560.2,3423.8
560.2,3423.8
560.2,736.8
560.2,736.8
619.1,814.5
619.1,814.5
619.1,814.5
619.1,814.5
918.6,920.2
918.6,920.2
918.6,920.2
918.6,920.2
1309.1,954.6
1309.1,954.6
1093.1,954.6
1093.1,954.6
1102.0,958.4
1102.0,958.4
1102.0,958.4
751.2,958.4
700.5,866.5
700.5,866.5
700.5,866.5
700.5,866.5
642.3,806.7
642.3,806.7
642.3,806.7
642.3,806.7
590.8,767.3
590.8,767.3
590.8,767.3
590.8,767.3
557.9,753.4
557.9,753.4
557.9,753.4
557.9,753.4
524.3,721.6
524.3,721.6
524.3,721.6
524.3,721.6
551.8,786.1
551.8,786.1
551.8,786.1
551.8,786.1
545.8,783.6
545.8,783.6
545.8,783.6
545.8,783.6
557.0,805.9
557.0,805.9
557.0,805.9
557.0,805.9
640.4,946.8
640.4,946.8
640.4,946.8
640.4,946.8
653.9,952.5
653.9,952.5
653.9,952.5
653.9,952.5
703.1,1008.5
703.1,1008.5
703.1,1008.5
703.1,1008.5
706.1,1009.8
938.1,1009.8
706.1,1009.8
706.1,1009.8
697.8,992.2
697.8,992.2
697.8,1192.2
697.8,992.2
988.5,918.6
988.5,918.6
988.5,918.6
988.5,918.6
934.8,825.5
934.8,825.5
934.8,825.5
934.8,825.5
1442.8,828.6
1442.8,828.6
1442.8,828.6
1442.8,828.6
1402.0,755.0
1402.0,755.0
1402.0,755.0
644.4,755.0
628.5,3421.2
554.2,3421.2
554.2,3421.2
554.2,3421.2
544.4,3403.0
544.4,8203.0
544.4,3403.0
544.4,3403.0
560.2,3423.8
560.2,1232.8
560.2,1232.8
560.2,1232.8
619.1,814.5
619.1,814.5
619.1,814.5
619.1,814.5
702.6,920.2
702.6,1371.1
702.6,1371.1
702.6,1371.1
742.2,1405.4
742.2,1405.4
1308.2,1405.4
1308.2,1405.4
751.2,958.4
751.2,958.4
751.2,958.4
751.2,958.4
700.5,866.5
700.5,866.5
700.5,866.5
700.5,866.5
