Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,454991,-,-,-,50.85,4.34,1,30,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,1,2,3,30,0,0,0,-0.7000000000000001,2.1,1031,81.83,343,3.1,0.11
2019,1,2,4,30,0,0,0,-0.6000000000000001,2.3000000000000003,1031,81.14,344,3.1,0.11
2019,1,2,5,30,0,0,0,-0.30000000000000004,2.6,1031,81.05,344,3.2,0.11
2019,1,2,6,30,0,0,0,-0.1,2.8000000000000003,1032,81.27,344,3.3000000000000003,0.11
2019,1,2,7,30,0,0,0,0.1,2.8000000000000003,1032,82.69,343,3.3000000000000003,0.11
2019,1,2,8,30,0,0,0,0.30000000000000004,3,1032,82.15,342,3.3000000000000003,0.11
2019,1,2,9,30,0,4,4,0.6000000000000001,4,1033,78.36,339,3.6,0.11
2019,1,2,10,30,0,10,10,1.2000000000000002,5.300000000000001,1033,74.8,337,3.8000000000000003,0.11
2019,1,2,11,30,0,15,15,1.7000000000000002,6.4,1033,72,343,4.2,0.11
2019,1,2,12,30,0,18,18,1.4000000000000001,7,1033,67.58,352,4.6000000000000005,0.11
2019,1,2,13,30,0,17,17,0.9,7,1033,65.24,355,4.5,0.11
2019,1,2,14,30,498,73,184,0.8,6.4,1033,67.51,354,3.6,0.11
2019,1,2,15,30,0,7,7,1.3,4.7,1033,78.52,351,2.4000000000000004,0.11
2019,1,2,16,30,0,2,2,1.3,3,1034,88.61,350,1.9000000000000001,0.11
2019,1,2,17,30,0,0,0,1.2000000000000002,2.1,1034,93.65,353,1.9000000000000001,0.11
2019,1,2,18,30,0,0,0,1.3,1.5,1034,98.29,356,1.8,0.11
2019,1,2,19,30,0,0,0,0.9,0.9,1034,100,358,1.6,0.11
2019,1,2,20,30,0,0,0,0.4,0.4,1035,100,358,1.5,0.11
2019,1,2,21,30,0,0,0,0,0,1035,100,358,1.4000000000000001,0.11
2019,1,2,22,30,0,0,0,-0.1,-0.1,1035,100,356,1.3,0.11
2019,1,2,23,30,0,0,0,0.1,0.1,1035,100,354,1.2000000000000002,0.11
2019,1,3,0,30,0,0,0,0.2,0.2,1035,100,352,1.2000000000000002,0.11
2019,1,3,1,30,0,0,0,0.5,0.5,1035,100,347,1.2000000000000002,0.11
2019,1,3,2,30,0,0,0,0.5,0.5,1035,100,345,1.2000000000000002,0.11
2019,1,3,3,30,0,0,0,0.6000000000000001,0.6000000000000001,1035,100,343,1.2000000000000002,0.11
2019,1,3,4,30,0,0,0,0.7000000000000001,0.7000000000000001,1035,100,344,1.2000000000000002,0.11
2019,1,3,5,30,0,0,0,0.6000000000000001,0.6000000000000001,1035,100,347,1.2000000000000002,0.11
2019,1,3,6,30,0,0,0,0.5,0.5,1035,100,350,1.2000000000000002,0.11
2019,1,3,7,30,0,0,0,0.30000000000000004,0.30000000000000004,1035,100,352,1.2000000000000002,0.11
2019,1,3,8,30,0,0,0,0.8,0.8,1035,100,352,1.2000000000000002,0.11
2019,1,3,9,30,0,4,4,1.7000000000000002,2.4000000000000004,1035,95.38,352,1.6,0.11
2019,1,3,10,30,0,10,10,2.4000000000000004,4.2,1035,88.18,354,2.2,0.11
2019,1,3,11,30,0,15,15,2.8000000000000003,5.300000000000001,1035,84.02,357,2.6,0.11
2019,1,3,12,30,0,10,10,2.5,6,1035,78.43,181,2.9000000000000004,0.11
2019,1,3,13,30,0,16,16,1.9000000000000001,6,1035,75.18,2,2.8000000000000003,0.11
2019,1,3,14,30,0,13,13,1.9000000000000001,5.5,1035,77.57000000000001,180,2.1,0.11
2019,1,3,15,30,0,7,7,2.4000000000000004,4.2,1035,87.81,357,1.4000000000000001,0.11
2019,1,3,16,30,0,2,2,2,2.8000000000000003,1035,94.46000000000001,356,1.3,0.11
2019,1,3,17,30,0,0,0,1.8,2.2,1035,97.47,357,1.4000000000000001,0.11
2019,1,3,18,30,0,0,0,1.9000000000000001,2,1035,99.63,357,1.4000000000000001,0.11
2019,1,3,19,30,0,0,0,1.6,1.6,1036,100,180,1.4000000000000001,0.11
2019,1,3,20,30,0,0,0,1.1,1.1,1035,100,180,1.3,0.11
2019,1,3,21,30,0,0,0,0.5,0.5,1035,100,353,1.2000000000000002,0.11
2019,1,3,22,30,0,0,0,0.30000000000000004,0.30000000000000004,1035,100,349,1.2000000000000002,0.11
2019,1,3,23,30,0,0,0,0.5,0.5,1035,100,175,1.3,0.11
2019,1,4,0,30,0,0,0,0.7000000000000001,0.7000000000000001,1035,100,1,1.3,0.11
2019,1,4,1,30,0,0,0,1.2000000000000002,1.2000000000000002,1035,100,180,1.1,0.11
2019,1,4,2,30,0,0,0,1.2000000000000002,1.2000000000000002,1035,100,351,1.1,0.11
2019,1,4,3,30,0,0,0,1.1,1.1,1035,100,341,1.1,0.11
2019,1,4,4,30,0,0,0,1,1,1035,100,336,1.1,0.11
2019,1,4,5,30,0,0,0,0.9,0.9,1035,100,330,1.2000000000000002,0.11
2019,1,4,6,30,0,0,0,0.9,0.9,1035,100,325,1.2000000000000002,0.11
2019,1,4,7,30,0,0,0,0.9,0.9,1035,100,322,1.3,0.11
2019,1,4,8,30,0,0,0,1.4000000000000001,1.4000000000000001,1035,100,319,1.5,0.11
2019,1,4,9,30,0,5,5,2,2.6,1035,95.66,317,1.9000000000000001,0.11
2019,1,4,10,30,0,10,10,2.4000000000000004,3.8000000000000003,1035,90.35000000000001,311,2.7,0.11
2019,1,4,11,30,0,9,9,2.5,4.5,1034,86.9,307,3.5,0.11
2019,1,4,12,30,0,10,10,1.8,4.7,1033,81.56,306,4,0.11
2019,1,4,13,30,0,10,10,1.1,4.4,1033,79.28,304,3.9000000000000004,0.11
2019,1,4,14,30,0,8,8,0.7000000000000001,3.9000000000000004,1033,79.92,303,3.6,0.11
2019,1,4,15,30,0,6,6,0.5,3.3000000000000003,1033,82.08,299,3.1,0.11
2019,1,4,16,30,0,3,3,0.4,2.6,1032,85.41,292,2.8000000000000003,0.11
2019,1,4,17,30,0,0,0,0.4,2.2,1032,87.8,284,2.8000000000000003,0.11
2019,1,4,18,30,0,0,0,0.6000000000000001,2.1,1032,89.75,281,3,0.11
2019,1,4,19,30,0,0,0,1,2.2,1032,91.57000000000001,283,3.2,0.11
2019,1,4,20,30,0,0,0,1.5,2.6,1032,92.72,285,3.2,0.11
2019,1,4,21,30,0,0,0,2.1,3,1032,93.89,286,3.1,0.11
2019,1,4,22,30,0,0,0,2.6,3.3000000000000003,1031,95.26,286,3.1,0.11
2019,1,4,23,30,0,0,0,3.1,3.7,1031,95.56,288,3,0.11
2019,1,5,0,30,0,0,0,3.4000000000000004,3.8000000000000003,1031,97.47,289,3,0.11
2019,1,5,1,30,0,0,0,3.8000000000000003,4.2,1030,97.02,296,2.8000000000000003,0.11
2019,1,5,2,30,0,0,0,4.1000000000000005,4.4,1030,97.75,299,2.8000000000000003,0.11
2019,1,5,3,30,0,0,0,4.3,4.5,1030,98.68,302,2.8000000000000003,0.11
2019,1,5,4,30,0,0,0,4.4,4.5,1030,99.60000000000001,306,2.7,0.11
2019,1,5,5,30,0,0,0,4.4,4.4,1029,100,311,2.7,0.11
2019,1,5,6,30,0,0,0,4.5,4.5,1029,99.72,315,2.8000000000000003,0.11
2019,1,5,7,30,0,0,0,4.5,4.7,1029,98.65,317,3.1,0.11
2019,1,5,8,30,0,0,0,4.6000000000000005,5.1000000000000005,1029,96.7,318,3.4000000000000004,0.11
2019,1,5,9,30,0,4,4,4.800000000000001,5.6000000000000005,1029,94.86,316,3.7,0.11
2019,1,5,10,30,0,7,7,5.2,6.1000000000000005,1029,93.67,313,4.1000000000000005,0.11
2019,1,5,11,30,0,15,15,5.4,6.5,1029,92.62,310,4.3,0.11
2019,1,5,12,30,0,18,18,5.4,6.6000000000000005,1029,92.19,309,4.4,0.11
2019,1,5,13,30,0,17,17,5.1000000000000005,6.4,1029,91.67,306,4.4,0.11
2019,1,5,14,30,545,69,194,4.7,6,1029,91.63,302,4.2,0.11
2019,1,5,15,30,415,50,111,4.3,5.300000000000001,1029,93.28,299,4,0.11
2019,1,5,16,30,113,18,22,3.8000000000000003,4.6000000000000005,1029,94.43,299,3.8000000000000003,0.11
2019,1,5,17,30,0,0,0,3.4000000000000004,4.1000000000000005,1029,94.96000000000001,300,3.7,0.11
2019,1,5,18,30,0,0,0,3.1,3.8000000000000003,1029,95.36,299,3.5,0.11
2019,1,5,19,30,0,0,0,3,3.6,1029,95.67,299,3.4000000000000004,0.11
2019,1,5,20,30,0,0,0,2.8000000000000003,3.4000000000000004,1029,96.04,298,3.3000000000000003,0.11
2019,1,5,21,30,0,0,0,2.7,3.4000000000000004,1029,95.10000000000001,298,3.4000000000000004,0.11
2019,1,5,22,30,0,0,0,2.7,3.4000000000000004,1029,94.91,298,3.2,0.11
2019,1,5,23,30,0,0,0,2.7,3.4000000000000004,1029,94.9,296,3,0.11
2019,1,6,0,30,0,0,0,2.6,3.4000000000000004,1029,94.73,296,2.9000000000000004,0.11
2019,1,6,1,30,0,0,0,2.6,3.2,1029,95.72,296,2.7,0.11
2019,1,6,2,30,0,0,0,2.5,3,1029,96.63,297,2.5,0.11
2019,1,6,3,30,0,0,0,2.4000000000000004,2.8000000000000003,1029,97.49000000000001,299,2.3000000000000003,0.11
2019,1,6,4,30,0,0,0,2.4000000000000004,2.7,1029,97.66,302,2.2,0.11
2019,1,6,5,30,0,0,0,2.3000000000000003,2.7,1029,97.53,305,2,0.11
2019,1,6,6,30,0,0,0,2.4000000000000004,2.6,1029,98.39,307,1.8,0.11
2019,1,6,7,30,0,0,0,2.4000000000000004,2.5,1029,99.05,306,1.6,0.11
2019,1,6,8,30,0,0,0,2.3000000000000003,2.9000000000000004,1029,96.03,305,1.5,0.11
2019,1,6,9,30,0,4,4,2.7,4.1000000000000005,1029,90.76,302,1.8,0.11
2019,1,6,10,30,542,51,151,3.5,5.2,1029,88.86,298,2.2,0.11
2019,1,6,11,30,0,9,9,3.9000000000000004,6,1029,86.51,294,2.5,0.11
2019,1,6,12,30,0,10,10,4,6.5,1029,84,293,2.5,0.11
2019,1,6,13,30,0,17,17,3.8000000000000003,6.7,1029,81.48,292,2.4000000000000004,0.11
2019,1,6,14,30,0,8,8,3.7,6.2,1029,83.84,288,1.7000000000000002,0.11
2019,1,6,15,30,0,6,6,3.9000000000000004,5,1029,92.77,285,1.1,0.11
2019,1,6,16,30,0,3,3,3.5,3.9000000000000004,1029,97.03,286,1,0.11
2019,1,6,17,30,0,0,0,3.5,3.5,1029,99.79,291,1,0.11
2019,1,6,18,30,0,0,0,3.2,3.2,1029,100,299,1,0.11
2019,1,6,19,30,0,0,0,3,3,1030,100,309,1,0.11
2019,1,6,20,30,0,0,0,2.9000000000000004,2.9000000000000004,1030,100,317,1,0.11
2019,1,6,21,30,0,0,0,2.6,2.6,1030,100,319,1,0.11
2019,1,6,22,30,0,0,0,2.4000000000000004,2.4000000000000004,1030,100,319,1.1,0.11
2019,1,6,23,30,0,0,0,2.2,2.2,1030,100,319,1.1,0.11
2019,1,7,0,30,0,0,0,2.1,2.1,1030,100,318,1.1,0.11
2019,1,7,1,30,0,0,0,1.6,1.6,1030,100,310,1.2000000000000002,0.11
2019,1,7,2,30,0,0,0,1.5,1.5,1030,100,307,1.2000000000000002,0.11
2019,1,7,3,30,0,0,0,1.9000000000000001,1.9000000000000001,1030,100,303,1.1,0.11
2019,1,7,4,30,0,0,0,2.3000000000000003,2.4000000000000004,1030,99.48,296,1.1,0.11
2019,1,7,5,30,0,0,0,2.4000000000000004,2.5,1030,99.35000000000001,284,1.1,0.11
2019,1,7,6,30,0,0,0,2.4000000000000004,2.4000000000000004,1029,100,270,1.1,0.11
2019,1,7,7,30,0,0,0,2.6,2.6,1029,100,259,1.2000000000000002,0.11
2019,1,7,8,30,0,0,0,3.1,3.3000000000000003,1029,98.45,253,1.4000000000000001,0.11
2019,1,7,9,30,0,4,4,3.8000000000000003,4.6000000000000005,1029,94.36,248,2,0.11
2019,1,7,10,30,0,7,7,4.7,5.7,1029,93.18,241,2.7,0.11
2019,1,7,11,30,0,14,14,5.4,6.5,1028,92.72,237,3.2,0.11
2019,1,7,12,30,0,10,10,6,7,1027,93.38,236,3.4000000000000004,0.11
2019,1,7,13,30,0,12,12,6.4,7.2,1026,94.65,234,3.6,0.11
2019,1,7,14,30,0,9,9,6.5,7.1000000000000005,1025,96.27,233,3.7,0.11
2019,1,7,15,30,0,7,7,6.5,7,1025,96.96000000000001,232,3.9000000000000004,0.11
2019,1,7,16,30,0,2,2,6.4,6.800000000000001,1024,97.31,231,4.4,0.11
2019,1,7,17,30,0,0,0,6.300000000000001,6.800000000000001,1023,96.84,233,4.9,0.11
2019,1,7,18,30,0,0,0,6.4,7.1000000000000005,1022,95.38,238,5.5,0.11
2019,1,7,19,30,0,0,0,6.7,7.4,1021,95.33,244,5.9,0.11
2019,1,7,20,30,0,0,0,7.1000000000000005,7.5,1020,96.97,247,5.9,0.11
2019,1,7,21,30,0,0,0,7.2,7.7,1019,96.66,251,6,0.11
2019,1,7,22,30,0,0,0,7.4,7.9,1019,96.74000000000001,260,6.2,0.11
2019,1,7,23,30,0,0,0,7.6000000000000005,8.1,1018,96.64,272,5.9,0.11
2019,1,8,0,30,0,0,0,7.7,8.200000000000001,1018,96.43,279,5.7,0.11
2019,1,8,1,30,0,0,0,7,7.7,1017,95.26,291,5.5,0.11
2019,1,8,2,30,0,0,0,5.800000000000001,6.800000000000001,1017,93.2,292,5.5,0.11
2019,1,8,3,30,0,0,0,5,6,1017,93.07000000000001,290,5.5,0.11
2019,1,8,4,30,0,0,0,4.5,5.4,1016,93.88,289,5.5,0.11
2019,1,8,5,30,0,0,0,4.3,5.1000000000000005,1016,94.29,290,5.6000000000000005,0.11
2019,1,8,6,30,0,0,0,4.3,5.1000000000000005,1016,94.31,293,5.800000000000001,0.11
2019,1,8,7,30,0,0,0,4.4,5.4,1016,93.5,296,5.9,0.11
2019,1,8,8,30,0,0,0,4.6000000000000005,5.800000000000001,1016,92.26,298,6.1000000000000005,0.11
2019,1,8,9,30,0,4,4,4.800000000000001,6.300000000000001,1016,90.37,299,6.300000000000001,0.11
2019,1,8,10,30,0,10,10,5,7,1015,86.84,301,6.7,0.11
2019,1,8,11,30,0,15,15,5,7.4,1015,84.46000000000001,304,7.2,0.11
2019,1,8,12,30,0,18,18,4.800000000000001,7.7,1015,81.64,308,7.6000000000000005,0.11
2019,1,8,13,30,0,17,17,4.5,7.7,1015,80.04,313,7.800000000000001,0.11
2019,1,8,14,30,0,51,51,4.2,7.300000000000001,1015,80.41,317,7.5,0.11
2019,1,8,15,30,0,31,31,3.8000000000000003,6.800000000000001,1016,81.43,319,7,0.11
2019,1,8,16,30,0,9,9,3.5,6.1000000000000005,1016,83.4,320,6.6000000000000005,0.11
2019,1,8,17,30,0,0,0,3.2,5.6000000000000005,1016,84.71000000000001,321,6.4,0.11
2019,1,8,18,30,0,0,0,3.1,5.300000000000001,1016,85.63,321,6.2,0.11
2019,1,8,19,30,0,0,0,2.9000000000000004,5,1016,86.48,321,6,0.11
2019,1,8,20,30,0,0,0,2.8000000000000003,4.800000000000001,1016,86.62,319,5.800000000000001,0.11
2019,1,8,21,30,0,0,0,2.6,4.5,1016,87.32000000000001,317,5.6000000000000005,0.11
2019,1,8,22,30,0,0,0,2.4000000000000004,4.2,1016,87.87,315,5.4,0.11
2019,1,8,23,30,0,0,0,2.1,3.9000000000000004,1016,88.22,314,5.2,0.11
2019,1,9,0,30,0,0,0,2,3.8000000000000003,1016,87.8,313,5.1000000000000005,0.11
2019,1,9,1,30,0,0,0,1.9000000000000001,3.9000000000000004,1015,86.64,319,5.300000000000001,0.11
2019,1,9,2,30,0,0,0,2.1,3.9000000000000004,1015,87.96000000000001,324,5.300000000000001,0.11
2019,1,9,3,30,0,0,0,2.3000000000000003,3.8000000000000003,1015,89.9,328,5.2,0.11
2019,1,9,4,30,0,0,0,2.3000000000000003,3.6,1015,90.94,331,5,0.11
2019,1,9,5,30,0,0,0,2.2,3.4000000000000004,1015,91.55,334,4.800000000000001,0.11
2019,1,9,6,30,0,0,0,2.1,3.3000000000000003,1015,91.54,337,4.7,0.11
2019,1,9,7,30,0,0,0,2,3.2,1015,91.78,340,4.5,0.11
2019,1,9,8,30,0,0,0,2,3.3000000000000003,1016,90.95,342,4.4,0.11
2019,1,9,9,30,0,9,9,2.1,3.8000000000000003,1016,88.45,342,4.5,0.11
2019,1,9,10,30,0,39,39,2.3000000000000003,4.6000000000000005,1016,85.22,341,4.7,0.11
2019,1,9,11,30,0,58,58,2.5,5.4,1017,81.5,344,5.1000000000000005,0.11
2019,1,9,12,30,0,101,101,2.2,6,1017,76.44,350,5.5,0.11
2019,1,9,13,30,0,79,79,1.6,6.300000000000001,1017,71.97,354,5.4,0.11
2019,1,9,14,30,0,14,14,1.2000000000000002,6.1000000000000005,1017,70.66,355,4.800000000000001,0.11
2019,1,9,15,30,0,8,8,1.1,4.9,1017,76.25,355,3.9000000000000004,0.11
2019,1,9,16,30,0,3,3,0.8,3.5,1017,82.4,356,3.4000000000000004,0.11
2019,1,9,17,30,0,0,0,0.5,2.6,1017,86.03,358,3.1,0.11
2019,1,9,18,30,0,0,0,0.4,1.8,1018,90.3,359,2.8000000000000003,0.11
2019,1,9,19,30,0,0,0,0.2,1.1,1019,93.60000000000001,180,2.6,0.11
2019,1,9,20,30,0,0,0,0,0.6000000000000001,1019,95.82000000000001,2,2.5,0.11
2019,1,9,21,30,0,0,0,-0.2,0.4,1020,95.71000000000001,10,2.6,0.11
2019,1,9,22,30,0,0,0,-0.5,0.5,1020,92.7,16,2.8000000000000003,0.11
2019,1,9,23,30,0,0,0,-0.6000000000000001,0.4,1021,92.89,16,2.5,0.11
2019,1,10,0,30,0,0,0,-0.7000000000000001,0.2,1021,93.95,16,2.2,0.11
2019,1,10,1,30,0,0,0,-0.7000000000000001,-0.2,1021,96.51,10,1.8,0.11
2019,1,10,2,30,0,0,0,-0.6000000000000001,-0.5,1021,98.93,7,1.6,0.11
2019,1,10,3,30,0,0,0,-0.9,-0.9,1021,100,4,1.5,0.11
2019,1,10,4,30,0,0,0,-1,-1,1021,100,4,1.5,0.11
2019,1,10,5,30,0,0,0,-0.7000000000000001,-0.7000000000000001,1022,100,4,1.4000000000000001,0.11
2019,1,10,6,30,0,0,0,-0.5,-0.5,1022,100,4,1.3,0.11
2019,1,10,7,30,0,0,0,-0.5,-0.5,1022,100,5,1.2000000000000002,0.11
2019,1,10,8,30,0,0,0,-0.30000000000000004,-0.2,1023,99.37,6,1.1,0.11
2019,1,10,9,30,0,5,5,-0.1,0.9,1023,92.95,5,1.2000000000000002,0.11
2019,1,10,10,30,0,7,7,0.30000000000000004,2.1,1023,88.03,181,1.5,0.11
2019,1,10,11,30,0,9,9,0.5,2.9000000000000004,1023,84.3,352,1.6,0.11
2019,1,10,12,30,0,10,10,0.7000000000000001,3.5,1023,82.15,343,1.6,0.11
2019,1,10,13,30,0,67,67,0.9,3.9000000000000004,1023,80.58,338,1.5,0.11
2019,1,10,14,30,0,10,10,1.1,3.7,1023,83.38,324,1,0.11
2019,1,10,15,30,0,7,7,1.6,2.6,1023,93.44,305,0.7000000000000001,0.11
2019,1,10,16,30,0,4,4,1.1,1.5,1023,97.24000000000001,291,0.9,0.11
2019,1,10,17,30,0,0,0,1,1,1022,100,282,1,0.11
2019,1,10,18,30,0,0,0,1,1,1023,100,274,1,0.11
2019,1,10,19,30,0,0,0,1.2000000000000002,1.2000000000000002,1023,100,265,1,0.11
2019,1,10,20,30,0,0,0,1.3,1.3,1023,100,256,1.1,0.11
2019,1,10,21,30,0,0,0,1.4000000000000001,1.4000000000000001,1023,100,250,1.3,0.11
2019,1,10,22,30,0,0,0,1.6,1.6,1022,100,246,1.6,0.11
2019,1,10,23,30,0,0,0,1.9000000000000001,1.9000000000000001,1022,100,244,2,0.11
2019,1,11,0,30,0,0,0,2.1,2.1,1022,100,243,2.1,0.11
2019,1,11,1,30,0,0,0,2.4000000000000004,2.6,1021,98.35000000000001,244,2.7,0.11
2019,1,11,2,30,0,0,0,2.5,2.9000000000000004,1021,97.46000000000001,250,2.8000000000000003,0.11
2019,1,11,3,30,0,0,0,2.8000000000000003,3.1,1021,97.57000000000001,259,2.6,0.11
2019,1,11,4,30,0,0,0,3.2,3.5,1020,97.64,275,2,0.11
2019,1,11,5,30,0,0,0,3.8000000000000003,4,1020,98.51,302,1.6,0.11
2019,1,11,6,30,0,0,0,4.5,4.5,1020,100,330,1.7000000000000002,0.11
2019,1,11,7,30,0,0,0,5,5,1020,100,345,2,0.11
2019,1,11,8,30,0,0,0,5.300000000000001,5.300000000000001,1021,100,345,2.3000000000000003,0.11
2019,1,11,9,30,0,5,5,5.7,5.800000000000001,1021,99.43,334,2.5,0.11
2019,1,11,10,30,0,10,10,5.9,6.4,1021,96.7,321,2.9000000000000004,0.11
2019,1,11,11,30,0,9,9,6.2,7,1021,94.55,314,3.1,0.11
2019,1,11,12,30,0,18,18,6.5,7.6000000000000005,1021,92.86,316,3.5,0.11
2019,1,11,13,30,0,17,17,6.6000000000000005,7.9,1020,91.75,323,4,0.11
2019,1,11,14,30,0,10,10,6.6000000000000005,7.7,1020,92.46000000000001,326,4,0.11
2019,1,11,15,30,0,8,8,6.4,7,1020,96.11,324,3.6,0.11
2019,1,11,16,30,0,3,3,6.2,6.4,1020,98.42,319,3.3000000000000003,0.11
2019,1,11,17,30,0,0,0,6,6.1000000000000005,1021,99.05,316,3.3000000000000003,0.11
2019,1,11,18,30,0,0,0,5.800000000000001,5.9,1021,99.09,317,3.4000000000000004,0.11
2019,1,11,19,30,0,0,0,5.6000000000000005,5.7,1021,99.09,318,3.4000000000000004,0.11
2019,1,11,20,30,0,0,0,5.4,5.5,1022,99.44,315,3.3000000000000003,0.11
2019,1,11,21,30,0,0,0,5.2,5.2,1022,100,310,3,0.11
2019,1,11,22,30,0,0,0,4.9,4.9,1022,100,304,2.9000000000000004,0.11
2019,1,11,23,30,0,0,0,4.6000000000000005,4.6000000000000005,1022,100,297,2.8000000000000003,0.11
2019,1,12,0,30,0,0,0,4.4,4.4,1022,100,293,2.7,0.11
2019,1,12,1,30,0,0,0,4.1000000000000005,4.1000000000000005,1021,100,280,3,0.11
2019,1,12,2,30,0,0,0,3.9000000000000004,3.9000000000000004,1021,100,270,3.3000000000000003,0.11
2019,1,12,3,30,0,0,0,3.6,3.8000000000000003,1021,98.76,262,3.7,0.11
2019,1,12,4,30,0,0,0,3.4000000000000004,3.7,1020,97.59,256,3.9000000000000004,0.11
2019,1,12,5,30,0,0,0,3.3000000000000003,3.7,1020,97.23,252,4.1000000000000005,0.11
2019,1,12,6,30,0,0,0,3.3000000000000003,3.7,1019,97.27,251,4.2,0.11
