0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
60.2,60.2,60.2,60.2
60.2,60.2,60.2,60.2
60.2,60.2,60.2,60.2
60.2,60.2,60.2,60.2
1230.1,1315.6,3962.7,3988.7
1410.5,1302.9,3934.3,3961.9
1115.3,1225.3,3867.0,3903.9
1170.0,1294.8,4044.9,4083.4
1499.0,1263.0,3656.1,3277.7
1492.1,1324.8,3035.9,2497.4
1715.3,1610.0,3639.0,3608.7
1868.6,1502.2,3405.5,3805.9
1520.0,1513.4,1522.5,1523.7
1145.0,1520.0,1681.9,1732.6
1255.0,1500.2,1661.4,1663.0
1220.4,1515.4,1670.5,1673.3
1161.8,1381.5,1734.7,1740.3
1396.3,1522.1,1549.4,1550.5
1297.6,1535.0,1591.8,1593.9
1274.5,1540.4,1600.5,1602.9
1264.8,1866.0,2575.9,2600.5
1427.9,2123.1,3656.7,3691.5
1425.5,2066.8,3305.8,3337.3
1843.0,2598.2,4398.7,4431.9
1355.1,1355.1,1355.1,1355.1
1355.1,1355.1,1355.1,1355.1
1355.1,1355.1,1355.1,1355.1
1355.1,1355.1,1355.1,1355.1
1280.2,1280.2,1280.2,1280.2
1280.2,1280.2,1280.2,1280.2
1280.2,1280.2,1280.2,1280.2
1280.2,1280.2,1280.2,1280.2
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1211.0,1252.3,1267.8,1268.8
1214.3,1252.1,1266.4,1267.3
1179.7,1253.1,1282.7,1284.5
1198.0,1252.7,1274.0,1275.4
1209.3,1252.4,1268.6,1269.7
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1171.3,1256.0,1280.6,1292.1
1190.2,1254.3,1273.4,1282.1
1162.6,1256.3,1283.6,1297.5
1149.3,1257.7,1288.8,1304.2
1168.4,1256.1,1281.7,1293.7
1211.9,1253.7,1266.8,1267.5
1229.9,1251.8,1259.1,1259.2
1192.3,1255.1,1276.1,1276.5
1157.6,1258.1,1291.8,1292.5
1184.9,1255.7,1279.5,1279.9
1185.8,1256.7,1278.6,1279.0
1135.0,1259.8,1302.2,1303.0
1219.1,1253.1,1263.8,1264.0
1155.9,1258.4,1292.5,1293.2
1141.3,1259.0,1299.4,1300.2
1250.0,1250.0,1250.0,1250.0
1208.9,1254.5,1268.2,1268.4
1206.4,1258.3,1267.5,1267.8
1215.7,1256.6,1263.7,1263.9
1162.0,1266.5,1285.4,1286.0
1250.0,1250.0,1250.0,1250.0
1188.1,1255.4,1278.0,1278.4
1167.1,1257.6,1287.4,1287.9
1241.0,1250.9,1254.0,1254.1
1177.1,1256.8,1282.8,1283.3
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1201.5,1254.0,1272.1,1272.4
1225.4,1252.0,1261.2,1261.4
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1250.0,1250.0,1250.0,1250.0
1188.7,1254.5,1278.1,1278.6
1242.1,1250.6,1253.6,1253.7
1250.0,1250.0,1250.0,1250.0
1249.4,1250.0,1250.2,1250.3
1250.0,1250.0,1250.0,1250.0
1221.1,1245.2,1254.1,1254.7
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
60.8,60.8,60.8,60.8
60.8,60.8,60.8,60.8
60.8,60.8,60.8,60.8
60.8,60.8,60.8,60.8
151.3,151.3,151.3,151.3
151.3,151.3,151.3,151.3
151.3,151.3,151.3,151.3
151.3,151.3,151.3,151.3
226.0,226.0,226.0,226.0
226.0,226.0,226.0,226.0
226.0,226.0,226.0,226.0
226.0,226.0,226.0,226.0
270.7,270.7,270.7,270.7
270.7,270.7,270.7,270.7
270.7,270.7,270.7,270.7
270.7,270.7,270.7,270.7
255.6,255.6,255.6,255.6
255.6,255.6,255.6,255.6
255.6,255.6,255.6,255.6
255.6,255.6,255.6,255.6
1234.7,635.7,3204.5,3787.2
1244.2,479.7,3164.1,3541.7
1255.5,786.0,3324.4,4066.4
1242.4,745.6,3190.9,3921.2
1231.3,737.2,1668.7,1787.2
1257.1,645.3,1710.2,1811.9
1411.0,265.9,1871.2,1876.2
925.0,283.5,1126.3,1089.6
30.5,30.5,30.5,30.5
30.5,30.5,30.5,30.5
30.5,30.5,30.5,30.5
32.8,0.0,45.6,43.6
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
61.1,61.1,61.1,61.1
61.1,61.1,61.1,61.1
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
332.4,0.0,0.0,0.0
349.4,0.0,0.0,0.0
336.4,0.0,0.0,0.0
343.7,0.0,0.0,0.0
430.8,27.8,66.8,55.7
582.4,196.8,392.8,387.2
438.9,230.5,448.2,452.5
148.8,198.9,386.8,390.4
140.2,187.4,218.2,218.8
115.3,151.3,168.4,168.7
138.4,151.9,156.7,156.8
132.3,152.1,159.6,159.7
109.7,146.6,285.1,287.8
147.0,196.5,370.8,374.0
195.3,193.1,290.1,287.0
