710.2,426.2,1275.8,1288.0
600.7,322.5,840.2,840.7
696.6,501.5,1015.8,1013.7
732.9,336.8,726.8,731.3
490.9,384.3,685.0,691.5
307.0,391.0,919.2,928.0
365.1,417.6,600.5,606.2
274.2,328.5,657.8,664.1
263.6,489.4,868.7,877.0
353.7,279.8,657.1,663.4
231.1,492.1,671.7,678.1
323.4,451.6,899.0,895.2
390.5,335.8,649.2,645.5
252.8,490.8,920.9,929.7
258.5,418.0,643.4,649.5
318.9,338.3,747.2,754.3
228.1,465.9,760.4,767.6
354.3,458.3,812.0,819.7
247.6,315.5,638.8,644.9
287.5,480.2,951.7,960.7
313.7,458.7,565.1,566.8
386.3,375.2,1030.7,1027.5
273.9,536.7,849.3,852.4
366.2,1575.8,607.4,613.2
209.3,2226.2,954.2,963.3
368.1,2054.5,812.7,820.4
315.9,2307.9,657.8,664.1
233.7,1771.6,905.9,914.5
367.2,1563.8,891.0,899.5
312.7,2003.6,613.5,619.4
298.8,2013.5,979.4,980.6
418.9,2018.1,945.1,941.7
353.4,2084.6,680.3,684.9
236.1,1669.8,1020.9,1030.6
359.2,1272.3,3064.1,3093.2
336.6,1583.5,3621.1,3655.6
195.3,1526.6,2961.0,2989.8
330.5,1471.6,3457.4,3490.9
1116.6,1383.5,2836.3,2863.9
1330.9,1256.3,2978.4,3007.4
1074.7,1160.3,3807.4,3833.3
1255.2,1147.6,3778.9,3806.5
959.9,1070.0,3711.7,3748.5
1014.6,1139.5,3889.5,3928.1
1266.6,1030.6,3423.7,3045.3
1259.7,1092.4,2803.5,2265.0
1482.9,1377.6,3406.6,3376.3
1636.2,1269.8,3173.1,3573.5
1297.5,1250.6,2719.9,3432.7
882.2,1258.1,2566.1,2976.2
992.3,1237.4,2371.6,2384.3
957.6,1252.6,2272.9,2291.4
914.7,1134.5,2240.8,2264.5
1149.3,1601.6,2135.6,2158.3
1050.6,1610.4,2270.7,2294.7
1027.5,1612.4,2208.8,2232.2
1079.5,1680.7,2390.7,2415.2
1242.7,1937.9,3471.5,3506.3
1240.3,1881.6,3120.6,3152.1
1657.7,2412.9,4213.4,4246.6
1738.0,2472.3,4397.9,4430.5
1796.9,2322.3,3993.4,4032.7
1286.1,1920.3,2950.6,2981.2
1278.2,2026.5,2673.5,2675.8
1507.3,2196.7,3462.2,2924.0
1447.0,2035.7,3404.2,2871.9
1494.2,2417.0,3479.0,2947.4
1459.3,2185.9,3671.9,3148.6
1554.7,2164.0,3817.4,3323.3
1711.5,2264.9,4124.7,4282.8
1577.2,2133.4,3775.5,3928.3
1502.1,2027.3,3646.2,3806.5
1211.0,1567.9,3655.8,3797.7
1214.3,1600.9,4025.0,4175.1
1179.7,1525.4,4199.9,4364.5
1198.0,1569.5,4106.8,4268.0
1209.3,1588.7,3899.7,4054.6
1293.5,1507.6,4469.6,4649.3
1458.9,1617.7,3965.2,4123.4
1437.7,1573.6,3714.6,3850.8
1272.9,1551.9,3529.5,3673.4
1559.7,1601.9,3693.6,3846.5
1281.2,1523.4,3532.3,3678.1
1171.3,1593.7,2990.4,3648.9
1190.2,1599.8,3155.3,3861.9
1162.6,1567.9,2942.8,3644.8
1149.3,1601.1,3029.2,3734.6
1168.4,1607.5,3110.1,3813.7
1211.9,1639.0,2990.8,3070.2
1229.9,1625.6,3184.8,3203.3
1192.3,1597.5,3030.3,3057.3
1157.6,1591.8,3019.2,3047.9
1184.9,1615.9,3131.5,3161.4
1185.8,1651.4,2972.0,3000.3
1135.0,1597.8,3093.2,3122.7
1219.1,1677.0,3141.5,3171.5
1155.9,1609.0,3056.3,3085.4
1141.3,1589.9,3111.2,3140.9
1300.6,1711.1,3210.7,3230.1
1208.9,1733.6,3216.3,3236.4
1206.4,2131.1,3113.7,3143.3
1215.7,2144.6,3101.8,3131.3
1162.0,2109.6,3091.1,3120.5
1256.1,1698.0,3121.7,3151.4
1188.1,1634.4,3228.3,3259.1
1167.1,1628.8,3112.4,3142.0
1241.0,1679.1,3241.8,3272.7
1177.1,1651.5,3173.0,3203.2
1305.5,1648.9,3161.2,3178.3
1294.5,1645.2,3332.3,3355.4
1201.5,1588.5,3130.4,3160.2
1225.4,1580.5,3131.0,3160.8
1287.5,1608.3,3204.6,3235.1
1536.1,1613.7,3140.0,3169.9
1550.0,1594.1,3275.5,3306.7
1526.5,1612.0,3199.5,3229.9
1188.7,1557.2,3152.3,3182.3
1242.1,1577.7,3230.0,3260.1
1320.1,1648.9,3290.2,3456.9
1249.4,1546.2,3290.6,3891.7
1262.7,1619.0,3722.2,3884.7
1221.1,1594.6,3693.3,3838.2
1222.2,1520.5,3593.2,3055.7
1250.9,1636.1,3147.6,3177.5
1170.2,1540.3,3137.7,3167.6
1188.0,1544.4,3033.5,3062.3
1208.4,1619.3,3183.2,3213.5
1166.9,1531.2,3037.2,3064.9
1289.0,1626.6,3085.8,3102.8
1237.3,1610.9,3225.4,3248.6
1174.2,1532.6,2957.8,2986.0
1196.6,1573.9,3100.7,3130.2
0.0,0.0,479.2,492.1
0.0,0.0,310.6,319.9
0.0,0.0,499.8,513.1
0.0,0.0,361.7,372.0
1029.6,1490.6,2851.1,2879.7
1026.7,1521.5,2974.0,3001.9
1100.2,1528.0,2908.8,2924.9
1045.0,1496.5,2979.4,3002.4
958.7,1452.2,2879.1,2908.7
935.5,1392.2,2759.0,2787.5
940.7,1411.9,2818.9,2847.9
982.5,1463.9,2857.1,2886.5
110.5,567.3,2009.4,2038.7
111.7,627.0,1953.1,1981.8
111.7,609.5,1947.7,1976.3
126.7,594.9,2184.1,2212.5
339.7,798.9,2366.3,2385.3
262.7,164.9,2343.7,2889.7
224.2,246.8,2257.1,2987.3
323.2,0.0,2267.0,2974.4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,420.2,284.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
32.3,197.8,1141.1,0.0
114.3,626.9,1788.8,299.8
0.0,0.0,1657.3,0.0
7.0,2.9,1721.5,5.9
70.3,29.3,2467.0,58.6
45.7,1014.2,2007.8,141.8
0.0,1219.2,1106.2,676.6
0.0,1507.6,1134.1,2614.6
0.0,1429.4,555.7,3069.9
0.0,0.0,551.5,3638.5
665.3,0.0,1099.5,3479.9
1344.4,0.0,1436.7,676.6
1515.5,244.9,2310.2,1162.4
1512.9,283.0,2181.9,1240.3
594.5,927.4,1184.8,2508.4
511.1,1208.5,1038.0,3046.7
306.4,75.4,555.7,674.0
307.5,492.1,557.8,679.2
309.9,480.8,330.9,681.8
311.1,492.1,0.0,404.4
1151.2,1659.5,523.0,2288.0
306.4,490.2,0.0,0.0
306.4,492.1,222.7,0.0
350.9,513.4,617.0,35.2
376.7,525.6,654.3,55.7
576.5,716.2,423.2,425.4
114.6,643.4,298.0,300.8
122.3,653.7,317.8,593.1
133.2,672.0,346.2,1052.0
121.5,2006.8,315.8,1036.9
126.1,1572.8,327.7,330.8
121.5,1251.5,315.7,318.7
119.9,916.1,311.6,314.5
189.2,204.3,407.3,401.9
183.0,183.1,368.8,360.5
119.1,156.0,303.9,306.2
144.7,193.4,376.0,379.6
111.7,149.3,290.4,2940.2
1412.6,159.8,310.7,2492.8
1413.5,173.4,1983.4,2478.3
1208.6,355.5,1899.6,1793.0
1226.9,677.4,1861.0,326.8
447.1,683.6,1783.4,316.7
180.3,189.3,378.7,1244.6
198.4,207.0,414.5,1324.1
111.3,148.8,1153.4,1174.7
125.2,167.3,1233.5,1230.1
140.9,188.4,1240.5,1324.9
99.2,577.0,1151.1,1306.7
127.6,637.6,1277.7,1033.9
130.2,623.6,1374.7,341.5
101.5,595.0,956.4,266.3
132.6,663.9,344.7,348.0
182.3,721.8,378.3,371.4
174.4,534.3,357.7,350.6
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
