107.4,94.8,910.5,1151.3,101.7,139.6,87.7,620.8,135.7,612.1,118.4,79.7,131.8,540.8,751.9,89.1,113.8
107.4,94.8,910.5,1151.3,101.7,139.6,87.7,620.8,135.7,612.1,118.4,79.7,131.8,540.8,751.9,89.1,113.8
107.4,94.8,910.5,1151.3,101.7,139.6,87.7,620.8,135.7,612.1,118.4,79.7,131.8,540.8,751.9,89.1,113.8
107.4,94.8,910.5,1151.3,101.7,139.6,87.7,620.8,135.7,612.1,118.4,79.7,131.8,540.8,751.9,89.1,113.8
496.2,741.0,869.2,1096.9,1743.6,914.1,469.7,591.7,779.9,583.6,898.2,1062.8,1776.0,513.0,717.6,569.0,832.2
496.2,741.0,869.2,1096.9,1743.6,914.1,469.7,591.7,779.9,583.6,898.2,1062.8,1776.0,513.0,717.6,569.0,832.2
496.2,741.0,869.2,1096.9,1743.6,914.1,469.7,591.7,779.9,583.6,898.2,1062.8,1776.0,513.0,717.6,569.0,832.2
496.2,741.0,869.2,1096.9,1743.6,914.1,469.7,591.7,779.9,583.6,898.2,1062.8,1776.0,513.0,717.6,569.0,832.2
532.9,800.7,944.2,1188.4,1913.2,985.0,501.1,640.4,838.1,632.9,973.2,1162.9,1947.3,550.3,780.1,610.2,903.6
532.9,800.7,944.2,1188.4,1913.2,985.0,501.1,640.4,838.1,632.9,973.2,1162.9,1947.3,550.3,780.1,610.2,903.6
532.9,800.7,944.2,1188.4,1913.2,985.0,501.1,640.4,838.1,632.9,973.2,1162.9,1947.3,550.3,780.1,610.2,903.6
532.9,800.7,944.2,1188.4,1913.2,985.0,501.1,640.4,838.1,632.9,973.2,1162.9,1947.3,550.3,780.1,610.2,903.6
530.5,796.3,940.2,1182.6,1910.2,979.4,496.7,637.2,833.0,629.9,969.2,1160.5,1945.0,546.6,776.8,605.4,901.1
530.5,796.3,940.2,1182.6,1910.2,979.4,496.7,637.2,833.0,629.9,969.2,1160.5,1945.0,546.6,776.8,605.4,901.1
530.5,796.3,940.2,1182.6,1910.2,979.4,496.7,637.2,833.0,629.9,969.2,1160.5,1945.0,546.6,776.8,605.4,901.1
530.5,796.3,940.2,1182.6,1910.2,979.4,496.7,637.2,833.0,629.9,969.2,1160.5,1945.0,546.6,776.8,605.4,901.1
543.5,817.7,966.5,1215.0,1967.7,1004.9,508.7,654.5,854.1,647.3,995.5,1194.7,2002.9,560.3,798.8,620.7,925.7
543.5,817.7,966.5,1215.0,1967.7,1004.9,508.7,654.5,854.1,647.3,995.5,1194.7,2002.9,560.3,798.8,620.7,925.7
543.5,817.7,966.5,1215.0,1967.7,1004.9,508.7,654.5,854.1,647.3,995.5,1194.7,2002.9,560.3,798.8,620.7,925.7
543.5,817.7,966.5,1215.0,1967.7,1004.9,508.7,654.5,854.1,647.3,995.5,1194.7,2002.9,560.3,798.8,620.7,925.7
