479.4,87.5,931.1,1175.5,96.4,961.3,527.2,622.2,835.8,610.6,920.6,1128.4,158.2,555.5,761.3,660.7,874.2,981.2,938.9,1157.9,150.2,98.8
479.4,87.5,931.1,1175.5,96.4,961.3,527.2,622.2,835.8,610.6,920.6,1128.4,158.2,555.5,761.3,660.7,874.2,981.2,938.9,1157.9,150.2,98.8
479.4,87.5,931.1,1175.5,96.4,961.3,527.2,622.2,835.8,610.6,920.6,1128.4,158.2,555.5,761.3,660.7,874.2,981.2,938.9,1157.9,150.2,98.8
479.4,87.5,931.1,1175.5,96.4,961.3,527.2,622.2,835.8,610.6,920.6,1128.4,158.2,555.5,761.3,660.7,874.2,981.2,938.9,1157.9,150.2,98.8
453.6,79.9,891.2,1122.9,86.3,915.3,98.8,591.3,792.8,582.0,875.6,91.1,143.1,524.8,724.3,626.3,836.6,144.7,893.9,1105.5,131.6,83.2
453.6,79.9,891.2,1122.9,86.3,915.3,98.8,591.3,792.8,582.0,875.6,91.1,143.1,524.8,724.3,626.3,836.6,144.7,893.9,1105.5,131.6,83.2
453.6,79.9,891.2,1122.9,86.3,915.3,98.8,591.3,792.8,582.0,875.6,91.1,143.1,524.8,724.3,626.3,836.6,144.7,893.9,1105.5,131.6,83.2
453.6,79.9,891.2,1122.9,86.3,915.3,98.8,591.3,792.8,582.0,875.6,91.1,143.1,524.8,724.3,626.3,836.6,144.7,893.9,1105.5,131.6,83.2
487.1,74.0,967.2,1215.9,78.5,986.7,85.0,638.7,848.6,631.2,947.6,82.7,131.5,559.8,784.7,666.6,905.5,132.8,966.0,1198.6,117.3,71.3
487.1,74.0,967.2,1215.9,78.5,986.7,85.0,638.7,848.6,631.2,947.6,82.7,131.5,559.8,784.7,666.6,905.5,132.8,966.0,1198.6,117.3,71.3
487.1,74.0,967.2,1215.9,78.5,986.7,85.0,638.7,848.6,631.2,947.6,82.7,131.5,559.8,784.7,666.6,905.5,132.8,966.0,1198.6,117.3,71.3
487.1,74.0,967.2,1215.9,78.5,986.7,85.0,638.7,848.6,631.2,947.6,82.7,131.5,559.8,784.7,666.6,905.5,132.8,966.0,1198.6,117.3,71.3
483.5,71.6,963.6,1210.6,75.4,981.2,79.5,635.1,842.7,628.3,942.5,79.4,126.8,555.2,780.5,661.5,901.9,128.0,960.9,1193.4,111.5,66.5
483.5,71.6,963.6,1210.6,75.4,981.2,79.5,635.1,842.7,628.3,942.5,79.4,126.8,555.2,780.5,661.5,901.9,128.0,960.9,1193.4,111.5,66.5
483.5,71.6,963.6,1210.6,75.4,981.2,79.5,635.1,842.7,628.3,942.5,79.4,126.8,555.2,780.5,661.5,901.9,128.0,960.9,1193.4,111.5,66.5
483.5,71.6,963.6,1210.6,75.4,981.2,79.5,635.1,842.7,628.3,942.5,79.4,126.8,555.2,780.5,661.5,901.9,128.0,960.9,1193.4,111.5,66.5
495.9,70.5,990.1,1243.4,73.8,1006.8,76.8,652.1,863.3,645.7,968.2,77.7,124.5,568.4,802.0,676.6,926.1,125.6,986.6,1226.2,108.7,64.1
495.9,70.5,990.1,1243.4,73.8,1006.8,76.8,652.1,863.3,645.7,968.2,77.7,124.5,568.4,802.0,676.6,926.1,125.6,986.6,1226.2,108.7,64.1
495.9,70.5,990.1,1243.4,73.8,1006.8,76.8,652.1,863.3,645.7,968.2,77.7,124.5,568.4,802.0,676.6,926.1,125.6,986.6,1226.2,108.7,64.1
495.9,70.5,990.1,1243.4,73.8,1006.8,76.8,652.1,863.3,645.7,968.2,77.7,124.5,568.4,802.0,676.6,926.1,125.6,986.6,1226.2,108.7,64.1
579.9,69.9,1159.1,1454.4,73.0,1175.3,75.4,764.4,1003.4,758.2,1136.8,76.9,123.4,660.7,942.6,781.5,1080.9,124.4,1155.2,1437.2,107.3,62.9
579.9,69.9,1159.1,1454.4,73.0,1175.3,75.4,764.4,1003.4,758.2,1136.8,76.9,123.4,660.7,942.6,781.5,1080.9,124.4,1155.2,1437.2,107.3,62.9
579.9,69.9,1159.1,1454.4,73.0,1175.3,75.4,764.4,1003.4,758.2,1136.8,76.9,123.4,660.7,942.6,781.5,1080.9,124.4,1155.2,1437.2,107.3,62.9
579.9,69.9,1159.1,1454.4,73.0,1175.3,75.4,764.4,1003.4,758.2,1136.8,76.9,123.4,660.7,942.6,781.5,1080.9,124.4,1155.2,1437.2,107.3,62.9
588.0,75.2,1167.1,1466.3,80.0,1187.6,625.7,772.7,1016.8,764.9,1148.4,1429.3,133.8,671.2,951.9,793.0,1089.0,1211.0,1166.8,1449.0,120.1,73.7
