468.8,110.5,901.7,1139.6,144.7,989.6,505.7,655.9,860.9
468.8,110.5,901.7,1139.6,144.7,989.6,505.7,655.9,860.9
468.8,110.5,901.7,1139.6,144.7,989.6,505.7,655.9,860.9
468.8,110.5,901.7,1139.6,144.7,989.6,505.7,655.9,860.9
447.9,99.2,862.2,1097.2,126.5,942.3,81.0,626.1,818.2
447.9,99.2,862.2,1097.2,126.5,942.3,81.0,626.1,818.2
447.9,99.2,862.2,1097.2,126.5,942.3,81.0,626.1,818.2
447.9,99.2,862.2,1097.2,126.5,942.3,81.0,626.1,818.2
485.2,90.4,938.5,1198.0,112.5,1012.7,70.2,674.3,874.2
485.2,90.4,938.5,1198.0,112.5,1012.7,70.2,674.3,874.2
485.2,90.4,938.5,1198.0,112.5,1012.7,70.2,674.3,874.2
485.2,90.4,938.5,1198.0,112.5,1012.7,70.2,674.3,874.2
483.1,86.9,935.1,1195.9,106.9,1006.9,65.8,670.9,868.3
483.1,86.9,935.1,1195.9,106.9,1006.9,65.8,670.9,868.3
483.1,86.9,935.1,1195.9,106.9,1006.9,65.8,670.9,868.3
483.1,86.9,935.1,1195.9,106.9,1006.9,65.8,670.9,868.3
496.3,85.2,961.7,1230.2,104.1,1032.3,63.7,688.1,889.0
496.3,85.2,961.7,1230.2,104.1,1032.3,63.7,688.1,889.0
496.3,85.2,961.7,1230.2,104.1,1032.3,63.7,688.1,889.0
496.3,85.2,961.7,1230.2,104.1,1032.3,63.7,688.1,889.0
580.7,84.3,1130.7,1442.0,102.7,1200.7,62.6,800.5,1029.1
580.7,84.3,1130.7,1442.0,102.7,1200.7,62.6,800.5,1029.1
580.7,84.3,1130.7,1442.0,102.7,1200.7,62.6,800.5,1029.1
580.7,84.3,1130.7,1442.0,102.7,1200.7,62.6,800.5,1029.1
585.3,92.2,1138.4,1446.8,115.3,1213.8,610.3,808.1,1042.3
585.3,92.2,1138.4,1446.8,115.3,1213.8,610.3,808.1,1042.3
585.3,92.2,1138.4,1446.8,115.3,1213.8,610.3,808.1,1042.3
719.3,92.2,1138.4,1446.8,115.3,1213.8,610.3,808.1,1042.3
754.9,1048.1,1207.1,1525.1,2494.3,1290.8,653.8,857.6,1110.1
620.9,1048.1,1207.1,1525.1,2494.3,1290.8,653.8,857.6,1798.1
620.9,1048.1,1501.1,2085.1,2494.3,1290.8,653.8,857.6,1798.1
620.9,1048.1,1501.1,1525.1,2494.3,1290.8,653.8,857.6,1110.1
621.9,1049.9,1208.8,1526.2,2497.1,1293.7,656.0,859.3,1113.1
621.9,1049.9,1208.8,1526.2,2497.1,1293.7,740.0,955.3,1113.1
621.9,1049.9,1208.8,1526.2,2497.1,1293.7,656.0,859.3,1113.1
